#{"t_start": 1726002473.9175198, "env_id": "None"}
r,l,t
124.936973,300,5.06933
165.499323,300,9.48267
-42.8883,268,13.244779
49.822756,300,17.311372
141.490392,300,21.102487
-89.550304,300,23.819113
139.203126,300,26.085001
65.100082,300,28.316667
-45.41566,300,30.718547
81.237545,300,32.776132
-15.725381,300,36.525363
65.129261,191,38.88883
71.211444,266,42.452105
-75.579661,300,46.803222
53.403705,191,49.830711
66.013435,177,52.147502
-85.505108,300,56.047899
1.056504,300,58.338634
-75.318145,300,60.688046
-83.673145,300,63.112453
-31.205182,300,65.653597
27.565816,209,68.853346
125.830924,300,73.383469
10.940103,293,77.887199
-41.098081,261,81.936519
18.916709,300,86.425832
132.536358,300,91.483367
138.244327,300,94.315948
172.830163,300,97.091569
192.747898,300,99.638004
246.232093,300,102.208218
10.35485,194,105.549819
79.20382,208,108.716501
82.707017,296,113.44333
100.236648,270,117.481368
79.414628,300,122.08934
298.827415,300,128.752362
292.276322,300,131.081172
293.554263,300,133.864043
322.900872,300,136.072013
235.09953,300,138.172289
148.565214,291,142.23152
59.031618,300,146.897935
100.292245,300,151.846954
102.426273,300,156.358515
139.258262,300,160.932318
206.708318,300,163.921644
196.819791,300,166.375991
155.704504,300,168.424033
204.210348,300,170.532565
167.253494,300,172.902543
158.222802,300,177.446491
73.275468,178,180.13077
19.604134,187,183.065812
74.553968,300,187.342833
0.490451,179,190.174636
103.790399,278,194.60104
265.291949,300,198.088811
266.51099,300,200.405799
181.273117,300,202.616654
265.213968,300,204.628932
274.752098,300,206.952676
111.395495,263,211.357992
25.680863,199,214.405801
13.945605,300,218.862573
94.565734,300,223.269673
73.885094,219,226.514581
49.560332,208,229.663012
203.95442,300,232.474643
222.041409,300,234.638436
206.09209,300,236.531689
241.619376,300,238.481456
191.705196,300,240.725173
30.519472,300,245.4332
77.078484,299,249.906661
-136.523567,300,254.030289
48.734032,239,257.733137
20.811132,300,262.628441
281.577134,300,265.812624
150.804525,300,267.527413
161.621523,270,269.307744
180.602102,274,271.22468
219.641677,300,273.155117
