0.000000000000000000e+00,-8.280749611667949373e-02
2.083333333333333304e-03,-8.097741919630196961e-02
4.166666666666666609e-03,-7.913704086632797341e-02
6.250000000000000347e-03,-7.728566786791758736e-02
8.333333333333333218e-03,-7.542269789048614004e-02
1.041666666666666609e-02,-7.354792057833373087e-02
1.250000000000000069e-02,-7.166094675688987337e-02
1.458333333333333356e-02,-6.976140101773985192e-02
1.666666666666666644e-02,-6.784908071969657228e-02
1.874999999999999931e-02,-6.592391704012010023e-02
2.083333333333333218e-02,-6.398586086259527850e-02
2.291666666666666505e-02,-6.203500391944294368e-02
2.500000000000000139e-02,-6.007147115508988666e-02
2.708333333333333426e-02,-5.809538897813389807e-02
2.916666666666666713e-02,-5.610695565092004011e-02
3.125000000000000000e-02,-5.410642939507138288e-02
3.333333333333333287e-02,-5.209402610862544358e-02
3.541666666666666574e-02,-5.007001415529716698e-02
3.749999999999999861e-02,-4.803476345987867102e-02
3.958333333333333148e-02,-4.598872052677119987e-02
4.166666666666666435e-02,-4.393238706621461348e-02
4.374999999999999722e-02,-4.186629335846552696e-02
4.583333333333333010e-02,-3.979097559510842014e-02
4.791666666666666297e-02,-3.770696296045298462e-02
5.000000000000000278e-02,-3.561476859168968140e-02
5.208333333333333565e-02,-3.351490364718231335e-02
5.416666666666666852e-02,-3.140790196638294784e-02
5.625000000000000139e-02,-2.929433824703668934e-02
5.833333333333333426e-02,-2.717479072421297159e-02
6.041666666666666713e-02,-2.504990785329780714e-02
6.250000000000000000e-02,-2.292036244550584023e-02
6.458333333333332593e-02,-2.078683688017455081e-02
6.666666666666666574e-02,-1.865001790388373659e-02
6.875000000000000555e-02,-1.651059360085062669e-02
7.083333333333333148e-02,-1.436925933485856330e-02
7.291666666666667129e-02,-1.222671184210569542e-02
7.499999999999999722e-02,-1.008364266878640503e-02
7.708333333333333703e-02,-7.940737989633748009e-03
7.916666666666666297e-02,-5.798696165982784693e-03
8.125000000000000278e-02,-3.658227318056973126e-03
8.333333333333332871e-02,-1.520049440591858016e-03
8.541666666666666852e-02,6.151127703682701675e-04
8.749999999999999445e-02,2.746533313893457888e-03
8.958333333333333426e-02,4.873477102679582042e-03
9.166666666666666019e-02,6.995175510503938779e-03
9.375000000000000000e-02,9.110821490915065393e-03
9.583333333333332593e-02,1.121961070325169785e-02
9.791666666666666574e-02,1.332076303322845406e-02
1.000000000000000056e-01,1.541352734349079462e-02
1.020833333333333315e-01,1.749717536942364121e-02
1.041666666666666713e-01,1.957099105093508540e-02
1.062499999999999972e-01,2.163421792748171368e-02
1.083333333333333370e-01,2.368610148856960251e-02
1.104166666666666630e-01,2.572587108487152038e-02
1.125000000000000028e-01,2.775276852300474079e-02
1.145833333333333287e-01,2.976603890218983139e-02
1.166666666666666685e-01,3.176490930024968018e-02
1.187499999999999944e-01,3.374861919346942157e-02
1.208333333333333343e-01,3.571643001910060344e-02
1.229166666666666602e-01,3.766763535348527370e-02
1.250000000000000000e-01,3.960156874371577318e-02
1.270833333333333259e-01,4.151736787648757643e-02
1.291666666666666519e-01,4.341447759851828347e-02
1.312500000000000056e-01,4.529234587593174849e-02
1.333333333333333315e-01,4.715104267442881553e-02
1.354166666666666574e-01,4.899043323363328623e-02
1.375000000000000111e-01,5.081050805873276593e-02
1.395833333333333370e-01,5.261190644209558231e-02
1.416666666666666630e-01,5.439450934721291181e-02
1.437499999999999889e-01,5.615904479903578023e-02
1.458333333333333426e-01,5.790602041087834773e-02
1.479166666666666685e-01,5.963647408682273832e-02
1.499999999999999944e-01,6.135062127888407657e-02
1.520833333333333204e-01,6.304918807054214758e-02
1.541666666666666741e-01,6.473286402310607368e-02
1.562500000000000000e-01,6.640244479816247158e-02
1.583333333333333259e-01,6.805866665329013410e-02
1.604166666666666519e-01,6.970241789488972051e-02
1.625000000000000056e-01,7.133453811353009100e-02
1.645833333333333315e-01,7.295560671481254866e-02
1.666666666666666574e-01,7.456639996543280857e-02
1.687500000000000111e-01,7.616766925465245919e-02
1.708333333333333370e-01,7.776011543204408571e-02
1.729166666666666630e-01,7.934436482941086000e-02
1.749999999999999889e-01,8.092098826227277220e-02
1.770833333333333426e-01,8.249092789993871244e-02
1.791666666666666685e-01,8.405458887570610438e-02
1.812499999999999944e-01,8.561321387851482390e-02
1.833333333333333204e-01,8.716739711239568367e-02
1.854166666666666741e-01,8.871760182870129519e-02
1.875000000000000000e-01,9.026445614905646841e-02
1.895833333333333259e-01,9.180800079820203297e-02
1.916666666666666519e-01,9.334811592262476365e-02
1.937500000000000056e-01,9.488557045484272146e-02
1.958333333333333315e-01,9.642022676754054278e-02
1.979166666666666574e-01,9.795212471650566188e-02
2.000000000000000111e-01,9.948129827606944087e-02
2.020833333333333370e-01,1.010077187766853651e-01
2.041666666666666630e-01,1.025313524724849185e-01
2.062499999999999889e-01,1.040526479794429970e-01
2.083333333333333426e-01,1.055713490214027772e-01
2.104166666666666685e-01,1.070874067114417072e-01
2.124999999999999944e-01,1.086004581191023222e-01
2.145833333333333204e-01,1.101108955478843354e-01
2.166666666666666741e-01,1.116185854459572913e-01
2.187500000000000000e-01,1.131229756859013641e-01
2.208333333333333259e-01,1.146240743119837646e-01
2.229166666666666519e-01,1.161218457867137926e-01
2.250000000000000056e-01,1.176164736290420537e-01
2.270833333333333315e-01,1.191080658020235300e-01
2.291666666666666574e-01,1.205960712757900843e-01
2.312499999999999833e-01,1.220810712439460155e-01
2.333333333333333370e-01,1.235629420452363791e-01
2.354166666666666630e-01,1.250417975613246635e-01
2.374999999999999889e-01,1.265178127677949460e-01
2.395833333333333426e-01,1.279911763798447233e-01
2.416666666666666685e-01,1.294616775112051588e-01
2.437499999999999944e-01,1.309294035595388039e-01
2.458333333333333204e-01,1.323942885957617999e-01
2.479166666666666741e-01,1.338568464031998362e-01
2.500000000000000000e-01,1.353168334665370010e-01
2.520833333333333259e-01,1.367742629766934559e-01
2.541666666666666519e-01,1.382292188969840296e-01
2.562499999999999778e-01,1.396818473178012554e-01
2.583333333333333037e-01,1.411319661753164534e-01
2.604166666666666852e-01,1.425794439122089474e-01
2.625000000000000111e-01,1.440243050595422514e-01
2.645833333333333370e-01,1.454666276296240623e-01
2.666666666666666630e-01,1.469063548066386060e-01
2.687499999999999889e-01,1.483434324432011953e-01
2.708333333333333148e-01,1.497779806002880743e-01
2.729166666666666408e-01,1.512100812563939856e-01
2.750000000000000222e-01,1.526397473331936594e-01
2.770833333333333481e-01,1.540668744222958852e-01
2.791666666666666741e-01,1.554915328016019671e-01
2.812500000000000000e-01,1.569133070905576466e-01
2.833333333333333259e-01,1.583326383641665835e-01
2.854166666666666519e-01,1.597493102254721464e-01
2.874999999999999778e-01,1.611634595453384777e-01
2.895833333333333037e-01,1.625749659863265639e-01
