#{"t_start": 1726192721.6382558, "env_id": "None"}
r,l,t
11.130642,190,16.697805
43.039333,300,20.476813
224.981623,300,23.9393
58.64642,278,26.785731
192.566427,300,29.862368
285.496611,300,32.663973
281.939881,300,33.778985
336.763872,300,35.198442
116.104646,300,36.512719
314.645035,300,37.702024
35.441761,280,40.979439
191.965339,300,44.53975
107.254462,300,48.022673
164.323135,300,51.156214
-286.304937,300,54.508178
-373.341455,300,56.123245
-204.212002,300,57.29941
-107.970763,64,57.826962
-236.678076,300,58.89666
-177.687528,300,60.056832
-72.170823,190,62.438598
-361.053738,300,65.885043
-180.579097,209,68.239954
-127.989587,300,71.561156
-104.023731,171,73.534997
-46.882643,151,75.457643
2.544303,64,78.316399
14.320607,149,79.020728
255.363706,282,80.22066
182.15497,300,81.443305
0.996704,64,81.969047
-80.143293,170,84.059675
-72.514823,169,86.172077
-97.85129,169,88.273557
-112.55068,271,91.584267
-343.646094,300,94.846072
-117.125145,245,97.45402
22.328323,100,100.443032
-170.855507,300,101.446693
26.56657,107,102.015249
-34.715349,247,102.980984
-197.222243,300,104.098153
-209.296655,269,107.429648
179.372211,300,110.970338
67.975778,133,112.719324
-61.953875,170,114.798439
-96.050002,168,116.753941
-109.294912,228,119.450433
139.820889,218,122.08945
-244.595332,191,123.413578
-335.039165,250,124.444739
-366.934572,228,125.43805
-383.684596,238,126.387503
-217.80858,121,127.071838
74.990373,150,129.072409
68.299786,150,131.153335
-120.533541,300,134.774763
-264.467425,272,137.847539
160.840384,300,141.052301
10.274512,300,144.493836
136.660832,241,146.140545
217.483229,283,147.398773
-55.522357,95,148.001533
150.247526,259,149.056039
152.586923,262,150.196309
242.828155,300,153.694053
-60.533836,109,155.178625
-53.741732,121,156.837869
206.506515,300,160.291288
206.554248,300,163.600457
-70.162732,143,165.367627
263.465462,300,168.980764
95.399914,294,170.086679
199.048667,300,171.256652
161.266078,241,172.373055
156.606295,291,173.473258
38.832087,181,175.692417
40.3063,190,178.065035
158.465855,300,181.402039
229.019766,300,184.779095
231.753283,300,188.124461
-21.862635,216,190.535987
38.611512,300,192.196098
30.32875,300,193.382757
106.805742,281,194.518039
18.508096,300,195.599044
-100.257622,300,196.651283
-22.704786,300,200.164762
51.859745,166,202.168531
217.33684,300,205.630528
-103.392545,118,207.233185
82.332716,300,210.427881
183.048943,300,213.330154
-64.805865,106,214.44667
108.803032,300,215.535987
129.260981,300,216.698656
71.866172,300,217.771127
180.18508,300,218.874144
-122.22153,115,220.501406
284.738088,300,224.097157
-73.340566,260,227.23431
69.934164,149,229.101576
236.207504,300,232.539057
243.977277,300,235.83783
163.023311,262,238.053028
211.683995,255,239.051767
173.104481,284,240.100362
169.828456,284,241.389832
143.277768,201,242.28823
161.296175,300,245.727583
227.745217,300,249.261039
188.516539,300,252.765908
44.82827,300,256.25405
191.986895,300,259.328352
90.33498,300,260.625418
-45.107907,300,261.751925
86.983438,300,262.868884
-40.007885,300,263.941702
201.529977,300,264.972366
147.020746,300,268.440547
229.626995,300,271.563509
-9.03214,300,275.202995
242.954,300,278.466423
225.714003,300,281.620637
50.287813,300,283.115701
240.890666,300,284.21157
130.406482,214,285.102875
156.595524,298,286.187493
-27.39092,300,287.407235
196.216608,276,290.601861
99.39587,300,294.000396
113.818473,297,297.46916
-19.05964,300,300.964351
-152.192285,166,302.927723
44.066886,148,304.637688
202.869311,300,306.147834
80.865013,282,307.149368
78.721469,213,307.973535
94.381582,184,308.770379
205.782017,300,309.774221
240.82852,300,313.12449
60.056787,145,315.122932
81.39785,189,317.522527
223.918852,300,321.106066
50.576953,300,324.628094
119.948493,300,328.946935
142.186507,231,330.179099
233.367076,277,331.202277
234.07138,300,332.345504
212.973203,297,333.44244
-55.466536,300,337.115722
25.713027,163,339.341037
-3.294234,158,341.448997
60.682619,145,343.448073
210.983444,300,346.88715
46.537547,148,348.777692
205.430304,286,351.995302
171.288781,300,353.426075
238.074757,292,354.600052
160.659867,281,355.620112
191.889749,300,356.792136
132.899872,259,357.770283
-19.722422,300,361.302099
87.721377,151,363.365652
104.394092,220,366.084023
269.86868,300,369.571645
194.415231,300,372.800195
-54.5654,300,376.52262
239.970692,300,377.680052
45.105199,272,378.694807
-37.079518,259,379.718942
-41.464527,300,380.826023
-1.795128,165,382.858658
47.969824,135,384.541304
109.75142,204,387.012981
201.813715,300,390.262829
-92.99698,113,391.723971
69.638511,300,394.933225
