#{"t_start": 1726007992.953247, "env_id": "None"}
r,l,t
85.472855,300,6.732233
108.664738,300,13.241087
-31.330627,168,17.324125
-76.132854,300,23.872504
-23.418549,210,28.964441
60.498808,169,32.705535
224.595198,300,37.214037
157.282483,300,40.368247
17.107231,300,43.733394
174.716842,300,46.617753
-40.699361,300,49.520012
106.478348,277,55.639973
8.339925,202,60.130721
34.156624,168,63.667628
142.589434,300,70.366244
129.963592,300,76.768461
79.718174,185,81.025496
-108.529553,300,85.763961
-242.162786,300,88.659592
-255.515779,300,91.850184
-157.397031,300,95.080254
-137.324065,300,98.134964
40.390378,203,102.694474
79.189789,223,107.525909
-11.319315,300,114.178652
123.49277,300,120.750129
-166.149775,300,127.097887
-398.978948,300,133.965539
-319.880145,300,137.090561
-297.591447,300,140.193581
-257.092781,300,143.439819
-277.061946,300,146.411118
54.879733,203,150.983335
-234.585303,300,157.62597
-9.660765,294,163.841653
90.307682,209,168.566282
146.292696,300,174.771856
-143.260905,300,181.713278
-122.567325,300,184.651665
-92.455197,300,187.362312
-85.599328,300,190.026967
-189.480714,300,192.971364
74.116044,277,199.140281
-283.390053,249,204.537104
56.829789,179,208.847126
-193.79189,300,215.695289
190.855022,300,222.433372
-74.857657,300,229.754552
-35.246016,300,232.635557
-37.733474,300,235.601828
-18.85601,300,238.459845
-14.393617,300,241.143669
-39.362885,258,247.04527
117.626717,298,253.581149
175.804623,300,259.867403
47.764069,271,266.33113
75.705852,278,272.428971
