#{"t_start": 1725986352.6953037, "env_id": "None"}
r,l,t
66.572219,300,10.485097
14.757552,300,13.279972
-17.540018,300,25.577929
71.745221,300,29.069642
98.904822,300,32.649994
80.650042,300,36.184116
50.969728,300,39.262223
72.758981,300,41.115158
178.978386,300,42.941946
127.203467,300,44.899109
111.060877,300,46.679157
189.241427,300,48.423501
39.168422,211,51.47239
-103.87875,300,54.97913
77.553115,300,58.406168
69.914832,300,62.40989
44.74242,222,66.394463
14.518052,300,71.977405
100.82466,300,74.44917
170.539175,300,76.846005
31.393093,300,79.137195
32.560813,300,81.588766
-76.384086,279,86.602647
-146.03718,209,90.240581
-52.248949,231,94.8978
-160.387682,300,99.738768
135.515423,300,104.669304
140.559572,300,110.476571
75.109014,300,112.438493
186.955326,300,114.884384
122.455267,300,117.081375
120.578279,300,119.347484
-43.502794,168,122.560833
14.625532,300,127.683322
-103.622385,300,133.908721
-166.870915,188,137.723212
117.89059,300,144.134545
-27.296955,300,151.226181
13.197362,300,153.842324
-19.373042,300,155.910624
-35.832654,300,158.049528
56.16779,300,160.334172
-216.126104,300,166.077979
3.383221,176,169.670995
36.807679,183,172.926957
-26.312054,257,178.501005
-80.435873,230,183.0192
-88.151232,300,188.466113
-53.55577,170,190.9569
-39.003656,181,192.579885
35.148765,187,194.028332
35.316994,300,196.228076
-44.397691,182,197.822476
42.272541,288,202.994955
-83.520814,300,208.070676
-13.316703,193,212.013098
-42.451979,300,217.304389
55.761857,300,222.08648
-86.110344,300,226.593703
-101.987262,272,228.310666
-83.178557,300,230.154167
39.880008,164,231.317599
54.761328,170,232.456908
-11.932243,169,235.268843
-8.770499,178,238.043852
45.740238,174,241.518091
1.944474,177,244.592771
40.805129,300,248.92288
39.569268,300,253.488916
11.191705,300,259.062292
-15.390798,177,260.913037
-10.110816,180,262.62768
-202.371367,300,264.853863
-51.218589,253,267.132108
-62.992948,300,273.456697
-131.08327,285,278.329906
12.733064,179,281.866893
121.24366,300,286.71231
-32.688396,288,292.142613
-84.279064,241,296.605481
-81.380704,240,298.044592
-64.091937,156,299.383916
-81.180915,241,300.886964
-93.101691,228,302.166383
