#{"t_start": 1725146439.9460235, "env_id": "None"}
r,l,t,num_wraps,c
-838.411962,300,4.313267,0.08403025881499297,0
-877.753566,300,8.613134,0.0,0
-783.392525,300,13.011835,1.3327254922650709,0
-741.072339,300,17.428552,0.0,1
-677.782548,300,21.829596,0.8988812377246275,0
-623.925639,300,26.212523,0.9691793745038377,0
-946.445739,300,34.414191,0.0,0
-929.897803,300,40.000973,0.0,0
-907.028516,300,45.532317,0.0,0
-911.340842,300,51.307438,0.0,0
-880.732053,300,56.988735,0.0,0
-900.447723,300,62.694708,0.0,0
-906.113776,300,68.718396,0.0,0
-885.232517,300,74.657203,0.0,0
-936.262197,300,80.52064,0.0,0
-944.392989,300,86.399329,0.0,0
-911.890209,300,92.214428,0.0,0
-939.414498,300,98.059444,0.0,0
-924.419035,300,103.75232,0.0,0
