#{"t_start": 1726416235.7452154, "env_id": "None"}
r,l,t
-31.736534,185,9.726851
-12.723799,176,12.427814
77.733767,270,16.755347
64.708555,195,19.803084
-23.036892,300,24.289461
219.510753,296,28.934318
171.945263,300,32.097139
302.802421,300,33.517998
217.596164,300,35.439348
292.951616,300,36.925664
343.549411,300,38.483306
86.196145,191,41.430178
212.250643,300,45.745876
126.26235,297,49.203851
234.783413,300,53.058278
96.156637,281,56.570238
-52.032425,193,59.193195
-121.660873,289,60.381744
41.435595,207,61.291216
-112.855946,248,62.20228
117.330764,201,63.005544
61.734248,300,66.837156
84.212441,300,70.973031
98.414013,207,73.689782
73.164926,300,77.506068
84.570445,170,79.865999
-318.568688,233,84.144159
-264.699056,300,85.484894
-211.952474,300,86.718443
6.79553,280,87.975992
-246.791146,300,89.253789
82.81455,300,93.51977
63.3811,300,98.274516
125.80201,300,103.374877
-3.101793,300,108.877256
-163.850471,115,111.083862
-115.624968,165,115.448411
4.008699,109,116.281739
21.265246,170,117.474512
-16.517788,94,118.354812
24.713646,145,119.340505
99.897676,275,124.115697
-256.750359,300,129.105175
-15.220675,238,133.872673
206.025433,300,139.822013
115.066032,300,146.027308
28.531467,215,149.523078
200.230377,300,151.307295
100.694587,240,152.771267
69.515414,217,154.252607
102.329188,234,155.644447
185.474838,243,160.737739
18.815413,261,165.686715
81.052854,163,169.241051
128.568322,274,174.974416
22.707946,300,181.348503
-205.211926,300,187.669761
204.235079,300,189.442755
277.073791,300,191.681581
-324.43839,288,193.395131
-354.059514,290,195.037889
86.334345,300,201.298798
165.536422,300,206.931011
-85.473856,216,211.480706
-124.917069,233,216.541074
231.585291,300,222.435993
121.460222,282,227.098726
-18.284274,300,228.721133
36.989538,300,230.386218
25.135931,164,231.450953
234.576685,300,233.142677
108.088876,300,239.4032
227.847349,300,244.933887
185.425223,251,249.976722
-131.504513,168,253.835444
245.893433,300,260.360121
83.757129,143,265.515648
91.320045,253,266.9179
98.867198,218,268.318027
315.993443,300,270.062403
-61.286162,84,270.896651
