drone_x,drone_y,drone_z
2.12210693359375,-0.11370785522460937,3.1346356201171877
2.1218399986780367,-0.11287775940886485,3.1359314390189565
2.1210575303084545,-0.11040690680394277,3.139716269521403
2.1197870330513404,-0.10632444967331038,3.1458361723202337
2.11805541058948,-0.10065601835178103,3.1541387699497196
2.1158718486115013,-0.09332339542334542,3.1645177380518574
2.113209409232607,-0.08405663771911272,3.1769589489852996
2.1101000620470067,-0.07273548136396414,3.191007479542841
2.1070198276025818,-0.060961039111126075,3.2040542446660547
2.1042353101889497,-0.04989368217367557,3.214566809015084
2.1016693141223803,-0.03955829394327565,3.222511123582586
2.0992015528635175,-0.029944107036494878,3.227885389527478
2.096649824470808,-0.021030780636689027,3.230683683939173
2.0936932758983597,-0.012741125186793297,3.230887064027816
2.089776310155347,-0.0051001790099358185,3.228504971874086
2.084115766637966,0.0015395571617197617,3.2241760188313173
2.0766375282302985,0.006493712413761862,3.220175081312134
2.068309455749635,0.009827261926438092,3.2184929349763247
2.059097490751526,0.012366064123244062,3.2193716345160364
2.048342466781495,0.014637358989360303,3.22278898691602
2.035384501793174,0.016864688714106672,3.2287738993668476
2.020896224009087,0.01896687839331784,3.236960836345447
2.007355156895743,0.02069170261185463,3.245643543299332
1.996043537589462,0.022015049975002046,3.253563091363288
1.9870804643742668,0.023027165179201833,3.2603436007139712
1.9806182925753046,0.023549690608024164,3.2661701453710275
1.9767309337706263,0.022934142411336025,3.2721057239641835
1.9751242444265926,0.020400495628838538,3.279593850295699
1.9747108530308792,0.015845354482339306,3.289435295434824
1.974378319084631,0.009678583499473946,3.301760075578874
1.9738353511236246,0.0023778216364667712,3.316142009546061
1.9730938932873427,-0.005747453798701806,3.332245472021026
1.9721989125973052,-0.013880115034729561,3.348715423972656
1.9712230913665179,-0.02102124759796116,3.363809116549704
1.9701949445787845,-0.026628599220929118,3.3766810395375577
1.9690163413794393,-0.030434697246709778,3.387128957015065
1.967286091705714,-0.03245608317577246,3.3950287861671735
1.9643095741639929,-0.032979844126681014,3.400352639649874
1.9592722524256048,-0.03266181201785298,3.40323092206201
1.9517581828447508,-0.032565681756304456,3.404388061555523
1.941823566779661,-0.033377559818981196,3.404727948023984
1.93061095015925,-0.03503443139247755,3.4045529812232376
1.9207638151166282,-0.03710367242034061,3.404115549691941
1.9133724977277378,-0.03928940717510895,3.4036403253258887
1.9084215282796226,-0.04160146837960965,3.4032241786883746
1.9059216825672183,-0.044317052422004975,3.402857912857836
1.9059329457586085,-0.04799527377210308,3.4023855754539123
1.9083261536048504,-0.05334788571202198,3.4014674778755665
1.9109189515901515,-0.060540051161511815,3.399642596158688
1.9117950618425021,-0.0672399617426537,3.3962664106055342
1.9116765377250087,-0.07155520517545992,3.390705638414201
1.911073520302293,-0.07330612146762153,3.382835009547634
1.9102049972819253,-0.0724962077239811,3.3724592220533154
1.9091963986054248,-0.06918886519938915,3.359652066426769
1.9080831785933703,-0.06395686695616487,3.3445677745141844
1.9068849377093597,-0.05737253508910278,3.32738041071969
1.9057248859792613,-0.0505604534551646,3.3096659476497967
1.9047687998510574,-0.044972397279099345,3.2938404810904305
1.9040394951238426,-0.041164441218304586,3.28017394876966
1.9035455817566898,-0.03973031227797069,3.2686741031960773
1.9030494306594952,-0.04089327104741097,3.25868516776724
1.9019743641717417,-0.04401171723476351,3.250849679540883
1.8996561237293588,-0.04667819349191387,3.245160918939375
1.8962694773396915,-0.04690394520492513,3.2408157580001555
1.8919920390470009,-0.044747629156945676,3.236675589198959
1.8863763554202948,-0.04044183911537668,3.2323278162231373
1.8796352970546102,-0.03442716329826074,3.228669500978748
1.8737791431912498,-0.028953025396845234,3.227414463662262
1.8691542959251823,-0.024774642364578794,3.2287388584100047
1.865897381458519,-0.022256017552383742,3.2326464499593426
1.863950300492425,-0.02144252721862752,3.239031496720891
1.8628679699328028,-0.02186453616904938,3.2478199623364077
1.8623405991828674,-0.023131079339498217,3.258931600248606
1.8620067003768874,-0.02452665739294088,3.2707730862929907
1.8614197225097973,-0.025168754508564702,3.2808959245620435
1.8602670228478924,-0.024630843968854742,3.2886037677324866
1.8582445964494798,-0.022558296261204935,3.2938958388837207
1.8548145440697903,-0.018405562144859434,3.2966867778444833
1.8494484730182899,-0.012209757254526702,3.2968894775544673
1.84174902929046,-0.004757252854158186,3.294701787683711
1.8323130248822221,0.0019697725542700806,3.291273393916668
1.8223978283220872,0.006342508670347497,3.2881481058725224
1.812243262466872,0.008138881253711015,3.2860242645809277
1.8011651316321413,0.00744484064544809,3.2851386222834646
1.7878604491604635,0.005189370604213548,3.2851825800896126
1.7721516034365001,0.0023854872696498874,3.2856465832746733
1.754111937314708,-0.0005893705030281523,3.2862845054255008
1.7336995587687714,-0.0036269662293798963,3.28700079188376
1.7108682088946865,-0.006687543920308913,3.2877520783198
1.6855829442996988,-0.009751046192097653,3.2885145239669673
1.6578186416941463,-0.01280450628341866,3.2892729710953392
1.6275572954894244,-0.0158381276706312,3.290016735671944
1.5947602370324743,-0.01884612932183658,3.2907382879161227
1.5594024533029531,-0.021822331520653056,3.291431346264526
1.5214808792194794,-0.024759665271606144,3.292090351569315
1.480992804474146,-0.027652059420560954,3.2927106682363316
1.4379360044261826,-0.030494186276325965,3.2932883467750793
1.3923086307714214,-0.033281309969471096,3.2938199684701486
1.3441091404778094,-0.036009180994240574,3.2943025362818728
1.2933578717594991,-0.0386752206707188,3.2947340231597835
1.2401130628518298,-0.04129125318918758,3.2951177353920658
1.1843608235169683,-0.04387486472085379,3.2954581721726615
1.1260870997791352,-0.0464387274590532,3.2957580015727816
1.065309978019244,-0.04899098660976399,3.296018477845257
1.0020619081623765,-0.05153728032906494,3.2962399327930503
0.9363305549676254,-0.054083689260762416,3.2964221205610276
0.8681230687035045,-0.05663450298102734,3.2965640455248906
0.7974904911861598,-0.059191644612176,3.2966639326258544
0.725491635887318,-0.06172201224321564,3.296719086461579
0.6532518283820393,-0.06419342168802886,3.296728563808574
0.581576056752836,-0.06658726201194859,3.296693307982414
0.511283059087196,-0.06888517198291165,3.2966151619775093
0.4432212910112886,-0.07106880740888913,3.29649763513362
0.37779308422037344,-0.07313396079215402,3.296343959662095
0.314846758206031,-0.07509309749262519,3.2961564093737743
0.2544231358968,-0.07695132605782973,3.295936965243904
0.1965207330524638,-0.07871426805095288,3.29568719692591
0.14114407430639284,-0.08038665058408279,3.295408315026139
0.08830359012552862,-0.08197248067581203,3.295101256240371
0.038024272123836675,-0.08347490083998903,3.294766750953854
-0.009691583334659483,-0.08489739224587071,3.2944050802372584
-0.05484648875844833,-0.08624332639946687,3.2940160874532323
-0.09744501550761318,-0.08751597560025617,3.293599084260003
-0.1374946926146671,-0.08871865131613468,3.293152656323756
-0.17500750258787126,-0.08985490106597033,3.2926743203371873
-0.21000075831299958,-0.09092877709433062,3.292159915680048
-0.24244002294450961,-0.09194278651006806,3.2916045915244414
-0.27229407965656455,-0.09289711905486485,3.2910061022031276
-0.29956293928222066,-0.09379207550446496,3.290362743769231
-0.32424667938898727,-0.09462801011581405,3.2896725464229877
-0.34634531102196003,-0.0954053345938294,3.2889332215977403
-0.36585876501233994,-0.09612453158994667,3.288142085516397
-0.3827868508765687,-0.09678617226097683,3.287295958291403
-0.39712918352706345,-0.09739093822329395,3.286391032993468
-0.40888504707930107,-0.0979396457228751,3.2854227168040517
-0.41805368444707336,-0.09843328503588288,3.2843854409460724
-0.4246443308161609,-0.09887382584314253,3.2832702991981773
-0.4286486195678717,-0.09926274568137729,3.2820679781873365
-0.4300624796290941,-0.09960248884797453,3.28076485841614
-0.428881527082138,-0.09989661346477227,3.279341449972568
-0.42512208644982347,-0.10014925294955343,3.2777766751867583
-0.4188066978155411,-0.10036994570706735,3.2760237293176564
-0.4100699572515468,-0.10057328099631636,3.2740216965271283
-0.4003827184370846,-0.10076841925781181,3.271896832759079
-0.3921399079948308,-0.10096463887334645,3.26990340638647
-0.38634478705082753,-0.10117929659029598,3.26809463472406
-0.38308205504728704,-0.10143907446742753,3.266356726742146
-0.3823382078250805,-0.10177248242944185,3.2645401528461573
-0.3841825042159644,-0.10218273387283335,3.2626263077558075
-0.388621535577389,-0.10267434935510321,3.260579778123455
-0.39565036776520635,-0.1032534560966617,3.258352475932782
-0.40526248672832305,-0.10392808737434918,3.255882182688048
-0.4174345882858601,-0.10470781453015819,3.25309107389055
-0.43213560880891666,-0.1056055257682839,3.2498751572184825
-0.4493363102568678,-0.10664020083400474,3.2460855081480813
-0.46893793032203734,-0.10783554609328824,3.2415223547098857
-0.4907727610109122,-0.10922896042408166,3.235869140411966
-0.5143724652561992,-0.1108703610259562,3.2286532175988554
-0.5384974518936082,-0.11281163534843053,3.219227466862713
-0.561512199490524,-0.11505139122409157,3.2072366386832
-0.5825126279684032,-0.1174944887142706,3.193135031901264
-0.6009858316992326,-0.11997986926711465,3.1779435564731653
-0.6170547008658767,-0.12233383658099367,3.1629142343479657
-0.6310334584056974,-0.12435581096645389,3.1495743895246426
-0.6443872539857228,-0.1259905911099604,3.138528419327353
-0.6597553076942453,-0.12728618667005032,3.129820036417243
-0.6775014737680616,-0.12848506158780718,3.123285951246193
-0.694986136938504,-0.1300831494310628,3.1174540895609755
-0.7103544903561688,-0.13247909536770186,3.1101136995483656
-0.7231568346008727,-0.13562415625501764,3.100574970664963
-0.7335920537749393,-0.13909762684822602,3.089708789585212
-0.741648310824444,-0.1422584200946494,3.0792109766914315
-0.7471657570698369,-0.14468794717759917,3.070224858983629
-0.7500999564636514,-0.14616100827487402,3.063391746401517
-0.7505109127770272,-0.14657051394087417,3.0590567332314995
-0.7485488097867988,-0.14589818727968196,3.057310929237016
-0.7443304280166108,-0.14414292234518872,3.058154635948849
-0.7379493335897483,-0.141309112690155,3.0615906467540808
-0.7294702188710809,-0.1373988457782213,3.067617739445982
-0.718957574985491,-0.13242252931585252,3.076212788957752
-0.7064015592718267,-0.12637522595527356,3.0873096919087275
-0.6917071949050361,-0.11921405659231102,3.1009182152132464
-0.6748514664368936,-0.11092411212395685,3.117029065164181
-0.6558234323477562,-0.10149251828701453,3.1356341247584605
-0.634576229231862,-0.09088415262771066,3.1567676525280843
-0.6114579356013614,-0.07925603074726348,3.180060472167971
-0.5873917221874301,-0.06705426345608967,3.2045422024712718
-0.5640297988191519,-0.05510084662449948,3.2284600688816845
-0.5429035308829828,-0.0441720630748641,3.2501618876579306
-0.5240238236028634,-0.03426684490607003,3.2695582799908625
-0.5072812248011928,-0.02529909560803436,3.2866848047827766
-0.49273948428043823,-0.017275771809061882,3.3013680147847726
-0.48022672058375826,-0.010117956719705362,3.313606370132039
-0.4693703280747227,-0.0036560595869932285,3.323441433490783
-0.45946937010892647,0.0023843734444192336,3.330841123814389
-0.4492905387488038,0.008257830919036445,3.3358542172879737
-0.43750191207968747,0.014081123664437884,3.339909298481033
-0.42341824468020595,0.020194316494193197,3.3449915948445224
-0.4084023517608381,0.026230179373859967,3.3508631452064606
-0.3943260507017614,0.03152111701523276,3.356655342071235
-0.38261639745716397,0.03557261368306654,3.361700683416363
-0.37341092899577105,0.038382695007269624,3.3658857581995605
-0.36674990748802605,0.03996513606453717,3.3691612368031185
-0.3626705886409389,0.04033074933535959,3.371487501062003
-0.3611561731220693,0.039489693260767046,3.3728621166219726
-0.3622347007888614,0.037446384190110704,3.3732600695121966
-0.365887121667201,0.03421387293767166,3.37268187709321
-0.3720840379565184,0.029726903343507194,3.371171488119874
-0.38083694737013263,0.023923636114539102,3.36874116924293
-0.39214545117857,0.016768735228616664,3.365392492922104
-0.40597957314269145,0.008235485600697704,3.361134378431472
-0.42231470344681005,-0.0017249274257769623,3.3559738903878706
-0.4407907391996985,-0.012998239029685233,3.3500264214697912
-0.460185303538263,-0.02498670283082074,3.3436960450020066
-0.47825977616850945,-0.03647816018501112,3.337735019596976
-0.49398059276227146,-0.046967613359922854,3.332510466338116
-0.5073950593009873,-0.05668511748122942,3.328016632766791
-0.5182767243968555,-0.06551595478954582,3.3242061355336596
-0.526605447330008,-0.07326052008401848,3.320809030110763
-0.5323561106034044,-0.07958048391196101,3.317417276865588
-0.5355636661524267,-0.08391326041962371,3.3134739966714593
-0.5366544328386439,-0.08572667212501048,3.3084274247666228
-0.5365437395802966,-0.08494174569131759,3.301594053156094
-0.5361618824645372,-0.08160735310818007,3.292369078342691
-0.5359068600024013,-0.07603769396890005,3.2808799698996856
-0.5357431994587347,-0.06840997285333036,3.267397587357079
-0.5356436243385283,-0.059768980934157126,3.2537775712968804
-0.5355682829467752,-0.05161133610432456,3.242228345735429
-0.5354777230748422,-0.04433447887112796,3.2331318744821744
-0.5353308597048733,-0.03771753402691306,3.2263254560671633
-0.5351316200865448,-0.03104908522537463,3.2217542398771224
-0.5355536218044188,-0.025848006511054653,3.218274613420013
-0.5369674882613948,-0.022646746870653885,3.2127874136273222
-0.5390048832296701,-0.020513412876857824,3.2049704577488045
-0.5415476181876322,-0.018760598010615106,3.194804509503262
-0.5445777153661163,-0.017128835228945163,3.1822061250412608
-0.5480972110581733,-0.015492802412393382,3.167078849475393
-0.5520925266810263,-0.013787812835881198,3.149423766277664
-0.5565416729127407,-0.011989995893597147,3.129333580950523
-0.5614548776223389,-0.010087912857614003,3.1067554905555466
-0.5668208468439943,-0.008087105486838999,3.081699296388806
-0.5726183783683808,-0.006001315301603,3.0541950267235114
-0.5788275057925195,-0.0038480113057460883,3.0242370335220548
-0.585408333026601,-0.0016565139633793605,2.9918767733149028
-0.5922856411711623,0.000524987608466411,2.9572788363640083
-0.5993551480089521,0.002629138570257062,2.920667411044356
-0.606487577179848,0.004561138089947983,2.8822237653083747
-0.6135135000506661,0.006165689954664622,2.84192092243599
-0.6199467954731923,0.007109820095780668,2.8004235609732833
-0.6247976444373409,0.007082736241331057,2.7604057080207727
-0.6273707360594897,0.0061041913652636545,2.7227696405771598
-0.627373062653094,0.004487082496180835,2.6863657256044164
-0.6249420944857799,0.00278375808812432,2.64903380004504
-0.6207737310968852,0.0016268008040467732,2.60965660683114
