#{"t_start": 1725815990.0930939, "env_id": "None"}
r,l,t
-238.394142,300,8.702405
-272.812752,300,18.768407
-208.2227,300,28.491076
-138.631518,300,36.75004
-139.585775,300,40.460679
-148.187271,300,44.013523
-131.183203,300,47.750682
-133.871878,300,51.554767
-246.797772,300,62.745366
-221.742289,300,75.471163
-261.576363,300,86.881718
-135.424454,300,96.209412
-130.94294,300,100.119849
-137.543329,300,107.289976
-140.721005,300,115.892706
-148.157964,300,123.025262
-237.048389,300,143.731505
-257.520322,300,158.245711
-253.130005,300,166.557098
-129.347364,300,174.025449
-131.053535,300,177.429487
-138.285941,300,180.594768
-139.515078,300,183.80198
