#{"t_start": 1725804230.3934443, "env_id": "None"}
r,l,t
-199.305607,300,3.392308
-170.901642,300,6.176407
-145.384883,300,8.961433
-133.960685,300,11.739092
-255.073967,300,20.917717
-220.117403,300,23.795722
-219.771922,300,26.657273
-79.459256,300,28.731174
-81.262386,300,29.680053
-73.404379,300,30.625711
-74.646514,300,31.578224
-72.078315,300,32.539404
-265.47894,300,35.334828
-252.274059,300,37.989096
-239.300757,300,40.847877
-24.395984,300,42.95195
-36.708588,300,43.935992
-134.670253,300,45.031718
-35.092925,300,46.225042
-1.361284,300,47.316836
-239.735409,300,50.253241
-242.583431,300,53.302894
-245.556627,300,56.220562
-133.796471,300,58.453958
-134.565209,300,59.370389
-137.508531,300,60.354659
-64.559955,300,61.279946
-70.750413,300,62.169083
-253.164239,300,64.932752
-262.710959,300,67.648683
-249.69326,280,70.302566
-110.577084,300,72.536575
-118.697123,300,73.448383
-132.270729,300,74.383307
-146.841472,300,75.377853
-135.666717,300,76.258549
-251.357173,300,78.956353
-238.795359,300,81.821445
-257.850765,300,84.58407
-149.094952,300,86.729979
-138.928231,300,87.696178
-140.744201,300,88.669473
-144.350427,300,89.660619
-141.966235,300,90.677623
-213.904707,300,93.586914
-248.851774,300,96.388139
-216.596557,300,99.322067
-189.688192,300,101.458933
-189.508043,300,102.390704
-189.513641,300,103.26553
-193.152165,300,104.120128
-185.641117,300,105.117624
-260.382516,300,107.975973
-266.572404,300,110.774544
-255.143625,300,113.825595
-161.616612,300,116.090156
-165.277713,300,117.128516
-160.942341,300,118.192268
-161.75298,300,119.166165
-162.23278,300,120.184732
-211.847782,300,123.020909
-250.619367,300,125.973449
-257.930825,300,129.27293
-245.93591,300,131.394996
-248.79274,300,132.428495
-245.211257,300,133.383084
-204.516289,300,134.330643
-245.972674,300,135.262242
-270.464011,300,138.176296
-193.826675,300,141.091301
-258.163601,300,143.859087
-213.832815,300,146.001541
-236.258739,300,146.998365
-243.165854,300,147.972621
-211.744257,300,148.933415
-204.898313,300,149.934148
-233.355995,300,153.03021
-272.379954,300,156.170783
-207.078448,300,159.201046
-249.71873,300,161.490608
-258.392235,300,162.443651
-250.598416,300,163.385086
-275.705814,300,164.41977
-267.882494,300,165.37912
-191.940617,300,168.780911
-265.477181,300,171.594365
-246.225559,300,174.380687
-203.507993,300,176.453642
-220.028969,300,177.406951
-224.602913,300,178.415049
-221.421067,300,179.361856
-228.067605,300,180.296873
-261.202918,300,183.016875
-179.827529,300,185.919903
-210.996954,300,188.66172
-196.962981,300,190.641401
-229.168856,300,191.641285
-229.138792,300,192.719449
-229.10183,279,193.549428
-197.250536,300,194.376512
-245.481988,300,197.076827
-234.872871,300,199.812993
-248.045404,300,202.519115
-206.017049,300,204.621622
-256.401807,300,205.607796
-272.187918,300,206.598144
-252.613364,300,207.589711
-288.810861,300,208.656058
-244.48071,300,211.53552
-229.12527,300,214.161956
-264.007116,300,216.936332
-285.425534,297,219.015225
-290.759349,300,219.884117
-290.793955,300,220.865244
-281.534315,300,221.944377
-297.070963,300,223.042604
-276.893615,300,225.715555
-296.256359,300,228.349475
-239.032644,300,231.143933
-225.216172,300,233.212294
-238.067688,300,234.084881
-296.394839,300,235.018759
-194.600535,300,235.957365
-277.096464,300,237.156238
-248.201366,300,240.373942
-269.777527,300,243.590015
-245.171001,286,246.293204
-203.814464,300,248.502098
-197.726323,300,249.47352
-221.051061,300,250.385527
-204.757584,300,251.256041
-201.05629,300,252.188774
-284.42812,300,255.093058
-205.788704,300,258.046552
-225.296544,300,260.984032
-252.282348,300,263.243068
-124.717472,155,263.887683
-277.057448,300,264.879127
-279.395269,300,265.766535
-281.622813,300,266.723158
-264.380685,300,270.02903
-280.569086,300,272.901455
-261.671011,300,275.57507
-186.455864,192,277.273175
-234.153763,300,278.12234
-114.627585,143,278.720003
-183.570025,222,279.458956
-263.517203,287,280.249655
-284.366481,300,283.325142
-270.270758,300,286.124132
-280.187443,300,289.050095
-283.732994,300,291.353956
-256.474626,300,292.262939
-286.542147,300,293.245625
-286.415611,300,294.221066
-268.975737,300,295.036437
-215.981773,300,297.816725
-159.054038,224,299.856534
-271.365284,300,302.79167
