#{"t_start": 1725892306.430021, "env_id": "None"}
r,l,t
-72.667889,134,3.228702
-277.662255,300,4.45485
-213.068804,261,5.611669
-70.140235,131,6.365198
-242.058548,300,7.771154
-263.385935,300,8.967247
-237.991466,300,10.247971
-225.240854,233,11.306129
-269.91477,277,14.251455
-232.099499,300,16.063222
-277.816652,300,17.380694
-274.543522,300,18.741679
-278.955815,300,20.337641
-241.483002,300,21.64151
-285.560111,300,22.93281
-260.580542,268,25.327814
-240.468672,300,26.812419
-202.066238,300,28.784134
-289.037603,300,30.35565
-290.324764,300,31.653963
-230.253344,300,33.757055
-289.697469,300,35.49269
-258.972105,300,39.696013
-276.029261,300,41.39838
-287.15649,300,43.065578
-266.42533,300,45.011544
-288.735951,300,46.460555
-253.487188,300,48.027816
-274.156485,300,50.829863
-219.962328,300,52.185479
-242.533613,249,53.348278
-262.945166,281,54.598229
-245.121815,258,56.115153
-286.478389,300,57.622082
-278.97193,289,59.307056
-260.218966,300,60.713628
-271.697141,300,63.804636
-283.714437,297,65.26186
-286.772921,298,66.702398
-239.160323,247,68.032119
-248.248197,300,69.914087
-253.321001,263,71.114172
-259.284575,300,72.347758
-73.826887,134,74.338825
-256.556256,298,75.949506
-255.222817,300,77.614803
-281.833376,300,79.224632
-278.675031,300,80.484338
-252.230306,300,81.792595
-223.613986,231,82.898715
-276.24223,300,85.383264
-288.930915,300,86.636851
-261.340486,300,87.951058
-243.764707,300,89.579797
-248.143936,300,90.699743
-231.951032,300,91.904615
-292.507966,300,93.062176
-290.333675,300,94.115621
-280.886761,296,95.390925
-287.971297,300,96.62655
-242.053984,300,97.925462
-236.333535,300,99.241499
-73.459299,132,99.987582
-216.230074,300,102.780005
-259.478897,267,103.990996
-287.355691,300,105.300583
-269.306958,277,106.799554
-271.874943,300,108.367974
-280.710054,297,109.709513
-223.975957,230,110.966263
-233.572775,262,113.443659
-240.850043,300,114.884953
-267.229056,278,116.084553
-261.844691,300,117.338713
-247.148963,256,118.509987
-260.002506,268,119.663352
-274.739581,300,120.965147
-227.291962,300,123.706864
-250.635374,300,125.02719
-256.676971,266,126.171767
-286.994825,297,127.374814
-220.260351,244,128.736255
-285.07089,300,130.227117
-259.180893,291,132.039189
-286.086578,300,134.899366
-269.695635,298,136.30882
-278.899108,286,137.507507
-249.781647,266,138.758667
-270.827641,287,139.973619
-284.051789,300,141.347359
-73.66909,132,142.132227
-227.410083,300,143.404711
-219.026316,242,145.774435
-270.49232,283,147.025098
-240.298733,300,148.314918
-267.200982,294,149.499084
-272.524517,300,151.151041
-235.654888,300,152.560555
-264.48074,300,154.273881
-244.62107,254,156.934639
-272.000567,279,158.097309
-277.850604,285,159.267586
-214.541488,226,160.379339
-268.871616,300,161.693972
-275.315996,299,163.041743
-254.836743,300,164.277334
-208.179603,214,165.40017
-276.152464,300,168.236876
-260.719375,274,169.495847
-262.524493,273,170.833158
-291.987531,300,172.442573
-279.752968,300,175.138292
-249.787933,300,176.395746
-286.654759,300,177.639485
-292.980478,300,178.809924
-272.046854,300,180.091975
-225.611529,232,180.981767
-241.253363,248,181.954181
-255.36056,263,184.144103
-246.23143,254,185.165117
-234.809175,300,186.332731
-260.422827,277,187.483619
-291.240596,300,188.770109
-279.230259,287,189.951719
-287.123229,300,191.260024
-291.32091,300,192.484675
-284.163141,295,194.939159
-241.851713,297,196.11913
-273.291299,300,197.462994
-268.735266,277,198.619957
-245.185992,252,199.799781
-261.128863,300,200.962096
-270.496517,285,202.159331
-260.330722,300,204.711167
-222.716939,286,205.910927
-290.475149,300,207.126483
-203.98854,210,208.174149
-76.249407,132,209.145479
-239.995638,246,210.227453
-277.817489,300,211.630954
-189.859156,195,212.540069
-278.806393,300,215.969973
-251.626337,278,217.479738
-268.062153,300,219.042582
-219.033932,226,220.200979
-262.893669,270,221.488127
-282.286762,293,223.00769
-254.396941,268,224.24334
-292.76397,300,227.160699
-195.542978,254,228.827484
-292.194314,300,230.438716
-248.796927,300,231.676195
-251.323977,272,232.797663
-251.360727,300,234.237947
-291.289881,300,235.559384
-291.869674,300,238.028164
-200.107194,291,239.478632
-74.321109,131,240.166017
-228.633576,300,241.372603
-206.573231,212,242.41713
-236.339992,300,243.704328
-271.490078,300,244.951394
-240.679612,284,246.033653
-264.040402,300,248.477698
-290.198916,300,249.686796
-254.64196,300,250.968957
-220.488135,300,252.310632
-82.011391,129,253.02382
-275.769466,287,254.122979
-217.081309,294,255.301032
-60.584005,126,256.971823
-289.634695,300,258.034706
-270.412772,300,259.156353
-266.909607,300,260.390209
-234.81846,300,261.508268
-235.271618,283,264.059371
-204.678816,272,265.219461
-235.255877,248,266.369944
-264.016567,271,267.539146
-208.613198,273,268.917264
-206.662311,214,269.889953
-281.737056,291,271.100363
-206.625151,261,273.224585
-234.367899,258,274.419851
-291.865928,300,275.628508
-251.201579,269,276.824744
-229.59059,300,278.285542
-272.896817,297,279.470962
-218.917727,287,280.815714
-187.592717,193,281.795071
-215.099982,267,284.225768
-236.192146,247,285.36537
-223.256193,229,286.496582
-234.090728,298,287.778999
-262.482419,270,288.998559
-232.924058,287,290.330768
-258.567421,266,291.504041
-286.768225,300,292.809551
-255.903666,264,295.340501
-255.809661,271,296.58004
-245.698392,258,297.70275
-292.596039,300,298.971799
-262.582756,290,300.199457
-229.907511,248,301.301329
-286.58377,296,302.440668
-268.216514,275,304.623706
-201.44436,300,305.757149
-239.674341,290,306.944632
-243.095409,250,308.014637
-69.735293,134,308.919813
-213.6726,226,309.96874
-239.218459,249,311.115834
-191.849808,197,312.125596
-273.124156,298,314.844945
-168.631673,267,316.307416
-251.514869,262,317.494238
-282.959894,300,318.862266
-272.809282,284,320.208931
-193.755686,254,321.451816
-251.713418,259,322.611942
-245.865934,280,323.890224
-262.354297,300,326.522074
-247.869255,264,327.656043
-219.624265,230,328.678851
-247.879245,280,329.850155
-258.544233,265,330.988746
-211.96936,271,332.214096
-231.321038,270,333.37255
-191.541801,246,334.484503
-216.454778,244,336.897741
-44.052389,134,337.757594
-247.662636,300,340.118901
-292.66461,300,341.352218
-247.345324,300,342.543752
-288.762627,300,343.761004
-246.457026,300,344.989862
-235.604782,254,346.192113
-269.304177,277,347.507885
-258.327769,277,348.745291
-247.887326,300,350.167687
-245.504976,254,351.29983
-291.259295,300,354.077186
-215.722632,258,355.233466
-224.419262,268,356.518482
-207.660953,277,357.883305
-234.34921,269,359.02883
-221.21126,231,360.143283
-275.099852,283,361.397402
-254.370043,270,363.761639
-217.200998,271,364.921378
-251.430832,263,366.004065
-246.912938,255,367.064214
-267.203644,279,368.176737
-210.818579,220,369.166385
-204.083457,264,370.342989
-273.347682,300,371.60072
-246.812877,254,373.765472
-266.333383,285,375.083293
-285.181441,300,376.40361
-238.641105,265,377.633985
-218.030135,262,378.858345
-210.628995,275,380.011766
-149.808856,250,381.406034
-273.139063,293,382.59628
-275.157484,284,385.008119
-256.022395,285,386.293969
-239.050726,246,387.430123
-237.87593,300,388.813087
-83.422946,131,389.566622
-266.068526,300,390.914922
-236.091923,249,392.047813
-283.896413,300,394.551818
-196.647602,268,395.98346
-216.214478,299,397.60807
-290.220483,300,398.797813
-287.216913,300,400.01151
-262.253327,272,401.133327
-203.903062,210,402.065134
-239.905226,250,403.26919
-210.162936,275,405.856753
-244.591837,257,406.936747
-291.783919,300,408.161116
-272.565895,282,409.471451
-255.236249,265,410.605923
-267.909848,300,411.972463
-202.228361,209,412.859221
-204.838499,270,414.245028
-287.715511,297,416.89882
-252.993392,261,417.993593
-265.712141,273,419.210874
-243.678423,250,420.377223
-266.872749,300,422.581837
-292.741596,300,423.816907
-293.270778,300,425.080924
-280.840957,300,426.332216
-292.017496,300,427.605575
-265.039339,286,428.857745
-231.454946,300,430.324171
-235.316124,300,432.872387
-60.137742,239,434.188588
-270.783866,283,435.495376
-278.007497,289,436.77559
-271.730644,300,438.000005
-275.674401,300,439.322588
-249.61162,258,440.491711
-191.836512,197,441.329962
-266.91917,274,443.906632
-285.529687,294,445.250973
-151.561512,243,446.681268
-251.493551,300,448.056129
-91.08763,138,448.903983
-260.346938,300,450.140994
-275.794332,300,451.454866
-277.794811,287,454.016861
-291.810839,300,455.334343
