x,y,z,h
1.8546067,0,3.7486212,False
1.8546067,0,3.7483282,False
1.8546067,0,3.7476444,False
1.8546067,0,3.74657,False
1.8546067,0,3.7451053,False
1.8546067,0,3.7432504,False
1.8546067,0,3.7410054,False
1.8546067,0,3.7383707,False
1.8546067,0,3.7353463,False
1.8546067,0,3.7319324,False
1.8546067,0,3.7281296,False
1.8546067,0,3.7239377,False
1.8546067,0,3.7193573,False
1.8546067,0,3.7143884,False
1.8546067,0,3.7090313,False
1.8546067,0,3.7032864,False
1.8546067,0,3.697154,False
1.8546067,0,3.6906345,False
1.8546067,0,3.6837282,False
1.8546067,0,3.6764352,False
1.8546067,0,3.668756,False
1.8546067,0,3.660691,False
1.8546067,0,3.6522408,False
1.8546067,0,3.6434216,False
1.8546067,0,3.6342778,False
1.8546066,0,3.6248586,False
1.8546059,0,3.6152182,False
1.8546029,0,3.605409,False
1.8545952,0,3.5954776,False
1.8545784,0,3.5854678,False
1.8545467,0,3.5754197,False
1.854492,0,3.5653694,False
1.8544041,0,3.5553505,False
1.8542701,0,3.545395,False
1.8540741,0,3.5355327,False
1.8537971,0,3.5257895,False
1.8534164,0,3.516189,False
1.852906,0,3.5067534,False
1.8522358,0,3.4975002,False
1.8513727,0,3.4884422,False
1.8502814,0,3.4795866,False
1.8489244,0,3.470935,False
1.8472656,0,3.4624832,False
1.8452723,0,3.4542208,False
1.8429147,0,3.446135,False
1.8401645,0,3.4382098,False
1.8369963,0,3.4304264,False
1.8333876,0,3.4227645,False
1.829318,0,3.4152038,False
1.8247701,0,3.4077222,False
1.8197287,0,3.4002974,False
1.8141818,0,3.3929076,False
1.8081194,0,3.3855317,False
1.801534,0,3.378149,False
1.7944208,0,3.3707397,False
1.7867771,0,3.3632858,False
1.778602,0,3.35577,False
1.769897,0,3.3481781,False
1.7606649,0,3.3404963,False
1.7509103,0,3.332714,False
1.7406383,0,3.3248215,False
1.7298555,0,3.3168118,False
1.7185694,0,3.30868,False
1.7067878,0,3.3004231,False
1.6945194,0,3.2920408,False
1.6817733,0,3.283534,False
1.6685593,0,3.274907,False
1.6548879,0,3.2661655,False
1.6407707,0,3.2573166,False
1.6262193,0,3.24837,False
1.6112455,0,3.2393358,False
1.5958611,0,3.2302258,False
1.5800786,0,3.221052,False
1.5639111,0,3.2118273,False
1.5473717,0,3.2025647,False
1.5304747,0,3.1932762,False
1.5132343,0,3.1839743,False
1.4956654,0,3.1746705,False
1.4777833,0,3.1653762,False
1.4596035,0,3.156102,False
1.4411416,0,3.1468568,False
1.4224135,0,3.1376498,False
1.403435,0,3.1284885,False
1.3842219,0,3.11938,False
1.3647898,0,3.1103299,False
1.3451542,0,3.1013432,False
1.3253301,0,3.0924242,False
1.3053325,0,3.0835757,False
1.2851758,0,3.0748003,False
1.264873,0,3.0661035,False
1.2444347,0,3.0575013,False
1.2238718,0,3.0490112,False
1.203197,0,3.0406492,False
