x,y,z,h
1.054072,0,4.699686,False
1.054072,0,4.699393,False
1.054072,0,4.698709,False
1.054072,0,4.6976347,False
1.054072,0,4.6961703,False
1.054072,0,4.694315,False
1.054072,0,4.6920705,False
1.054072,0,4.6894355,False
1.054072,0,4.686411,False
1.054072,0,4.682997,False
1.054072,0,4.6791945,False
1.054072,0,4.6750026,False
1.054072,0,4.670422,False
1.054072,0,4.665453,False
1.054072,0,4.660096,False
1.054072,0,4.654351,False
1.054072,0,4.648219,False
1.054072,0,4.6416993,False
1.054072,0,4.634793,False
1.054072,0,4.6275,False
1.054072,0,4.619821,False
1.054072,0,4.611756,False
1.054072,0,4.6033053,False
1.054072,0,4.59447,False
1.054072,0,4.58525,False
1.054072,0,4.5756454,False
1.054072,0,4.5656576,False
1.054072,0,4.555286,False
1.054072,0,4.5445313,False
1.054072,0,4.5333943,False
1.054072,0,4.5218754,False
1.054072,0,4.509975,False
1.054072,0,4.497693,False
1.054072,0,4.4850307,False
1.054072,0,4.4719887,False
1.054072,0,4.4585667,False
1.054072,0,4.4447656,False
1.054072,0,4.4305863,False
1.054072,0,4.416029,False
1.054072,0,4.4010944,False
1.054072,0,4.385783,False
1.054072,0,4.3700957,False
1.054072,0,4.354043,False
1.054072,0,4.337662,False
1.0540719,0,4.3209968,False
1.0540714,0,4.3040934,False
1.0540694,0,4.2869973,False
1.0540637,0,4.2697506,False
1.054051,0,4.2523904,False
1.0540264,0,4.234952,False
1.0539834,0,4.2174644,False
1.0539136,0,4.1999564,False
1.0538064,0,4.1824546,False
1.0536487,0,4.1649814,False
1.0534251,0,4.147558,False
1.0531169,0,4.130204,False
1.0527033,0,4.1129365,False
1.0521601,0,4.095769,False
1.051462,0,4.0787096,False
1.0505841,0,4.0617647,False
1.0495032,0,4.044933,False
1.0481981,0,4.0282116,False
1.046648,0,4.011595,False
1.0448343,0,3.995074,False
1.0427396,0,3.9786396,False
1.0403488,0,3.9622803,False
1.0376477,0,3.9459844,False
1.0346243,0,3.9297395,False
1.031268,0,3.9135325,False
1.0275702,0,3.8973515,False
1.0235237,0,3.8811836,False
1.019123,0,3.8650172,False
1.0143641,0,3.8488412,False
1.0092447,0,3.8326454,False
1.0037633,0,3.8164213,False
0.9979204,0,3.8001602,False
0.99171734,0,3.7838557,False
0.98515695,0,3.767502,False
0.9782429,0,3.7510948,False
0.9709797,0,3.7346306,False
0.9633728,0,3.718108,False
0.9554287,0,3.7015252,False
0.9471542,0,3.6848826,False
0.9385569,0,3.6681817,False
0.92964476,0,3.651424,False
0.92042637,0,3.634612,False
0.9109105,0,3.6177502,False
0.9011065,0,3.6008413,False
0.8910241,0,3.58389,False
0.88067335,0,3.5669005,False
0.87006444,0,3.5498774,False
0.85920787,0,3.5328248,False
0.84811443,0,3.515747,False
0.836795,0,3.4986482,False
0.82526046,0,3.4815316,False
0.81352067,0,3.464405,False
0.8015756,0,3.4473057,False
0.789425,0,3.4302783,False
0.7770719,0,3.4133635,False
0.764522,0,3.3965988,False
0.75178313,0,3.3800168,False
0.7388649,0,3.3636475,False
0.7257787,0,3.3475187,False
0.71253705,0,3.3316548,False
0.6991536,0,3.3160772,False
0.6856432,0,3.3008041,False
0.6720212,0,3.2858512,False
0.65830374,0,3.271231,False
0.6445072,0,3.2569532,False
0.6306485,0,3.243026,False
0.61674446,0,3.2294545,False
0.60281193,0,3.216242,False
0.58886784,0,3.2033894,False
0.5749289,0,3.1908953,False
0.56101143,0,3.1787574,False
0.5471318,0,3.1669717,False
0.5333059,0,3.1555336,False
0.5195492,0,3.1444376,False
0.505877,0,3.1336768,False
0.49230397,0,3.1232436,False
0.47884446,0,3.11313,False
0.46551234,0,3.1033273,False
0.45232096,0,3.0938258,False
0.43928328,0,3.0846164,False
0.4264116,0,3.0756884,False
0.4137178,0,3.0670316,False
0.40121314,0,3.0586357,False
0.38890833,0,3.0504901,False
0.37681353,0,3.042584,False
0.36493823,0,3.0349064,False
0.35329133,0,3.027447,False
0.3418812,0,3.020195,False
0.33071542,0,3.0131407,False
0.3198012,0,3.006274,False
0.30914506,0,2.9995859,False
0.29875287,0,2.9930673,False
0.2886297,0,2.9867094,False
0.27878004,0,2.9805033,False
0.2692076,0,2.9744413,False
0.2599154,0,2.968515,False
0.25090584,0,2.9627166,False
0.24218059,0,2.9570396,False
0.23374085,0,2.951477,False
0.2255872,0,2.9460232,False
0.21771963,0,2.9406729,False
0.2101376,0,2.9354212,False
0.20284003,0,2.9302638,False
0.1958253,0,2.9251974,False
0.18909127,0,2.920219,False
0.18263534,0,2.9153254,False
0.17645442,0,2.9105153,False
0.17054509,0,2.9057865,False
0.1649034,0,2.9011383,False
0.15952514,0,2.8965695,False
0.15440567,0,2.8920798,False
0.14954007,0,2.8876693,False
0.14492314,0,2.8833382,False
0.14054936,0,2.879087,False
0.13641298,0,2.874916,False
0.13250796,0,2.8708262,False
0.12882812,0,2.8668182,False
0.12536702,0,2.8628929,False
0.122118115,0,2.859051,False
0.119074665,0,2.8552935,False
0.11622981,0,2.851621,False
0.11357659,0,2.8480337,False
0.111107975,0,2.8445327,False
0.10881688,0,2.8411183,False
0.10669616,0,2.8377907,False
0.1047387,0,2.8345501,False
0.10293733,0,2.8313966,False
0.10128495,0,2.82833,False
0.09977445,0,2.82535,False
0.098398775,0,2.8224561,False
0.097150944,0,2.8196478,False
0.09602403,0,2.8169243,False
0.095011204,0,2.8142846,False
0.09410572,0,2.8117278,False
0.09330095,0,2.8092523,False
0.09259038,0,2.8068569,False
0.0919676,0,2.8045404,False
0.09142635,0,2.8023007,False
0.0909605,0,2.8001363,False
0.09056408,0,2.7980454,False
0.090231225,0,2.7960258,False
0.089956276,0,2.7940755,False
0.08973372,0,2.7921925,False
0.08955819,0,2.7903745,False
0.08942452,0,2.7886195,False
0.0893277,0,2.786925,False
0.08926291,0,2.7852888,False
0.08922549,0,2.7837086,False
0.089211,0,2.782182,False
0.08921515,0,2.780707,False
0.08923386,0,2.7792811,False
0.08926322,0,2.7779021,False
0.08929954,0,2.7765682,False
0.08933928,0,2.7752767,False
0.089379124,0,2.7740257,False
0.08941594,0,2.7728136,False
0.089446776,0,2.771638,False
