x,y,z,h
1.9733655,0,3.3253129,False
1.9733655,0,3.3250198,False
1.9733655,0,3.324336,False
1.9733655,0,3.3232617,False
1.9733655,0,3.321797,False
1.9733655,0,3.319942,False
1.9733655,0,3.317697,False
1.9733655,0,3.3150623,False
1.9733655,0,3.312038,False
1.9733655,0,3.308624,False
1.9733655,0,3.3048213,False
1.9733655,0,3.3006294,False
1.9733655,0,3.296056,False
1.9733655,0,3.2911375,False
1.9733655,0,3.2859204,False
1.9733651,0,3.280455,False
1.973363,0,3.274792,False
1.9733573,0,3.2689774,False
1.9733446,0,3.263054,False
1.9733194,0,3.25706,False
1.9732752,0,3.2510319,False
1.9732027,0,3.2450016,False
1.9730905,0,3.2390018,False
1.9729242,0,3.2330623,False
1.9726868,0,3.2272089,False
1.9723575,0,3.221466,False
1.9719126,0,3.215856,False
1.9713254,0,3.2103963,False
1.9705667,0,3.2050989,False
1.969605,0,3.1999726,False
1.9684061,0,3.195023,False
1.966934,0,3.1902506,False
1.965151,0,3.1856523,False
1.9630203,0,3.181219,False
1.9605092,0,3.176938,False
1.9575887,0,3.1727924,False
1.9542321,0,3.1687639,False
1.9504148,0,3.164832,False
1.946116,0,3.1609755,False
1.9413173,0,3.1571722,False
1.9360029,0,3.1534,False
1.9301597,0,3.1496365,False
1.9237779,0,3.1458595,False
1.91685,0,3.1420486,False
1.9093707,0,3.1381836,False
1.9013374,0,3.1342459,False
1.892749,0,3.1302183,False
1.8836063,0,3.1260848,False
1.8739117,0,3.1218321,False
1.8636687,0,3.1174483,False
1.8528817,0,3.1129234,False
1.841556,0,3.1082494,False
1.8296975,0,3.103421,False
1.8173126,0,3.0984342,False
1.8044082,0,3.093288,False
1.7909914,0,3.0879824,False
1.7770697,0,3.082521,False
1.7626508,0,3.0769088,False
1.7477429,0,3.071153,False
1.7323544,0,3.065263,False
1.7164946,0,3.0592504,False
1.7001734,0,3.053129,False
1.6834021,0,3.0469136,False
1.666193,0,3.040621,False
1.6485596,0,3.0342689,False
1.6305157,0,3.0278738,False
1.612076,0,3.0214515,False
1.5932564,0,3.0150182,False
1.574073,0,3.0085893,False
1.5545425,0,3.002179,False
1.5346826,0,2.9958005,False
1.5145109,0,2.9894664,False
1.494046,0,2.9831874,False
1.4733064,0,2.976973,False
1.4523115,0,2.9708304,False
1.4310802,0,2.9647653,False
1.409632,0,2.9587817,False
1.3879856,0,2.9528832,False
1.3661593,0,2.9470716,False
1.3441716,0,2.9413478,False
1.3220395,0,2.9357142,False
1.2997786,0,2.9301777,False
1.2774045,0,2.924747,False
1.254934,0,2.9194295,False
1.2323838,0,2.9142313,False
1.2097716,0,2.9091568,False
1.1871151,0,2.9042103,False
1.1644324,0,2.899395,False
1.1417415,0,2.8947146,False
1.119061,0,2.8901715,False
1.0964092,0,2.8857677,False
1.073805,0,2.8815038,False
1.0512669,0,2.87738,False
1.0288138,0,2.8733952,False
1.0064646,0,2.869549,False
0.98423755,0,2.8658388,False
0.96215117,0,2.8622615,False
0.9402235,0,2.858813,False
0.91847247,0,2.855489,False
0.89691573,0,2.8522854,False
0.8755706,0,2.849197,False
0.8544537,0,2.8462179,False
0.8335818,0,2.843344,False
0.8129712,0,2.84057,False
0.79263717,0,2.8378909,False
0.77259463,0,2.8353007,False
0.7528577,0,2.8327937,False
0.7334395,0,2.8303633,False
0.71435237,0,2.8280027,False
0.6956075,0,2.825705,False
0.6772153,0,2.823463,False
0.6591853,0,2.8212705,False
0.64152634,0,2.819121,False
0.6242462,0,2.8170087,False
0.6073519,0,2.8149283,False
0.59084946,0,2.812875,False
0.57474405,0,2.8108437,False
0.55903965,0,2.8088303,False
0.5437396,0,2.8068306,False
0.5288463,0,2.8048418,False
0.51436144,0,2.8028603,False
0.5002855,0,2.8008845,False
0.4866184,0,2.798912,False
0.47335932,0,2.796942,False
0.46050677,0,2.7949734,False
0.44805866,0,2.7930067,False
0.43601236,0,2.7910423,False
0.42436445,0,2.7890816,False
0.413111,0,2.7871256,False
0.40224746,0,2.7851763,False
0.39176863,0,2.7832353,False
0.38166893,0,2.781305,False
0.37194222,0,2.779388,False
0.3625819,0,2.7774863,False
0.35358104,0,2.7756026,False
0.34493217,0,2.77374,False
0.33662763,0,2.7719011,False
0.3286593,0,2.7700884,False
0.32101887,0,2.768305,False
0.31369767,0,2.7665532,False
0.3066868,0,2.7648356,False
0.2999772,0,2.7631545,False
0.29355958,0,2.7615123,False
0.2874246,0,2.759911,False
0.28156266,0,2.7583525,False
0.27596423,0,2.7568386,False
0.27061963,0,2.7553706,False
0.26551917,0,2.7539499,False
0.26065308,0,2.7525778,False
0.25601164,0,2.7512546,False
0.2515851,0,2.7499807,False
0.24736382,0,2.7487562,False
0.2433383,0,2.7475815,False
0.23949915,0,2.7464561,False
0.23583706,0,2.7453802,False
0.23234288,0,2.7443528,False
0.22900766,0,2.7433734,False
0.22582255,0,2.7424412,False
0.22277895,0,2.7415555,False
0.21986836,0,2.7407148,False
0.21708257,0,2.7399182,False
0.21441354,0,2.7391646,False
0.21185341,0,2.7384522,False
0.20939459,0,2.7377799,False
0.20702972,0,2.7371461,False
0.20475163,0,2.7365491,False
0.20255342,0,2.7359872,False
0.20042844,0,2.735459,False
0.19837028,0,2.7349632,False
0.19637279,0,2.7344978,False
0.19443008,0,2.7340617,False
0.19253652,0,2.733653,False
0.19068669,0,2.7332704,False
0.1888755,0,2.732912,False
0.18709804,0,2.7325768,False
0.18534975,0,2.7322628,False
0.18362625,0,2.731969,False
0.18192343,0,2.7316937,False
0.18023749,0,2.7314355,False
0.1785648,0,2.7311935,False
0.17690204,0,2.730966,False
0.17524613,0,2.7307522,False
0.17359419,0,2.7305508,False
0.17194365,0,2.730361,False
0.17029211,0,2.7301815,False
0.16863742,0,2.7300115,False
0.16697767,0,2.7298503,False
0.16531119,0,2.7296972,False
0.16363645,0,2.7295516,False
0.16195218,0,2.7294126,False
0.16025734,0,2.72928,False
0.15855101,0,2.729153,False
0.15683252,0,2.7290316,False
0.15510134,0,2.728915,False
0.15335718,0,2.7288032,False
0.15159984,0,2.7286956,False
0.14982934,0,2.7285924,False
0.14804584,0,2.728493,False
0.14624962,0,2.7283976,False
0.14444113,0,2.7283058,False
0.14262089,0,2.728218,False
