x,y,z,h
1.3611717,0,4.465337,False
1.3611717,0,4.4650435,False
1.3611717,0,4.4643598,False
1.3611717,0,4.4632854,False
1.3611717,0,4.461821,False
1.3611717,0,4.4599657,False
1.3611717,0,4.457721,False
1.3611717,0,4.455086,False
1.3611717,0,4.4520617,False
1.3611717,0,4.448648,False
1.3611717,0,4.444845,False
1.3611717,0,4.4406533,False
1.3611717,0,4.436073,False
1.3611717,0,4.4311037,False
1.3611717,0,4.425747,False
1.3611717,0,4.420002,False
1.3611717,0,4.41387,False
1.3611717,0,4.40735,False
1.3611717,0,4.4004436,False
1.3611717,0,4.393151,False
1.3611717,0,4.385472,False
1.3611717,0,4.3774066,False
1.3611717,0,4.368956,False
1.3611717,0,4.360121,False
1.3611717,0,4.3509007,False
1.3611717,0,4.341296,False
1.3611717,0,4.3313084,False
1.3611717,0,4.3209367,False
1.3611717,0,4.310182,False
1.3611717,0,4.299045,False
1.3611717,0,4.287526,False
1.3611717,0,4.2756257,False
1.3611717,0,4.263344,False
1.3611717,0,4.2506814,False
1.3611717,0,4.2376394,False
1.3611717,0,4.2242174,False
1.3611717,0,4.2104163,False
1.3611717,0,4.196237,False
1.3611717,0,4.1817026,False
1.3611717,0,4.1668587,False
1.3611716,0,4.151753,False
1.3611706,0,4.1364355,False
1.3611673,0,4.120955,False
1.3611588,0,4.105353,False
1.361141,0,4.0896683,False
1.361108,0,4.0739365,False
1.3610518,0,4.05819,False
1.3609627,0,4.042457,False
1.3608283,0,4.0267673,False
1.3606333,0,4.011144,False
1.3603598,0,3.9956112,False
1.3599863,0,3.9801893,False
1.3594886,0,3.9648967,False
1.3588388,0,3.9497483,False
1.358006,0,3.9347556,False
1.3569586,0,3.9199226,False
1.3556681,0,3.9052474,False
1.3541086,0,3.8907244,False
1.3522552,0,3.8763452,False
1.3500853,0,3.8620985,False
1.3475778,0,3.8479705,False
1.3447144,0,3.8339467,False
1.3414786,0,3.8200114,False
1.3378553,0,3.806148,False
1.3338325,0,3.7923398,False
1.3293996,0,3.7785704,False
1.3245479,0,3.7648237,False
1.3192712,0,3.751084,False
1.3135648,0,3.737337,False
1.307426,0,3.7235692,False
1.3008537,0,3.709768,False
1.2938488,0,3.6959226,False
1.2864127,0,3.682024,False
1.2785491,0,3.6680644,False
1.2702625,0,3.6540375,False
1.2615583,0,3.6399393,False
1.2524428,0,3.6257668,False
1.2429235,0,3.6115189,False
1.2330084,0,3.5971956,False
1.2227061,0,3.5827987,False
1.2120256,0,3.5683308,False
1.2009766,0,3.5537956,False
1.1895692,0,3.5391984,False
1.1778136,0,3.5245445,False
1.1657207,0,3.5098405,False
1.1533012,0,3.495093,False
1.1405667,0,3.4803095,False
1.1275287,0,3.4654965,False
1.1141994,0,3.4506612,False
1.1005911,0,3.4358099,False
1.0867158,0,3.4209495,False
1.072586,0,3.406086,False
1.0582141,0,3.3912256,False
1.0436122,0,3.376374,False
1.0287929,0,3.361536,False
1.0137682,0,3.3467162,False
0.99854195,0,3.3319452,False
0.9831168,0,3.3172615,False
0.9674984,0,3.3026996,False
0.95169514,0,3.2882907,False
0.9357166,0,3.2740629,False
0.9195747,0,3.2600396,False
0.9032823,0,3.2462437,False
0.8868535,0,3.2326949,False
0.87030363,0,3.21941,False
0.85364854,0,3.2064033,False
0.8369052,0,3.193686,False
0.8200908,0,3.1812675,False
0.8032229,0,3.1691544,False
0.78631955,0,3.1573513,False
0.7693986,0,3.1458614,False
0.7524781,0,3.1346862,False
0.73557615,0,3.123825,False
0.7187104,0,3.1132772,False
0.7018985,0,3.1030397,False
0.68515784,0,3.093109,False
0.6685054,0,3.0834804,False
0.6519577,0,3.0741487,False
0.6355311,0,3.065107,False
0.6192415,0,3.0563483,False
0.603104,0,3.0478644,False
0.5871335,0,3.0396469,False
0.57134455,0,3.0316865,False
0.5557508,0,3.0239747,False
0.54036546,0,3.0165017,False
