x,y,z,h
1.6196839,0,4.1732965,False
1.6196839,0,4.173003,False
1.6196839,0,4.1723194,False
1.6196839,0,4.171245,False
1.6196839,0,4.1697807,False
1.6196839,0,4.1679254,False
1.6196839,0,4.165681,False
1.6196839,0,4.163046,False
1.6196839,0,4.1600213,False
1.6196839,0,4.1566076,False
1.6196839,0,4.152805,False
1.6196839,0,4.148613,False
1.6196839,0,4.1440325,False
1.6196839,0,4.1390634,False
1.6196839,0,4.1337066,False
1.6196839,0,4.1279616,False
1.6196839,0,4.1218295,False
1.6196839,0,4.1153097,False
1.6196839,0,4.108403,False
1.6196839,0,4.1011105,False
1.6196839,0,4.0934315,False
1.6196839,0,4.0853662,False
1.6196839,0,4.0769157,False
1.6196839,0,4.0680804,False
1.6196839,0,4.0588603,False
1.6196839,0,4.049256,False
1.6196839,0,4.039268,False
1.6196839,0,4.0288963,False
1.6196839,0,4.0181417,False
1.6196839,0,4.0070047,False
1.6196839,0,3.9954858,False
1.6196839,0,3.9835851,False
1.6196839,0,3.9713202,False
1.6196839,0,3.958735,False
1.6196837,0,3.9458776,False
1.619683,0,3.9328015,False
1.61968,0,3.9195566,False
1.6196724,0,3.906188,False
1.6196558,0,3.8927362,False
1.6196246,0,3.879238,False
1.6195712,0,3.865725,False
1.6194855,0,3.8522296,False
1.6193552,0,3.83878,False
1.6191651,0,3.8254008,False
1.6188973,0,3.812116,False
1.6185306,0,3.798946,False
1.6180413,0,3.7859082,False
1.6174029,0,3.7730155,False
1.6165872,0,3.7602763,False
1.6155634,0,3.747696,False
1.6142997,0,3.7352753,False
1.6127652,0,3.7230113,False
1.6109327,0,3.7108955,False
1.6087773,0,3.6989186,False
1.6062754,0,3.6870687,False
1.6034062,0,3.675332,False
1.6001511,0,3.6636941,False
1.5964937,0,3.6521394,False
1.5924199,0,3.6406527,False
1.5879173,0,3.6292186,False
1.5829766,0,3.6178217,False
1.5775896,0,3.606448,False
1.5717504,0,3.5950835,False
1.565455,0,3.5837157,False
1.558701,0,3.5723333,False
1.5514878,0,3.5609262,False
1.5438159,0,3.549486,False
1.5356873,0,3.538005,False
1.5271053,0,3.5264785,False
1.5180742,0,3.5149019,False
1.5085989,0,3.5032725,False
1.4986856,0,3.49159,False
1.488341,0,3.479854,False
1.4775724,0,3.468067,False
1.466388,0,3.456231,False
1.4547962,0,3.4443505,False
1.4428061,0,3.43243,False
1.4304278,0,3.4204745,False
1.4176711,0,3.40849,False
1.4045466,0,3.3964832,False
1.3910652,0,3.3844612,False
1.3772383,0,3.3724306,False
1.3630774,0,3.3603988,False
1.3485944,0,3.3483727,False
1.3338019,0,3.336359,False
1.3187122,0,3.3243642,False
1.3033384,0,3.3123944,False
1.2876934,0,3.3004546,False
1.2717901,0,3.28855,False
1.2556422,0,3.2766845,False
1.2392625,0,3.2648623,False
1.2226644,0,3.2530859,False
1.2058609,0,3.2413573,False
1.1888652,0,3.2296784,False
1.1716897,0,3.2180505,False
1.1543473,0,3.2064736,False
1.1368449,0,3.1949692,False
1.1191891,0,3.1835632,False
1.1013889,0,3.1722791,False
1.0834553,0,3.1611362,False
1.0654001,0,3.1501515,False
1.0472363,0,3.1393397,False
1.0289782,0,3.1287155,False
1.0106401,0,3.1182914,False
0.99223775,0,3.1080782,False
0.9737868,0,3.0980847,False
0.95530367,0,3.0883176,False
0.9368051,0,3.0787818,False
0.91830796,0,3.0694807,False
0.89982915,0,3.0604162,False
0.88138556,0,3.051589,False
0.8629941,0,3.0429986,False
0.8446715,0,3.0346437,False
0.8264342,0,3.026522,False
0.8082986,0,3.0186293,False
0.7902805,0,3.010962,False
0.77239573,0,3.0035155,False
0.7546595,0,2.9962847,False
0.7370866,0,2.9892645,False
0.7196915,0,2.9824495,False
0.7024881,0,2.9758334,False
0.68548983,0,2.9694102,False
0.6687094,0,2.9631732,False
0.65215904,0,2.9571161,False
0.6358503,0,2.9512322,False
0.61979383,0,2.945515,False
0.6039998,0,2.939957,False
0.58847743,0,2.9345508,False
0.57323545,0,2.9292896,False
0.5582817,0,2.9241664,False
0.5436235,0,2.9191744,False
0.52926743,0,2.914307,False
0.5152195,0,2.9095588,False
0.50148493,0,2.9049237,False
0.48806843,0,2.9003963,False
0.47497392,0,2.8959723,False
0.46220475,0,2.891647,False
0.44976348,0,2.887416,False
0.43765202,0,2.8832753,False
0.42587164,0,2.8792207,False
0.41442293,0,2.8752494,False
