x,y,z,h
1.8993487,0,3.626478,False
1.8993487,0,3.626185,False
1.8993487,0,3.6255012,False
1.8993487,0,3.6244268,False
1.8993487,0,3.622962,False
1.8993487,0,3.621107,False
1.8993487,0,3.6188622,False
1.8993487,0,3.6162274,False
1.8993487,0,3.613203,False
1.8993487,0,3.6097891,False
1.8993487,0,3.6059864,False
1.8993487,0,3.6017945,False
1.8993487,0,3.597214,False
1.8993487,0,3.592245,False
1.8993487,0,3.586888,False
1.8993487,0,3.5811431,False
1.8993487,0,3.5750108,False
1.8993487,0,3.5684912,False
1.8993487,0,3.561585,False
1.8993487,0,3.554292,False
1.8993487,0,3.5466247,False
1.8993487,0,3.5386238,False
1.8993486,0,3.5303383,False
1.899348,0,3.5218217,False
1.8993455,0,3.5131266,False
1.8993386,0,3.5043013,False
1.8993233,0,3.4953895,False
1.8992941,0,3.4864318,False
1.8992434,0,3.4774654,False
1.899161,0,3.4685247,False
1.8990346,0,3.4596415,False
1.8988489,0,3.450846,False
1.8985853,0,3.4421644,False
1.8982216,0,3.4336212,False
1.8977324,0,3.4252386,False
1.897088,0,3.4170353,False
1.896256,0,3.4090254,False
1.8952008,0,3.401217,False
1.8938853,0,3.3936129,False
1.8922724,0,3.3862092,False
1.8903284,0,3.3789973,False
1.8880225,0,3.371964,False
1.8853254,0,3.365094,False
1.8822103,0,3.3583682,False
1.8786535,0,3.3517666,False
1.874634,0,3.345268,False
1.870133,0,3.33885,False
1.8651346,0,3.3324902,False
1.8596257,0,3.326166,False
1.8535954,0,3.319855,False
1.8470355,0,3.3135364,False
1.8399405,0,3.3071892,False
1.8323069,0,3.3007944,False
1.8241335,0,3.2943337,False
1.8154215,0,3.2877917,False
1.8061733,0,3.2811542,False
1.7963929,0,3.2744083,False
1.7860856,0,3.2675445,False
1.7752575,0,3.260554,False
1.7639155,0,3.2534313,False
1.7520676,0,3.246172,False
1.7397217,0,3.2387743,False
1.7268867,0,3.2312393,False
1.713572,0,3.2235692,False
1.6997874,0,3.215769,False
1.6855433,0,3.207846,False
1.6708509,0,3.1998084,False
1.6557224,0,3.1916676,False
1.6401699,0,3.1834354,False
1.6242055,0,3.1751244,False
1.607842,0,3.1667483,False
1.5910925,0,3.1583207,False
1.5739709,0,3.149856,False
1.5564913,0,3.1413684,False
1.5386678,0,3.1328712,False
1.5205156,0,3.1243777,False
1.5020506,0,3.1159,False
1.483289,0,3.1074483,False
1.4642471,0,3.0990329,False
1.4449413,0,3.0906622,False
1.4253881,0,3.0823443,False
1.405604,0,3.0740857,False
1.3856051,0,3.0658922,False
1.3654073,0,3.0577688,False
1.3450265,0,3.049719,False
1.324478,0,3.041746,False
1.3037765,0,3.033851,False
1.2829351,0,3.0260425,False
1.2619653,0,3.0183344,False
1.2408792,0,3.0107417,False
1.2196902,0,3.0032778,False
1.1984124,0,2.9959536,False
1.1770607,0,2.9887795,False
1.1556505,0,2.9817638,False
1.1341981,0,2.9749131,False
1.11272,0,2.9682324,False
1.0912331,0,2.961726,False
1.0697547,0,2.955397,False
1.0483024,0,2.9492471,False
1.0268939,0,2.9432766,False
1.0055467,0,2.9374845,False
0.9842788,0,2.9318693,False
0.963108,0,2.9264295,False
0.94205225,0,2.9211643,False
0.9211291,0,2.9160714,False
0.9003561,0,2.9111478,False
0.8797503,0,2.906389,False
0.8593287,0,2.9017906,False
0.83910745,0,2.8973475,False
0.81910247,0,2.8930533,False
0.799329,0,2.8889022,False
0.77980167,0,2.8848865,False
0.7605344,0,2.8809998,False
0.74154055,0,2.8772345,False
0.72283286,0,2.8735836,False
0.7044232,0,2.8700397,False
0.6863226,0,2.8665955,False
0.6685414,0,2.8632433,False
0.65108883,0,2.8599758,False
0.63397354,0,2.856785,False
0.6172032,0,2.853664,False
0.60078454,0,2.8506055,False
0.5847238,0,2.8476033,False
0.569026,0,2.8446512,False
0.55369556,0,2.8417432,False
0.53873616,0,2.8388746,False
0.52415067,0,2.8360405,False
0.50994134,0,2.8332376,False
0.49611005,0,2.8304632,False
0.4826578,0,2.8277154,False
0.46958482,0,2.824993,False
0.45689064,0,2.822294,False
0.4445741,0,2.8196182,False
0.4326332,0,2.8169649,False
0.42106554,0,2.8143344,False
0.40986815,0,2.8117273,False
0.39903745,0,2.8091443,False
0.38856938,0,2.806587,False
0.37845933,0,2.8040566,False
0.36870226,0,2.801555,False
0.3592927,0,2.7990842,False
0.3502247,0,2.796646,False
0.34149203,0,2.7942429,False
0.333088,0,2.7918768,False
0.32500583,0,2.7895503,False
0.31723818,0,2.7872655,False
0.30977765,0,2.785025,False
0.30261654,0,2.7828307,False
0.29574695,0,2.7806847,False
0.2891608,0,2.7785892,False
0.28284985,0,2.7765458,False
0.2768058,0,2.7745562,False
0.2710201,0,2.7726219,False
0.26548433,0,2.770744,False
0.26018983,0,2.768924,False
0.255128,0,2.7671623,False
0.25029024,0,2.7654598,False
0.245668,0,2.763817,False
0.24125262,0,2.7622344,False
0.23703562,0,2.7607117,False
0.2330085,0,2.759249,False
0.22916292,0,2.7578456,False
0.22549053,0,2.7565014,False
0.22198315,0,2.7552156,False
0.21863271,0,2.7539873,False
0.21543126,0,2.752815,False
0.212371,0,2.751698,False
0.20944431,0,2.750635,False
0.20664369,0,2.7496238,False
0.2039618,0,2.7486634,False
0.20139156,0,2.747752,False
0.19892597,0,2.7468877,False
0.19655825,0,2.7460682,False
0.19428182,0,2.7452917,False
0.19209026,0,2.7445557,False
0.18997744,0,2.7438588,False
0.18793736,0,2.7431982,False
0.1859643,0,2.7425723,False
0.1840527,0,2.741979,False
0.18219727,0,2.7414162,False
0.1803929,0,2.7408824,False
0.17863472,0,2.7403755,False
0.17691803,0,2.7398937,False
0.17523843,0,2.7394354,False
0.17359167,0,2.7389991,False
0.17197375,0,2.7385828,False
0.1703809,0,2.7381856,False
0.16880955,0,2.7378056,False
0.16725631,0,2.737442,False
0.1657181,0,2.7370932,False
0.16419193,0,2.7367582,False
0.16267513,0,2.736436,False
0.16116515,0,2.7361255,False
0.15965968,0,2.735826,False
0.1581566,0,2.7355366,False
0.156654,0,2.7352564,False
0.15515013,0,2.7349854,False
0.15364346,0,2.7347224,False
0.15213262,0,2.734467,False
0.1506164,0,2.7342193,False
0.14909385,0,2.7339783,False
