x,y,z,h
1.9963014,0,3.121575,False
1.9963014,0,3.121282,False
1.9963014,0,3.1205983,False
1.9963014,0,3.119524,False
1.9963014,0,3.1180592,False
1.9963014,0,3.1162043,False
1.9963014,0,3.11397,False
1.9963014,0,3.111392,False
1.9963013,0,3.1085143,False
1.9963008,0,3.1053834,False
1.9962988,0,3.1020472,False
1.9962931,0,3.0985503,False
1.9962803,0,3.0949342,False
1.9962553,0,3.0912368,False
1.9962113,0,3.0874934,False
1.9961395,0,3.0837355,False
1.9960287,0,3.079994,False
1.9958647,0,3.0762975,False
1.9956311,0,3.0726717,False
1.9953076,0,3.0691397,False
1.994871,0,3.065723,False
1.9942945,0,3.0624404,False
1.993549,0,3.0593054,False
1.9926026,0,3.0563266,False
1.9914216,0,3.0535095,False
1.9899697,0,3.0508552,False
1.9882089,0,3.0483608,False
1.9861017,0,3.0460184,False
1.9836152,0,3.0438144,False
1.9807191,0,3.0417328,False
1.9773859,0,3.039755,False
1.9735905,0,3.0378604,False
1.969311,0,3.036027,False
1.9645282,0,3.034232,False
1.9592255,0,3.0324523,False
1.9533893,0,3.0306652,False
1.947009,0,3.0288475,False
1.9400764,0,3.0269768,False
1.9325858,0,3.025033,False
1.9245341,0,3.0229955,False
1.9159201,0,3.0208457,False
1.9067442,0,3.0185668,False
1.8970088,0,3.0161436,False
1.886717,0,3.0135627,False
1.8758731,0,3.0108128,False
1.8644822,0,3.0078847,False
1.8525497,0,3.004771,False
1.8400817,0,3.001467,False
1.8270847,0,2.9979696,False
1.8135649,0,2.9942782,False
1.7995292,0,2.9903946,False
1.7849842,0,2.986323,False
1.7699367,0,2.9820695,False
1.7543937,0,2.977643,False
1.7383623,0,2.9730542,False
1.7218506,0,2.9683166,False
1.7048669,0,2.9634452,False
1.6874206,0,2.9584575,False
1.6695224,0,2.9533727,False
1.6511847,0,2.9482112,False
1.6324215,0,2.9429948,False
1.6132475,0,2.9377441,False
1.5936787,0,2.9324787,False
1.5737321,0,2.9272165,False
1.5534259,0,2.9219754,False
1.5327787,0,2.9167717,False
1.51181,0,2.9116197,False
1.4905394,0,2.9065323,False
1.4689878,0,2.9015207,False
1.4471757,0,2.8965948,False
1.4251238,0,2.8917618,False
1.4028531,0,2.887027,False
1.3803843,0,2.8823946,False
1.3577377,0,2.8778658,False
1.3349326,0,2.8734448,False
1.3119874,0,2.8691356,False
1.2889211,0,2.8649435,False
1.2657529,0,2.8608732,False
1.242502,0,2.856928,False
1.2191879,0,2.8531108,False
1.1958302,0,2.849423,False
1.1724488,0,2.845866,False
1.1490631,0,2.8424416,False
1.125693,0,2.8391511,False
1.1023581,0,2.8359957,False
1.0790783,0,2.8329744,False
1.0558732,0,2.8300865,False
1.0327623,0,2.82733,False
1.0097654,0,2.8247032,False
0.986902,0,2.8222022,False
0.96419126,0,2.8198237,False
0.9416521,0,2.817563,False
0.91930336,0,2.8154154,False
0.8971634,0,2.8133748,False
0.87525034,0,2.811436,False
0.85358185,0,2.809592,False
0.83217496,0,2.8078365,False
0.8110462,0,2.8061614,False
0.79021144,0,2.8045597,False
0.7696861,0,2.803023,False
0.7494846,0,2.8015437,False
0.7296203,0,2.800113,False
0.71010655,0,2.7987232,False
0.69095594,0,2.7973678,False
0.67217994,0,2.79604,False
0.653789,0,2.7947328,False
0.63579243,0,2.79344,False
0.6181986,0,2.792155,False
0.60101455,0,2.7908716,False
0.5842465,0,2.7895842,False
0.5678995,0,2.7882876,False
0.5519779,0,2.7869773,False
0.53648484,0,2.7856498,False
0.5214227,0,2.7843015,False
0.5067926,0,2.78293,False
0.4925949,0,2.7815332,False
0.47882906,0,2.78011,False
0.4654937,0,2.778659,False
0.45258686,0,2.7771814,False
0.44010586,0,2.7756777,False
0.42804748,0,2.7741494,False
0.41640767,0,2.7725992,False
0.40518177,0,2.7710295,False
0.39436445,0,2.769443,False
0.38394976,0,2.7678432,False
0.37393123,0,2.7662337,False
0.3643019,0,2.764618,False
0.35505432,0,2.7630002,False
0.3461806,0,2.7613845,False
0.33767247,0,2.7597747,False
0.3295213,0,2.7581756,False
0.32171813,0,2.7565908,False
0.3142537,0,2.755025,False
0.30711845,0,2.7534816,False
0.30030265,0,2.751965,False
0.29379633,0,2.7504787,False
0.28758937,0,2.7490258,False
0.2816715,0,2.7476099,False
0.27603236,0,2.7462337,False
0.2706615,0,2.7448997,False
0.26554847,0,2.7436104,False
0.2606828,0,2.7423677,False
0.25605404,0,2.7411733,False
0.2516518,0,2.7400289,False
0.24746569,0,2.7389352,False
0.24348551,0,2.737893,False
0.23970108,0,2.7369027,False
