x,y,z,h
1.9786992,0,3.2911174,False
1.9786992,0,3.2908244,False
1.9786992,0,3.2901406,False
1.9786992,0,3.2890663,False
1.9786992,0,3.2876015,False
1.9786992,0,3.2857466,False
1.9786992,0,3.2835016,False
1.9786992,0,3.2808669,False
1.9786992,0,3.2778425,False
1.9786992,0,3.2744286,False
1.9786992,0,3.2706258,False
1.9786992,0,3.2664404,False
1.9786992,0,3.2619076,False
1.9786992,0,3.257074,False
1.9786987,0,3.2519894,False
1.9786968,0,3.2467039,False
1.9786913,0,3.241265,False
1.978679,0,3.2357152,False
1.9786545,0,3.2300942,False
1.9786111,0,3.224439,False
1.97854,0,3.2187834,False
1.9784294,0,3.213158,False
1.9782654,0,3.2075942,False
1.9780307,0,3.2021203,False
1.9777046,0,3.1967611,False
1.9772632,0,3.19154,False
1.9766785,0,3.1864774,False
1.9759189,0,3.1815894,False
1.9749498,0,3.1768875,False
1.9737352,0,3.1723757,False
1.9722363,0,3.1680546,False
1.9704148,0,3.1639183,False
1.9682367,0,3.1599545,False
1.9656711,0,3.1561482,False
1.9626892,0,3.1524813,False
1.9592644,0,3.148934,False
1.9553734,0,3.145483,False
1.9509958,0,3.1421063,False
1.9461131,0,3.13878,False
1.9407101,0,3.1354804,False
1.9347743,0,3.132183,False
1.9282959,0,3.1288652,False
1.9212668,0,3.1255052,False
1.9136826,0,3.1220808,False
1.9055403,0,3.1185725,False
1.8968396,0,3.1149616,False
1.8875815,0,3.1112313,False
1.8777691,0,3.1073668,False
1.8674065,0,3.103355,False
1.8564987,0,3.0991845,False
1.8450521,0,3.0948472,False
1.8330731,0,3.0903358,False
1.8205689,0,3.085646,False
1.8075471,0,3.0807753,False
1.7940154,0,3.0757241,False
1.779982,0,3.0704947,False
1.7654551,0,3.0650916,False
1.7504435,0,3.0595222,False
1.7349558,0,3.0537956,False
1.7190018,0,3.0479233,False
1.7025912,0,3.04192,False
1.6857353,0,3.0358007,False
1.6684467,0,3.0295832,False
1.6507386,0,3.0232863,False
1.632625,0,3.016929,False
1.6141206,0,3.0105283,False
1.5952407,0,3.004103,False
1.5760021,0,2.9976702,False
1.5564215,0,2.9912465,False
1.5365163,0,2.9848473,False
1.5163046,0,2.9784865,False
1.4958047,0,2.9721775,False
1.4750355,0,2.9659314,False
1.4540161,0,2.9597578,False
1.4327654,0,2.9536643,False
1.4113023,0,2.9476566,False
1.3896457,0,2.9417398,False
1.3678137,0,2.9359171,False
1.3458241,0,2.930191,False
1.323693,0,2.924568,False
1.3014356,0,2.919057,False
1.279068,0,2.9136653,False
1.2566068,0,2.9084008,False
1.2340688,0,2.9032705,False
1.2114708,0,2.8982806,False
1.1888306,0,2.8934367,False
1.1661656,0,2.8887424,False
