x,y,z,h
1.9071326,0,3.6023662,False
1.9071326,0,3.6020732,False
1.9071326,0,3.6013894,False
1.9071326,0,3.600315,False
1.9071326,0,3.5988503,False
1.9071326,0,3.5969954,False
1.9071326,0,3.5947504,False
1.9071326,0,3.5921156,False
1.9071326,0,3.5890913,False
1.9071326,0,3.5856774,False
1.9071326,0,3.5818746,False
1.9071326,0,3.5776827,False
1.9071326,0,3.5731022,False
1.9071326,0,3.5681334,False
1.9071326,0,3.5627763,False
1.9071326,0,3.5570314,False
1.9071326,0,3.550899,False
1.9071326,0,3.5443795,False
1.9071326,0,3.5374732,False
1.9071326,0,3.5301802,False
1.9071326,0,3.5225334,False
1.9071326,0,3.5145817,False
1.9071323,0,3.5063767,False
1.9071307,0,3.497972,False
1.9071261,0,3.489417,False
1.9071149,0,3.4807575,False
1.9070925,0,3.4720352,False
1.9070519,0,3.4632883,False
1.9069844,0,3.4545527,False
1.906879,0,3.4458594,False
1.906721,0,3.4372406,False
1.9064937,0,3.4287248,False
1.9061764,0,3.4203367,False
1.9057454,0,3.4120998,False
1.9051725,0,3.4040344,False
1.9044265,0,3.396157,False
1.9034728,0,3.3884785,False
1.9022754,0,3.381003,False
1.9007967,0,3.37373,False
1.8990003,0,3.3666532,False
1.8968542,0,3.3597608,False
1.8943284,0,3.3530383,False
1.8913947,0,3.3464684,False
1.8880281,0,3.3400314,False
1.8842063,0,3.333706,False
1.8799092,0,3.3274703,False
1.8751196,0,3.3213022,False
1.8698231,0,3.315178,False
1.8640081,0,3.3090758,False
1.8576648,0,3.302974,False
1.8507868,0,3.2968512,False
1.8433697,0,3.2906873,False
1.8354111,0,3.284464,False
1.826911,0,3.278164,False
1.8178712,0,3.271772,False
1.808295,0,3.265275,False
1.798187,0,3.2586617,False
1.7875526,0,3.2519228,False
1.7763987,0,3.245051,False
1.7647321,0,3.238041,False
1.7525611,0,3.2308903,False
1.7398939,0,3.223598,False
1.7267395,0,3.2161658,False
1.7131071,0,3.2085974,False
1.6990068,0,3.200899,False
1.6844491,0,3.1930785,False
1.6694453,0,3.1851456,False
1.6540078,0,3.1771123,False
1.638149,0,3.1689916,False
1.6218814,0,3.1607966,False
1.6052178,0,3.1525416,False
1.5881718,0,3.1442409,False
1.5707577,0,3.1359088,False
1.5529898,0,3.1275604,False
1.5348828,0,3.119209,False
1.5164522,0,3.110868,False
1.4977143,0,3.1025486,False
1.4786859,0,3.0942616,False
1.4593834,0,3.0860162,False
1.4398236,0,3.0778208,False
1.4200236,0,3.069683,False
1.3999997,0,3.0616093,False
1.3797685,0,3.0536046,False
1.3593462,0,3.0456734,False
1.3387485,0,3.0378187,False
1.3179908,0,3.0300434,False
1.2970879,0,3.022349,False
1.2760518,0,3.0147493,False
1.2548943,0,3.0072582,False
1.2336286,0,2.9998899,False
1.212269,0,2.9926562,False
1.1908299,0,2.9855673,False
1.1693267,0,2.9786322,False
1.1477755,0,2.971858,False
1.1261929,0,2.9652505,False
1.1045957,0,2.9588137,False
1.0830013,0,2.9525516,False
1.061427,0,2.946466,False
1.0398906,0,2.9405582,False
1.0184101,0,2.9348278,False
0.9970029,0,2.9292727,False
0.975687,0,2.923891,False
0.9544804,0,2.9186814,False
0.933401,0,2.9136422,False
0.9124662,0,2.908771,False
0.8916936,0,2.9040637,False
0.87110007,0,2.899516,False
0.8507023,0,2.8951235,False
0.83051646,0,2.89088,False
0.810558,0,2.8867798,False
0.79084206,0,2.8828158,False
0.7713827,0,2.8789814,False
0.7521937,0,2.875269,False
0.73328805,0,2.8716714,False
0.714678,0,2.868182,False
0.69637495,0,2.8647926,False
0.67838967,0,2.861496,False
0.66073173,0,2.858285,False
0.64341015,0,2.8551514,False
0.62643296,0,2.8520882,False
0.6098072,0,2.849088,False
0.59353936,0,2.8461444,False
0.5776349,0,2.8432508,False
0.5620985,0,2.8404014,False
0.54693407,0,2.8375907,False
0.53214467,0,2.8348138,False
0.5177328,0,2.832067,False
0.50370044,0,2.8293471,False
0.49004877,0,2.8266516,False
0.4767784,0,2.8239794,False
0.46388903,0,2.8213286,False
0.45137978,0,2.818699,False
0.4392489,0,2.8160892,False
0.42749408,0,2.8135,False
0.41611254,0,2.8109312,False
0.40510085,0,2.8083842,False
0.39445508,0,2.80586,False
0.38417077,0,2.8033602,False
0.374243,0,2.8008864,False
0.36466637,0,2.798441,False
0.35543507,0,2.7960253,False
0.34654287,0,2.7936423,False
0.33798325,0,2.791294,False
0.32974935,0,2.7889829,False
0.32183394,0,2.7867112,False
0.31422964,0,2.7844818,False
0.30692872,0,2.7822964,False
0.2999234,0,2.7801578,False
0.29320547,0,2.7780678,False
0.28676674,0,2.7760286,False
0.28059885,0,2.7740417,False
0.27469328,0,2.7721088,False
0.2690415,0,2.7702315,False
0.26363483,0,2.768411,False
0.25846463,0,2.7666478,False
0.25352225,0,2.7649434,False
0.24879903,0,2.7632983,False
0.2442863,0,2.7617126,False
0.23997548,0,2.7601867,False
0.23585802,0,2.7587204,False
0.23192546,0,2.757314,False
0.22816943,0,2.7559662,False
0.22458166,0,2.754677,False
0.22115397,0,2.7534456,False
0.21787837,0,2.7522707,False
0.21474695,0,2.7511513,False
0.211752,0,2.7500863,False
0.20888595,0,2.7490737,False
0.20614141,0,2.7481124,False
0.20351115,0,2.7472007,False
0.20098816,0,2.7463367,False
0.19856556,0,2.7455184,False
0.19623667,0,2.7447438,False
0.19399504,0,2.744011,False
0.19183439,0,2.7433171,False
0.1897487,0,2.7426608,False
0.18773212,0,2.7420397,False
0.18577905,0,2.7414517,False
0.18388408,0,2.740895,False
0.18204205,0,2.7403677,False
0.18024798,0,2.739868,False
0.17849717,0,2.7393935,False
0.17678507,0,2.738943,False
0.17510739,0,2.738515,False
0.17346007,0,2.7381072,False
0.17183924,0,2.7377186,False
0.17024127,0,2.7373478,False
0.16866273,0,2.736993,False
0.16710041,0,2.7366536,False
0.16555133,0,2.7363281,False
0.16401272,0,2.7360153,False
0.16248196,0,2.7357142,False
0.16095671,0,2.735424,False
0.15943477,0,2.7351441,False
0.15791415,0,2.7348733,False
0.15639308,0,2.7346113,False
0.15486994,0,2.7343574,False
0.15334333,0,2.7341108,False
0.15181202,0,2.7338715,False
0.15027493,0,2.733639,False
0.14873117,0,2.733413,False
