x,y,z,h
1.2870036,0,4.530889,False
1.2870036,0,4.530596,False
1.2870036,0,4.529912,False
1.2870036,0,4.5288377,False
1.2870036,0,4.5273733,False
1.2870036,0,4.525518,False
1.2870036,0,4.5232735,False
1.2870036,0,4.5206385,False
1.2870036,0,4.517614,False
1.2870036,0,4.5142,False
1.2870036,0,4.5103974,False
1.2870036,0,4.5062056,False
1.2870036,0,4.501625,False
1.2870036,0,4.496656,False
1.2870036,0,4.491299,False
1.2870036,0,4.485554,False
1.2870036,0,4.479422,False
1.2870036,0,4.4729023,False
1.2870036,0,4.465996,False
1.2870036,0,4.458703,False
1.2870036,0,4.451024,False
1.2870036,0,4.442959,False
1.2870036,0,4.4345083,False
1.2870036,0,4.425673,False
1.2870036,0,4.416453,False
1.2870036,0,4.4068484,False
1.2870036,0,4.3968606,False
1.2870036,0,4.386489,False
1.2870036,0,4.3757343,False
1.2870036,0,4.3645973,False
1.2870036,0,4.3530784,False
1.2870036,0,4.341178,False
1.2870036,0,4.328896,False
1.2870036,0,4.3162336,False
1.2870036,0,4.3031917,False
1.2870036,0,4.2897696,False
1.2870036,0,4.2759686,False
1.2870036,0,4.2617893,False
1.2870036,0,4.247232,False
1.2870036,0,4.2323117,False
1.2870036,0,4.217069,False
1.2870035,0,4.2015495,False
1.2870029,0,4.1858034,False
1.2870004,0,4.1698785,False
1.2869936,0,4.153818,False
1.2869788,0,4.137662,False
1.2869507,0,4.1214457,False
1.286902,0,4.1052012,False
1.2868236,0,4.088958,False
1.286704,0,4.072744,False
1.2865288,0,4.0565834,False
1.2862815,0,4.0404997,False
1.2859415,0,4.0245137,False
1.2854862,0,4.008643,False
1.2848891,0,3.9929035,False
1.2841212,0,3.9773061,False
1.2831522,0,3.9618566,False
1.2819549,0,3.9465532,False
1.2805042,0,3.9313922,False
1.2787758,0,3.9163673,False
1.2767472,0,3.9014676,False
1.2743986,0,3.8866813,False
1.2717112,0,3.8719954,False
1.2686688,0,3.857395,False
1.2652569,0,3.842865,False
1.2614633,0,3.8283894,False
1.2572775,0,3.8139532,False
1.252691,0,3.7995405,False
1.2476971,0,3.7851372,False
