#{"t_start": 1725821318.2079172, "env_id": "None"}
r,l,t
-238.394142,300,11.065498
-272.812752,300,18.962609
-208.2227,300,26.997503
-134.529688,300,33.885312
-137.354131,300,37.094112
-117.911289,300,40.361546
-115.317851,300,43.966894
-112.093169,300,47.888928
-247.011153,300,55.904588
-221.894541,300,65.599195
-263.783624,300,74.010847
-103.619041,300,81.756913
-103.950738,300,85.546627
-99.070814,300,89.427739
-95.038998,300,93.048062
-102.205179,300,97.135067
-240.010733,300,105.387376
-258.897181,300,113.141011
