Drone_X,Drone_Y,Drone_Z
1.9733738,1.1314374e-09,3.0251396
1.972668,1.6252916e-05,3.0180812
1.9695901,1.5909178e-05,3.016784
1.9313569,-5.0068975e-05,3.0257657
1.8939521,-0.00010684666,3.0306044
1.8417624,-0.000178422,3.0323353
1.7894799,-0.0002456798,3.0303042
1.711413,-0.00034153234,3.0230174
1.4925404,-0.00059075264,2.9942124
1.3743547,-0.00071510766,2.9814122
1.2480121,-0.0008399912,2.972423
1.1167192,-0.00095990853,2.968264
0.95689744,-0.0010902934,2.969373
0.7985867,-0.0011998471,2.9755936
0.62039256,-0.0012939401,2.9870925
0.4547615,-0.0013440592,3.0021863
0.30729216,-0.001346848,3.0194056
0.13599136,-0.0012733631,3.043646
0.004808882,-0.0011074851,3.0657177
-0.057062738,-0.000966291,3.0803053
-0.08017311,-0.00090938027,3.0885391
-0.09970801,-0.00087196694,3.0976737
-0.15517895,-0.0009501488,3.1313493
-0.23003161,-0.0013941056,3.1672306
-0.2545781,-0.0015730258,3.1818383
-0.28249133,-0.0017907672,3.201113
-0.2905829,-0.0018481237,3.208791
-0.31053028,-0.0019676632,3.233649
-0.33230847,-0.0021380505,3.2482023
-0.35427776,-0.002334382,3.2570534
-0.3819435,-0.002598141,3.265091
-0.47786236,-0.0035591754,3.2856965
