#{"t_start": 1726415072.9882855, "env_id": "None"}
r,l,t
-15.125809,186,20.033641
-55.358104,300,24.097481
-60.23579,293,27.782322
15.249092,300,31.628333
110.552159,300,36.033577
-74.46956,300,39.4908
349.046636,300,41.076653
380.996008,300,42.939536
105.254354,300,44.142768
276.688101,300,45.626419
-9.259814,300,50.190928
-263.250271,300,54.52288
-314.701274,184,57.060933
-431.609171,300,61.598534
183.725683,300,66.459867
-126.0806,300,69.830425
-52.074308,300,71.065819
136.649646,300,72.446668
226.716935,300,73.619632
150.103957,300,74.844902
-239.369895,300,78.886371
193.187044,300,82.398498
100.604688,300,85.727047
-166.282689,300,88.991846
-254.44026,300,92.341252
192.223115,300,94.018899
-62.43115,114,94.689476
-94.510184,151,95.435213
-51.761568,75,95.984356
-12.434483,84,96.558894
-135.148172,245,99.575122
18.951373,156,101.546625
-100.067011,182,104.072012
-90.262748,300,107.997246
-48.442158,300,111.230678
49.737743,140,113.050379
-26.55154,300,116.537923
153.284716,300,117.719383
-146.387029,201,118.583621
-387.921604,275,119.722679
-362.172408,300,120.895375
169.736068,300,124.540076
-37.14249,300,128.081785
172.350792,300,132.164378
51.742991,300,136.57035
47.54264,131,138.751286
-121.507558,262,142.575438
-120.335211,214,143.771589
-4.879185,127,144.576129
-338.546106,265,145.776057
-105.193901,214,146.805682
170.403981,231,149.928577
185.87666,300,153.696221
53.068334,140,155.640002
-90.394598,161,157.853358
-420.743423,300,160.998385
-175.271634,300,164.133937
-70.950883,288,166.455762
16.224987,201,167.4184
-121.907724,300,168.461802
-128.826443,226,169.36067
-34.726787,216,170.291403
-86.212182,253,173.336567
-112.823324,296,176.763546
-70.270527,193,179.173816
-57.914777,104,180.603013
-23.08866,88,181.924928
-290.291022,300,185.283142
-74.483273,137,187.619111
-70.2514,111,190.267497
-50.859176,109,190.929276
227.157772,300,192.19226
23.936497,180,193.044562
-94.009905,131,193.830484
-52.154518,91,195.203443
-63.210898,114,196.965873
-27.691582,152,199.294235
102.559337,157,201.642663
-2.962276,215,205.303079
-50.873872,111,207.578876
-61.06325,113,210.162963
273.569192,281,215.217737
80.186071,135,217.935589
-145.020507,300,222.117732
82.487569,300,223.414503
-42.112207,122,224.272756
121.205576,286,225.547444
-125.138137,155,226.44116
