#{"t_start": 1725763196.3343928, "env_id": "None"}
r,l,t
-90.222958,300,3.393482
-23.413728,300,6.177229
-89.842448,300,8.959311
-101.598738,300,11.746481
-262.783832,300,21.821273
-234.097037,300,25.674826
-256.039671,300,29.29212
-23.254828,300,31.705411
-29.561556,300,32.593405
-24.696254,300,33.536692
2.15815,300,34.588424
-10.972131,300,35.583607
-265.286048,300,39.088536
-269.805477,300,42.598675
-55.598945,300,45.873816
35.497585,300,48.084733
-129.88351,300,48.999091
-34.97035,222,49.82476
-5.913102,229,50.691866
64.770197,299,51.713815
-265.681052,300,55.262071
-244.591244,300,58.676925
-247.070815,300,62.256895
-16.341789,206,64.379813
-17.016579,205,65.102283
-10.582649,214,65.833884
-15.795171,197,66.581919
-22.400177,188,67.339931
-249.020143,300,70.973342
-258.236465,300,74.611901
-258.707113,289,77.994098
-23.62072,188,80.228386
-27.562631,198,80.963915
-26.836429,191,81.733781
-25.466964,187,82.435705
-28.171726,197,83.176997
-247.032122,300,87.004537
-248.159894,300,90.350518
-272.889794,300,93.400536
-22.917463,183,95.388659
-29.143876,193,96.1143
-31.430064,193,96.794343
-37.570551,195,97.481307
-45.130007,198,98.177138
-246.573747,300,101.494677
-171.16161,300,105.079238
-239.222142,300,108.768669
-42.717687,176,111.002887
-45.407481,178,111.690663
-47.201541,180,112.406337
-48.010466,183,113.133405
-50.32025,187,113.894792
-254.924544,300,117.526859
-250.193622,300,121.440337
-266.277997,300,125.183077
-51.72371,167,127.312212
-63.829291,184,128.07742
-56.948651,176,128.801116
-63.108376,192,129.532465
-65.457641,191,130.272017
-255.533543,300,133.644284
-256.619685,300,136.986643
-265.332684,300,140.698691
-82.440888,300,143.082916
-21.494247,300,143.999351
-63.004683,300,144.899869
-56.523544,300,145.862113
-79.287498,300,146.844867
-281.135171,300,150.38334
-277.819687,300,153.535717
-271.026521,300,157.014301
-246.237174,300,159.286083
-229.083911,300,160.250753
-229.523331,300,161.12039
-158.409913,300,162.107998
-227.012604,300,163.041383
-245.88798,300,166.28063
-246.811906,300,169.881341
-244.930987,300,173.107828
-247.615681,300,175.343497
-251.520992,300,176.344495
-255.45677,300,177.277845
-243.634043,300,178.134933
-250.594864,300,179.051733
-244.609228,300,182.451306
-246.481881,300,185.91915
-255.562412,300,189.199049
-261.542546,300,191.657233
-259.218052,300,192.551603
-260.113305,300,193.442774
-255.880785,300,194.318084
-263.927672,300,195.18163
