#{"t_start": 1726066030.597449, "env_id": "None"}
r,l,t
95.931886,300,5.591791
182.611891,294,10.24349
44.628532,300,14.993695
165.346274,202,18.163058
39.051399,300,22.575554
107.344315,300,26.364666
16.412247,300,28.282562
110.905968,300,30.219406
-94.939751,138,31.238815
-115.299641,141,32.36227
107.805294,300,36.907732
21.044754,178,40.147912
26.764902,277,44.546678
31.86937,300,49.359556
-1.808958,300,54.338471
21.678224,300,58.833528
30.343371,300,60.761403
35.103402,300,62.749659
30.535326,300,64.794005
-11.25818,300,66.704944
9.378169,300,71.836091
82.915692,300,76.716958
44.07925,181,80.025538
8.203582,300,85.475117
54.107279,271,90.175995
32.182829,300,94.866348
-8.910043,300,96.78634
16.707297,300,98.682002
31.66225,238,100.192802
20.750812,300,101.986767
102.35681,300,106.760962
48.596264,300,111.127151
75.187115,154,113.719763
4.508847,204,117.006419
149.993052,300,121.75526
118.946632,181,125.095179
-241.704376,300,128.662826
-283.322817,300,130.705594
-136.944512,300,132.681019
-104.240374,285,134.608417
-147.058946,300,136.479523
10.250299,300,140.939288
-31.389871,236,144.724801
8.76964,257,149.259526
64.021826,299,154.289306
119.783827,294,158.788963
57.160326,300,162.759109
265.236745,232,164.349131
2.840153,297,166.28994
7.409577,300,168.162047
128.625658,265,169.885595
88.370101,177,172.636611
356.972158,300,177.300042
158.966749,300,181.994901
140.479112,245,185.717087
2.200364,141,187.982061
236.632341,298,192.258773
62.379267,252,194.79026
89.766441,233,196.324361
47.140142,244,197.915294
168.597101,299,199.759563
210.230087,300,201.707014
128.147382,259,205.766646
351.625946,300,210.493898
333.378928,300,215.110373
-118.626859,300,219.763139
-30.933349,198,222.880238
-140.744434,155,226.257675
-139.513064,158,227.410252
-156.851861,188,228.755309
30.179432,257,230.472937
-138.999483,191,231.869049
130.6003,288,236.300155
10.384091,300,240.800651
-97.809432,132,243.023581
83.638599,230,246.560342
135.53176,289,250.772106
143.973021,300,256.323563
73.59916,300,258.139441
46.443844,300,259.958218
4.895867,300,261.598064
61.5731,300,263.399717
