Real_Time_Elapsed,vx,vy,vz
0.3961770534515381,0.0,0.0,-0.046904399749029754
0.3986356258392334,0.0,0.0,-0.09381254022572759
0.3986356258392334,0.0,0.0,-0.09381254022572759
0.4027254581451416,0.0,0.0,-0.1407237724348045
0.4027254581451416,0.0,0.0,-0.1407237724348045
0.4027254581451416,0.0,0.0,-0.1407237724348045
0.40503764152526855,0.0,0.0,-0.18763743720624348
0.40503764152526855,0.0,0.0,-0.18763743720624348
0.40503764152526855,0.0,0.0,-0.18763743720624348
0.40503764152526855,0.0,0.0,-0.18763743720624348
0.40705227851867676,0.0,0.0,-0.23455279633359083
0.40705227851867676,0.0,0.0,-0.23455279633359083
0.40705227851867676,0.0,0.0,-0.23455279633359083
0.40705227851867676,0.0,0.0,-0.23455279633359083
0.40705227851867676,0.0,0.0,-0.23455279633359083
0.4091181755065918,0.0,0.0,-0.2814691296469301
0.4091181755065918,0.0,0.0,-0.2814691296469301
0.4091181755065918,0.0,0.0,-0.2814691296469301
0.4091181755065918,0.0,0.0,-0.2814691296469301
0.4091181755065918,0.0,0.0,-0.2814691296469301
0.4091181755065918,0.0,0.0,-0.2814691296469301
0.41120409965515137,0.0,0.0,-0.3283858119962362
0.41120409965515137,0.0,0.0,-0.3283858119962362
0.41120409965515137,0.0,0.0,-0.3283858119962362
0.41120409965515137,0.0,0.0,-0.3283858119962362
0.41120409965515137,0.0,0.0,-0.3283858119962362
0.41120409965515137,0.0,0.0,-0.3283858119962362
0.41120409965515137,0.0,0.0,-0.3283858119962362
0.41323137283325195,0.0,0.0,-0.3753023576996792
0.41323137283325195,0.0,0.0,-0.3753023576996792
0.41323137283325195,0.0,0.0,-0.3753023576996792
0.41323137283325195,0.0,0.0,-0.3753023576996792
0.41323137283325195,0.0,0.0,-0.3753023576996792
0.41323137283325195,0.0,0.0,-0.3753023576996792
0.41323137283325195,0.0,0.0,-0.3753023576996792
0.41323137283325195,0.0,0.0,-0.3753023576996792
0.4156324863433838,0.0,0.0,-0.42221843612390775
0.4156324863433838,0.0,0.0,-0.42221843612390775
0.4156324863433838,0.0,0.0,-0.42221843612390775
0.4156324863433838,0.0,0.0,-0.42221843612390775
0.4156324863433838,0.0,0.0,-0.42221843612390775
