#{"t_start": 1726012220.0211778, "env_id": "None"}
r,l,t
-187.995525,200,3.943619
-168.294793,200,6.395645
-133.273684,200,8.563329
-137.657693,171,10.12774
-148.941434,182,11.986727
-175.818075,200,14.369809
-164.180312,200,16.40475
-184.604305,200,18.90731
-176.920388,200,19.925193
-188.824229,200,20.885153
-190.784723,200,21.716042
-180.877057,200,22.701155
-196.135028,200,24.676672
-163.980737,200,26.759979
-159.442978,200,29.221081
-176.950418,200,31.443177
-173.620975,200,33.78929
-135.696908,200,36.013214
-186.097377,200,38.27055
-183.025385,200,40.716562
-186.4631,200,41.823571
-186.494013,200,43.067258
-183.804881,200,44.112278
-183.595329,200,45.319015
-164.321621,200,47.683456
-142.625656,200,50.414011
-166.055187,200,52.815915
-159.22887,194,55.144855
-193.729732,200,57.20334
-150.378894,200,59.644866
-160.339036,200,61.788702
-184.186777,200,64.225417
-180.189307,200,65.181684
-184.009092,200,66.305178
-179.901509,200,67.394035
-184.489237,200,68.373148
-191.05687,200,70.604652
-161.402721,200,72.833788
-156.904382,200,75.687889
-142.910657,175,77.74678
-163.418842,200,80.034063
-147.996956,178,82.15196
-152.335899,200,84.142081
-173.242125,200,86.744041
-182.225884,200,87.719965
-188.003856,200,88.890086
-182.402773,200,90.048856
-184.633242,200,91.279938
-147.379618,200,94.074873
-148.726722,181,96.16637
-171.078826,200,98.261825
-144.380031,200,100.522044
-164.716331,200,102.686762
-141.477104,200,105.139727
-163.66216,200,107.230333
-185.851071,200,109.893575
-180.135889,200,111.089134
-179.145329,200,112.011545
-182.629514,200,113.053613
-184.330379,200,114.191113
-173.159596,200,116.405797
-161.671191,200,118.706125
-146.828739,200,120.874109
-191.135475,200,123.428531
-143.816927,200,126.331449
-186.391483,200,128.686161
-170.100911,200,131.016798
-172.185937,200,133.370386
-175.707333,200,134.509963
-165.055317,200,135.63422
-165.256866,200,136.697079
-168.704374,200,137.626019
-141.032992,179,139.928514
-172.606325,183,142.212533
-181.315753,191,144.561043
-133.059043,145,146.205971
-192.66595,200,148.307359
-121.532344,158,149.911365
-154.604399,200,152.001361
-128.026948,167,153.999741
-176.44138,200,156.097936
-166.959982,200,157.146584
-175.151558,200,158.155511
-172.351785,200,159.122985
-172.212791,200,160.234288
-184.310297,195,162.361587
-186.179273,200,164.73506
-163.111495,200,166.937471
-160.5883,200,169.35554
-117.442033,200,171.802685
-167.629778,200,174.09369
-191.810991,200,176.362018
-180.564046,200,178.769461
-181.811941,200,179.832355
-178.935216,200,180.918041
-177.880376,200,182.042512
-180.021292,200,183.004778
