Real_Time_Elapsed,Drone_X,Drone_Y,Drone_Z,Payload_X,Payload_Y,Payload_Z
0.0042514801025390625,1.6196839,0.0,3.873003,1.619683861732483,0.0,2.8227983419497495
0.0071752071380615234,1.6196839,0.0,3.872319,1.619683861732483,0.0,2.821712031713266
0.011081457138061523,1.6196839,0.0,3.8712442,1.619683861732483,0.0,2.8201394428518234
0.014644622802734375,1.6196839,0.0,3.8697782,1.619683861732483,0.0,2.818165859286419
0.0214691162109375,1.6196839,0.0,3.8679214,1.619683861732483,0.0,2.8158528854855485
0.026939868927001953,1.6196839,0.0,3.8656735,1.619683861732483,0.0,2.81323822631856
0.04724526405334473,1.6196839,0.0,3.8630347,1.619683861732483,0.0,2.8103383560080553
0.05385875701904297,1.6196839,0.0,3.860005,1.619683861732483,0.0,2.807152816889319
0.05930733680725098,1.6196839,0.0,3.856584,1.619683861732483,0.0,2.803669190923961
0.06494927406311035,1.6196839,0.0,3.8527725,1.619683861732483,0.0,2.799867990371493
0.0727534294128418,1.6196839,0.0,3.8485699,1.619683861732483,0.0,2.7957269376380394
0.08980607986450195,1.6196839,0.0,3.8439763,1.619683861732483,0.0,2.7912243247213357
0.09628915786743164,1.6196839,0.0,3.8389916,1.619683861732483,0.0,2.78634133573593
0.10227584838867188,1.6196839,0.0,3.833616,1.619683861732483,0.0,2.781063367266147
0.10804176330566406,1.6196839,0.0,3.8278496,1.619683861732483,0.0,2.775380485315749
0.11417150497436523,1.6196839,0.0,3.8216922,1.619683861732483,0.0,2.7692872160020654
0.13336396217346191,1.6196839,0.0,3.8151438,1.619683861732483,0.0,2.76278188628177
0.13975167274475098,1.6196839,0.0,3.8082047,1.619683861732483,0.0,2.7558657199685967
0.1465446949005127,1.6196839,0.0,3.8008745,1.619683861732483,0.0,2.7485418630356673
0.15311050415039062,1.6196839,1.8785183e-11,3.7931538,1.619683861732483,7.54174349128462e-20,2.7408144982739153
0.16145658493041992,1.6196839,2.0718947e-09,3.785075,1.619683861732483,-7.030865597434685e-19,2.732690060341322
0.17604517936706543,1.6196836,5.311277e-10,3.7766955,1.619683861732483,8.061394955335673e-18,2.7241880405861996
0.1835923194885254,1.6196823,-4.246452e-08,3.7680724,1.619683861732482,-3.8517326389358765e-17,2.7153481045033176
0.19188737869262695,1.6196779,-1.7317033e-07,3.7592556,1.6196838617324856,9.211695207320627e-17,2.7062250039292013
0.19994544982910156,1.6196673,-4.2795932e-07,3.75029,1.6196838617324847,2.3037081806820387e-17,2.696883508075191
0.20931005477905273,1.6196458,-8.412282e-07,3.7412155,1.6196838617324507,-9.668761868627502e-16,2.6873923569058147
0.21747756004333496,1.619607,-1.4512412e-06,3.732068,1.6196838617325278,2.3989051741059514e-15,2.6778187562311686
0.2256767749786377,1.6195427,-2.2948946e-06,3.7228808,1.6196838617327003,3.1925580567800602e-15,2.6682248290020394
0.23308086395263672,1.6194427,-3.405058e-06,3.7136831,1.6196838617318456,-2.555985015146646e-14,2.658665803696198
0.24145984649658203,1.6192946,-4.812798e-06,3.704502,1.6196838617313656,1.1784643738348635e-14,2.6491876127020544
0.24856972694396973,1.6190839,-6.547539e-06,3.6953626,1.6196838617380982,1.5544077668549393e-13,2.6398268707372394
0.2577977180480957,1.6187936,-8.635653e-06,3.6862864,1.6196838617366716,-1.61078436968457e-13,2.6306200376865227
0.26659560203552246,1.6184043,-1.1100393e-05,3.677294,1.6196838616972327,-8.268146467610268e-13,2.621595510389865
0.2764773368835449,1.617894,-1.3962374e-05,3.668403,1.6196838617097853,8.747378267102015e-13,2.612775352334163
0.2847282886505127,1.6172385,-1.7239248e-05,3.6596286,1.619683861926389,4.2014630374003206e-12,2.6041832937634726
0.2919626235961914,1.6164107,-2.0945386e-05,3.6509836,1.6196838618519949,-3.2812397796890104e-12,2.5958422632114777
0.2978994846343994,1.6153812,-2.5092046e-05,3.6424785,1.6196838609019832,-1.753780528141747e-11,2.5877801671671765
0.3050360679626465,1.6141181,-2.9687282e-05,3.6341202,1.6196838609043582,1.2723547983727304e-12,2.5800154490185
0.31101059913635254,1.6125871,-3.4735793e-05,3.6259131,1.6196838646039033,6.339225316893114e-11,2.5725586368266695
0.3179912567138672,1.6107519,-4.023892e-05,3.617858,1.6196838664767583,4.375556365210156e-11,2.5654258280470277
0.32449817657470703,1.608576,-4.6194116e-05,3.60995,1.6196838553648818,-1.3605030079092555e-10,2.5585982868203145
0.3386244773864746,1.606027,-5.2595795e-05,3.6021807,1.619683842361706,-2.6685481016046594e-10,2.552052007144884
0.34235382080078125,1.6030754,-5.9436723e-05,3.594537,1.6196838578602377,-2.2911161413488866e-11,2.5457667504884123
0.3463163375854492,1.5996945,-6.670704e-05,3.5870047,1.619683908435675,6.058097875358062e-10,2.539727712236777
0.3522202968597412,1.5958602,-7.439406e-05,3.5795672,1.619683937403608,9.244090265149106e-10,2.533901711307951
0.3597431182861328,1.5915512,-8.248438e-05,3.5722063,1.619683867558184,1.662911786766341e-10,2.5282407253195562
0.38115787506103516,1.5867488,-9.096474e-05,3.5649037,1.6196836975684077,-1.500769717732509e-09,2.5227138454577753
0.3886406421661377,1.5814375,-9.982053e-05,3.5576398,1.6196836037028415,-2.3849140880555577e-09,2.517280748250813
0.3940422534942627,1.5756036,-0.000109036286,3.5503955,1.6196839243654173,-7.200713209135259e-10,2.5119116320514427
0.3992269039154053,1.5692365,-0.00011859717,3.5431519,1.6196844042963647,2.1956312730889053e-09,2.506576372071606
