#{"t_start": 1726414949.9708803, "env_id": "None"}
r,l,t
-32.978784,186,7.870169
-37.390757,300,10.044166
183.613192,300,12.192748
165.20019,288,14.238
79.278028,209,16.089024
-46.459182,80,18.411545
-331.337006,300,19.400086
-50.425453,82,19.913153
-332.502274,300,20.742955
-296.473703,300,21.50615
-31.194815,300,24.015138
203.130485,298,26.30467
111.812742,281,28.671536
-70.76115,172,30.29865
-111.535958,300,33.041406
-62.113731,76,34.69172
31.324021,254,35.500695
202.841419,300,36.394519
-132.348095,178,37.050997
196.158638,300,37.896345
205.199395,300,40.317679
168.220369,244,42.595364
153.987318,300,45.442626
82.587394,278,47.791023
-127.292674,253,49.844395
183.213428,300,51.892948
21.271806,300,52.688424
149.534342,300,53.447804
-165.172167,298,54.379383
35.273433,300,55.172643
294.720113,300,57.897599
-251.054136,183,59.77882
-114.599219,139,61.289783
-42.385389,300,64.116905
-110.481734,300,67.801104
-79.194941,202,70.621758
-93.725273,170,72.470619
245.498258,287,73.572632
-54.094725,71,74.108525
-33.972491,161,74.903616
172.737455,300,76.257109
210.243574,300,79.785378
0.362277,169,81.941243
52.355301,193,84.299536
-54.68411,281,87.785238
61.157008,200,90.008482
-53.768664,237,92.908044
-170.150304,170,95.429414
-223.200041,300,96.64746
20.360772,300,97.643756
-179.169196,184,98.307513
-117.880874,131,98.824376
-72.984345,104,99.814371
-86.687228,161,101.378978
-92.727869,108,102.473176
26.788209,300,105.290768
-90.998329,115,106.498625
-77.548356,94,107.695361
-74.907968,166,109.482942
-80.039997,300,112.220232
-42.503755,113,113.438088
-59.602224,101,114.577879
-43.67853,73,114.968345
-185.320262,134,115.581475
-32.08467,68,116.045686
-111.487704,85,116.51616
-51.296546,93,117.621092
-63.711556,142,119.115322
-50.100776,100,120.286587
-248.81828,243,123.128438
53.420058,284,126.250651
-64.491857,112,127.537299
-47.44494,77,128.481132
-53.198706,91,129.616833
-61.717957,108,130.890107
-89.365011,83,132.051329
-61.487363,100,133.307595
-100.182412,239,135.157763
-14.549784,69,135.703728
-5.521696,57,136.224468
24.875347,300,137.271654
-4.677717,59,137.707775
185.729747,300,141.562792
-91.801079,141,143.619434
215.482625,266,147.203071
-91.786955,100,148.817333
-34.381483,206,151.581263
236.691545,259,154.898223
-68.205195,119,156.881384
221.632469,300,160.395322
-7.04663,80,161.112829
340.533906,300,163.111556
-79.706311,153,163.995073
1.940667,116,164.774449
