x,y,z,h
1.4406269,0,4.3872976,False
1.4406269,0,4.3872,False
1.4406269,0,4.3870044,False
1.4406269,0,4.3867116,False
1.4406269,0,4.3863206,False
1.4406269,0,4.3858323,False
1.4406269,0,4.3852463,False
1.4406269,0,4.384563,False
1.4406269,0,4.383782,False
1.4406269,0,4.382903,False
1.4406269,0,4.3819265,False
1.4406269,0,4.380853,False
1.4406269,0,4.379682,False
1.4406269,0,4.378413,False
1.4406269,0,4.377047,False
1.4406269,0,4.3755836,False
1.4406269,0,4.3740225,False
1.4406269,0,4.3723645,False
1.4406269,0,4.370609,False
1.4406269,0,4.3687563,False
1.4406269,0,4.366806,False
1.4406269,0,4.3647585,False
1.4406269,0,4.362614,False
1.4406269,0,4.3603725,False
1.4406269,0,4.3580337,False
1.4406269,0,4.3555975,False
1.4406269,0,4.3530645,False
1.4406269,0,4.350435,False
1.4406269,0,4.3477077,False
1.4406269,0,4.344884,False
1.4406269,0,4.341963,False
1.4406269,0,4.338945,False
1.4406269,0,4.3358307,False
1.4406269,0,4.332619,False
1.4406269,0,4.329311,False
1.4406269,0,4.3259063,False
1.4406269,0,4.3224044,False
1.4406269,0,4.318806,False
1.4406269,0,4.3151116,False
1.4406269,0,4.3113203,False
1.4406269,0,4.3074327,False
1.4406269,0,4.303448,False
1.4406269,0,4.2993674,False
1.4406269,0,4.2951903,False
1.4406269,0,4.290917,False
1.4406269,0,4.2865477,False
1.4406269,0,4.2820816,False
1.4406269,0,4.2775197,False
1.4406269,0,4.2728615,False
1.4406269,0,4.2681074,False
1.4406269,0,4.263257,False
1.4406269,0,4.2583113,False
1.4406269,0,4.253269,False
1.4406269,0,4.2481313,False
1.4406269,0,4.2428994,False
1.4406269,0,4.2375813,False
1.4406269,0,4.232182,False
1.4406269,0,4.2267113,False
1.4406267,0,4.221177,False
1.4406264,0,4.215587,False
1.4406257,0,4.209949,False
1.4406244,0,4.2042704,False
1.440622,0,4.1985564,False
1.4406183,0,4.1928144,False
1.4406124,0,4.18705,False
1.4406041,0,4.181268,False
1.4405924,0,4.175475,False
1.4405764,0,4.169676,False
1.4405552,0,4.163874,False
1.4405276,0,4.158075,False
1.4404923,0,4.1522827,False
1.4404479,0,4.146501,False
1.440393,0,4.1407347,False
1.4403256,0,4.1349864,False
1.4402441,0,4.12926,False
1.4401463,0,4.1235585,False
1.4400301,0,4.1178856,False
1.4398932,0,4.1122437,False
1.439733,0,4.106636,False
1.439547,0,4.1010647,False
1.439332,0,4.0955324,False
1.4390854,0,4.0900416,False
1.4388037,0,4.084594,False
1.4384837,0,4.0791917,False
1.4381219,0,4.073837,False
1.4377145,0,4.06853,False
1.4372576,0,4.063274,False
1.4367474,0,4.058069,False
1.4361796,0,4.052916,False
1.43555,0,4.047816,False
1.4348539,0,4.0427685,False
1.4340874,0,4.0377746,False
1.433246,0,4.032833,False
1.432326,0,4.027944,False
1.4313233,0,4.0231066,False
1.4302343,0,4.018319,False
1.4290556,0,4.0135818,False
1.4277837,0,4.008892,False
1.4264154,0,4.004249,False
1.4249479,0,3.999651,False
1.423378,0,3.9950962,False
1.4217031,0,3.9905834,False
1.4199213,0,3.9861093,False
1.4180306,0,3.9816713,False
1.4160292,0,3.9772666,False
1.4139154,0,3.9728928,False
1.4116877,0,3.968547,False
1.4093448,0,3.9642267,False
1.4068851,0,3.9599297,False
1.4043077,0,3.955653,False
1.4016114,0,3.9513946,False
1.3987952,0,3.947152,False
1.3958585,0,3.9429228,False
1.3928002,0,3.938705,False
1.38962,0,3.9344964,False
1.3863171,0,3.9302948,False
1.3828914,0,3.9260986,False
1.3793423,0,3.9219055,False
1.3756698,0,3.9177139,False
1.3718737,0,3.913522,False
1.367954,0,3.9093285,False
1.3639107,0,3.9051313,False
1.359744,0,3.9009297,False
1.355454,0,3.896722,False
1.3510411,0,3.892507,False
1.3465056,0,3.888284,False
1.3418481,0,3.8840516,False
1.3370689,0,3.879809,False
1.3321687,0,3.8755555,False
1.327148,0,3.8712904,False
1.3220075,0,3.8670135,False
1.3167481,0,3.8627236,False
1.3113705,0,3.858421,False
1.3058755,0,3.8541052,False
1.300264,0,3.8497758,False
1.294537,0,3.8454332,False
1.2886953,0,3.841077,False
1.28274,0,3.8367076,False
1.2766722,0,3.832325,False
1.270493,0,3.8279297,False
1.2642034,0,3.8235216,False
1.2578048,0,3.8191016,False
1.2512982,0,3.8146696,False
1.2446848,0,3.8102264,False
1.237966,0,3.8057728,False
1.2311431,0,3.801309,False
1.2242174,0,3.7968361,False
1.2171903,0,3.7923543,False
1.2100632,0,3.7878647,False
1.2028376,0,3.7833676,False
1.1955149,0,3.7788641,False
1.1880966,0,3.774355,False
1.1805845,0,3.7698407,False
1.17298,0,3.7653224,False
1.1652845,0,3.7608008,False
1.1575,0,3.7562766,False
1.1496279,0,3.7517505,False
1.1416702,0,3.7472234,False
1.1336284,0,3.742696,False
1.1255041,0,3.738169,False
1.1172994,0,3.733643,False
1.1090161,0,3.729119,False
1.1006557,0,3.7245975,False
1.0922202,0,3.720079,False
1.0837115,0,3.715564,False
1.0751315,0,3.7110534,False
1.0664821,0,3.7065475,False
1.057765,0,3.7020466,False
1.0489824,0,3.6975513,False
1.0401362,0,3.6930618,False
1.0312283,0,3.6885781,False
1.0222605,0,3.684101,False
1.013235,0,3.679631,False
1.0041534,0,3.6751676,False
0.9950178,0,3.6707113,False
0.9858302,0,3.6662624,False
0.9765923,0,3.661821,False
0.9673061,0,3.657387,False
0.9579735,0,3.6529608,False
0.9485963,0,3.6485422,False
0.9391765,0,3.6441312,False
0.9297159,0,3.6397276,False
0.92021626,0,3.6353314,False
0.91067946,0,3.6309423,False
0.9011073,0,3.6265607,False
0.8915012,0,3.6221874,False
0.8818623,0,3.6178253,False
0.8721918,0,3.613477,False
0.86249113,0,3.6091444,False
0.8527617,0,3.6048303,False
0.843005,0,3.600536,False
0.83322275,0,3.5962644,False
0.82341653,0,3.5920167,False
0.8135882,0,3.587795,False
0.8037396,0,3.5836008,False
0.7938726,0,3.5794356,False
0.78398913,0,3.575301,False
0.7740913,0,3.571198,False
0.76418114,0,3.5671277,False
0.7542608,0,3.563091,False
0.7443324,0,3.5590892,False
