x,y,z,h
1.9733655,0,3.3253129,False
1.9733655,0,3.3252356,False
1.9733655,0,3.3250859,False
1.9733655,0,3.3248692,False
1.9733654,0,3.3245904,False
1.9733651,0,3.3242552,False
1.9733645,0,3.3238688,False
1.9733632,0,3.3234363,False
1.973361,0,3.3229625,False
1.9733574,0,3.3224523,False
1.9733522,0,3.3219101,False
1.9733444,0,3.3213403,False
1.9733337,0,3.3207467,False
1.9733192,0,3.3201334,False
1.9732999,0,3.3195043,False
1.9732748,0,3.3188632,False
1.9732429,0,3.3182135,False
1.9732027,0,3.3175585,False
1.9731531,0,3.316902,False
1.9730924,0,3.3162467,False
1.9730191,0,3.315596,False
1.9729313,0,3.3149529,False
1.972827,0,3.31432,False
1.9727042,0,3.3137004,False
1.9725605,0,3.3130963,False
1.9723938,0,3.3125105,False
1.9722013,0,3.3119452,False
1.9719805,0,3.3114026,False
1.9717283,0,3.3108847,False
1.971442,0,3.3103938,False
1.9711181,0,3.3099315,False
1.9707534,0,3.3094997,False
1.9703445,0,3.3090997,False
1.9698876,0,3.3087332,False
1.969379,0,3.308401,False
1.9688146,0,3.3081045,False
1.9681904,0,3.3078444,False
1.9675022,0,3.3076212,False
1.9667455,0,3.3074355,False
1.9659157,0,3.3072877,False
1.9650081,0,3.3071775,False
1.9640181,0,3.3071053,False
1.9629408,0,3.30707,False
1.9617715,0,3.307071,False
1.9605056,0,3.3071067,False
1.959139,0,3.3071764,False
1.9576675,0,3.3072777,False
1.9560871,0,3.307409,False
1.9543942,0,3.3075683,False
1.952585,0,3.3077533,False
1.9506563,0,3.307962,False
1.9486048,0,3.3081915,False
1.9464276,0,3.3084395,False
1.9441217,0,3.3087032,False
1.9416847,0,3.30898,False
1.9391141,0,3.309267,False
1.9364077,0,3.3095615,False
1.9335634,0,3.3098607,False
1.9305792,0,3.3101616,False
1.9274538,0,3.3104615,False
1.9241854,0,3.3107574,False
1.9207728,0,3.3110466,False
1.9172148,0,3.3113263,False
1.9135104,0,3.3115938,False
1.909659,0,3.3118465,False
1.9056599,0,3.3120816,False
1.9015125,0,3.3122966,False
1.8972164,0,3.3124893,False
1.8927716,0,3.312657,False
1.8881779,0,3.312798,False
1.8834351,0,3.3129096,False
1.8785437,0,3.3129902,False
1.8735036,0,3.3130379,False
1.8683151,0,3.3130505,False
1.8629787,0,3.313027,False
1.8574946,0,3.3129652,False
1.8518634,0,3.3128638,False
1.8460855,0,3.312722,False
1.8401617,0,3.3125381,False
1.8340924,0,3.3123116,False
1.8278782,0,3.312041,False
1.8215199,0,3.311726,False
1.8150179,0,3.3113658,False
1.8083732,0,3.3109598,False
1.8015864,0,3.310508,False
1.7946582,0,3.31001,False
1.7875892,0,3.3094654,False
1.7803801,0,3.3088748,False
1.7730317,0,3.3082383,False
1.7655447,0,3.3075562,False
1.7579195,0,3.3068287,False
1.7501571,0,3.3060572,False
1.7422581,0,3.305242,False
1.7342231,0,3.3043842,False
