Drone_X,Drone_Y,Drone_Z
1.9733738,-1.6890992e-09,3.0250952
1.9723893,-2.9410174e-05,3.016646
1.9674909,-4.2202308e-05,3.0137377
1.9211367,1.5929456e-05,3.0189872
1.8888953,6.3428604e-05,3.0207345
1.8472594,0.00012376267,3.0204027
1.7963505,0.00019691691,3.0171878
1.7031969,0.00033143003,3.0064814
1.5280323,0.0005898842,2.9810128
1.4149029,0.00076113926,2.9663866
1.2936145,0.00094700826,2.9540625
1.167108,0.0011405171,2.9449313
1.0122807,0.0013717854,2.9384234
0.8579162,0.0015900932,2.9362323
0.70762855,0.0017852263,2.9380395
0.5887132,0.0019250322,2.943445
0.4997812,0.002021038,2.9508276
0.41773468,0.0021038277,2.9607558
0.34353912,0.0021749751,2.9726903
0.27785826,0.0022363155,2.985951
0.20820266,0.0023021058,3.0032752
0.142901,0.002369773,3.0236754
0.09031278,0.0024409022,3.0449743
0.056623742,0.002527649,3.063624
0.050404936,0.0025667094,3.0694857
0.046893682,0.002628074,3.0769477
0.048082884,0.0027023335,3.0843265
0.053228848,0.0027915372,3.0923574
0.07478025,0.0030326222,3.114175
0.13180415,0.0035750861,3.1623993
0.14927886,0.0037896526,3.1832557
0.14944482,0.0038364765,3.1879344
0.14662018,0.0038874645,3.192484
0.12688091,0.0041199136,3.2075195
0.116629645,0.0045427857,3.217483
0.15185463,0.0056326147,3.1995537
0.24571493,0.007203941,3.1645262
0.32236052,0.008346919,3.1388087
