#{"t_start": 1725888750.1281068, "env_id": "None"}
r,l,t
-52.500977,300,3.587066
-220.60195,300,8.790616
-41.389151,300,11.621707
-132.635627,300,14.414665
-180.460322,300,19.800278
-221.804949,300,25.021439
-144.97138,300,27.805684
-224.352105,300,33.187104
-166.855701,300,38.669379
-228.600927,300,42.866286
-167.56803,300,48.194222
-241.743599,285,54.912544
-197.501157,300,60.870648
-149.557689,186,64.762931
-183.131282,253,69.878634
-124.084451,189,73.822068
-202.981241,300,79.517022
-226.516183,271,84.904893
-218.541987,300,91.644035
-222.653787,300,99.818076
-248.568008,300,107.856578
-197.276268,261,114.723765
-189.903868,220,120.291929
-237.856777,300,128.250718
-242.144108,300,135.900065
-266.353787,300,143.525193
-263.070626,300,150.979532
-199.751065,227,156.990787
-274.194414,300,164.786439
-241.604703,300,172.415994
-186.767593,249,178.921147
-249.221368,300,186.528294
-244.825345,300,194.411916
-210.506906,259,201.152746
-200.757774,300,208.847646
-160.928847,237,215.214799
-239.498749,286,222.395542
-228.619211,300,230.227239
-215.546668,300,238.189441
-211.232156,284,245.239405
-112.73971,173,249.967559
-163.192587,279,257.155886
-189.845051,215,262.955114
-188.578235,291,269.811307
-176.036189,239,276.193997
-235.874569,273,283.238767
-124.82049,300,291.154644
-222.824593,300,298.617305
-196.080369,300,306.165042
-215.866938,300,314.025234
-216.651465,261,320.546416
-240.397132,300,328.087482
-157.301523,237,334.276995
-203.804902,233,340.515195
-174.903969,259,347.410249
-157.154688,255,353.982006
-128.125769,180,358.777302
-240.416621,300,366.450581
-174.021659,258,372.86201
-259.037251,300,380.430888
-180.135992,248,386.584447
-201.438211,266,393.35608
-221.313178,266,400.146314
-212.017801,300,405.301743
-222.768715,300,407.98837
-215.267161,300,411.071777
-214.959118,300,413.793525
-223.503428,300,416.496203
-144.402991,208,421.873471
-178.496887,252,428.649314
-125.674241,226,434.430267
-180.41873,251,441.341223
-274.700655,300,449.510283
-147.088281,182,454.777184
-187.825263,241,461.472572
-211.414865,256,468.416416
-128.155748,171,473.663338
-238.609491,300,482.00721
-180.451482,300,490.25987
-160.428131,300,497.780549
-197.137076,278,502.462314
-193.234114,269,506.594568
-210.629787,300,511.175962
-187.509016,300,515.72706
-113.245848,188,518.768932
-203.989429,300,523.420952
-84.641071,135,525.6863
-180.667302,205,529.447832
-209.330425,300,534.948201
-165.073669,215,538.917935
-192.698794,300,543.998134
-165.91431,214,547.594206
-214.156979,300,553.403065
-190.273875,300,558.658473
-119.410763,230,562.710153
-122.885008,300,568.079242
-196.602804,262,572.373766
-150.305987,300,577.233791
-154.734838,234,580.931403
-86.198652,145,584.090455
-177.516236,264,589.136073
-135.820409,212,592.539779
-177.334698,198,595.908904
-237.658347,300,600.799416
-206.760352,258,605.164119
-158.967773,240,609.326668
-200.68459,240,613.366235
-164.15527,238,617.338987
-132.242257,240,621.248119
-193.302846,265,626.238906
-168.903629,256,631.392963
-233.171427,300,636.301991
-182.856643,204,639.620161
-204.370521,278,644.011884
-204.717246,300,649.058165
-152.626676,229,652.986994
-216.189748,300,657.955081
-226.100882,246,662.111676
-157.445464,300,666.912854
-194.385847,252,671.890632
-182.520629,256,675.977298
-196.370096,300,680.737101
-159.184918,204,684.137023
-211.280275,300,689.475742
-123.809131,166,692.367461
-164.958518,247,696.498217
-176.757141,229,700.217604
-80.501136,141,704.099384
-209.631623,241,705.884327
-78.104862,82,706.779838
-117.80943,157,708.049187
-90.448867,130,709.246239
-126.644963,211,713.494041
-253.226066,300,718.868241
-180.384748,264,723.449029
-179.347236,247,727.737251
-231.268344,300,733.109909
-174.614232,240,736.980959
-80.588505,157,739.757273
-157.11987,226,743.933242
-153.677818,229,748.799017
-128.859099,200,752.694932
-160.769802,225,756.551758
-119.918528,168,759.709769
-171.279106,248,764.083296
-170.253533,254,768.501615
-73.77653,153,771.520601
-248.387653,300,777.383503
-135.435064,203,781.987447
-167.316401,258,787.556958
-137.534016,143,790.654746
-99.179419,167,794.12521
-169.910958,181,798.110862
-185.984012,300,804.503723
-172.499622,220,809.486868
-201.135701,256,814.71457
-202.935169,257,820.116033
-237.643325,300,827.110184
-244.662432,300,834.029629
-200.525861,257,839.135562
-217.764478,300,845.338098
-276.699073,300,852.652786
-229.741282,300,858.684429
-136.148083,142,862.572706
-209.066584,300,869.30672
-69.034713,156,872.91516
-190.863963,300,879.277169
-148.964169,189,883.652097
-231.453539,300,889.954245
-214.808275,300,896.006442
-131.496548,212,900.935746
-170.423051,267,906.141779
-136.352207,153,909.226
-238.747022,300,915.204119
-200.963516,244,919.262848
-191.306169,300,924.525325
-243.175532,300,929.250285
-219.138861,300,934.766274
-216.575878,225,938.748806
-128.844337,215,942.724984
-113.375678,198,946.561109
-130.798408,179,949.785223
-240.367015,277,954.204796
-220.648672,262,958.888446
-116.693104,153,962.256148
-204.271911,300,967.307848
-87.328112,174,970.45257
-282.0971,300,975.340836
-114.936482,133,977.54128
-218.669676,244,981.566973
-185.117368,222,985.041134
-250.908439,300,989.707483
-76.608831,148,992.207944
-162.793851,233,995.623857
-124.810421,179,999.836307
-179.528249,288,1001.500647
-150.770715,209,1002.89852
-108.153242,222,1004.367485
-102.320384,108,1005.390642
-204.889106,282,1009.510756
-166.068741,249,1013.558498
-223.043956,269,1018.008198
-203.209539,300,1023.04072
-216.946976,300,1028.049611
-172.181479,255,1032.333411
-187.804488,277,1036.681294
-172.86415,300,1041.526589
-118.866992,189,1044.756135
-238.11983,300,1049.377966
-125.177414,140,1051.865112
-125.703903,170,1054.980686
-194.863844,240,1058.898246
-213.89029,264,1063.188764
-182.793218,245,1067.155613
-178.044726,263,1071.338557
-133.251936,254,1075.527862
-103.501396,155,1078.439441
-200.908813,281,1082.766521
-170.489763,229,1086.383389
-151.187188,231,1090.177128
-213.489393,226,1093.867809
-268.192642,300,1098.396338
-246.239044,300,1103.553683
-191.691196,300,1108.543086
-73.409533,143,1111.131142
-117.013593,189,1114.401933
-159.098325,289,1119.155551
-137.359766,144,1121.88464
-212.715708,300,1126.845083
-77.762327,143,1129.646606
-167.584877,229,1133.763154
-162.459491,247,1137.992921
-223.118074,300,1142.661729
-203.231954,286,1147.44019
-183.869821,270,1151.62218
-159.207849,221,1155.365639
-200.973592,300,1160.698523
-152.313145,213,1164.351074
-154.796725,222,1168.361239
-197.346289,218,1172.320395
-251.072088,282,1177.149235
-165.79008,239,1181.299594
-181.79093,300,1186.40585
-195.020265,234,1190.44458
-185.630727,277,1195.239633
-226.232607,300,1200.075337
-212.435666,298,1205.272265
-160.652227,230,1209.106059
-190.610346,300,1213.994337
-192.263569,268,1218.303101
-212.061406,300,1223.368224
-123.6783,134,1225.872602
-176.187132,264,1230.279099
-219.996314,274,1235.084672
-213.785061,300,1240.004268
-179.88921,238,1244.04022
-150.637022,165,1246.869595
-136.226452,222,1250.896719
-198.634532,300,1255.564933
-174.155306,231,1258.373618
-150.353362,223,1259.91984
-86.45613,151,1261.134793
-184.236639,273,1262.979369
-177.464075,240,1264.719956
-197.517854,251,1269.202622
-217.44543,300,1274.127843
-229.359578,244,1278.194299
-174.670783,229,1282.209437
-206.409824,300,1287.195892
-184.474197,258,1291.719298
-187.540735,293,1296.523653
-75.888029,155,1299.219694
-179.372329,220,1302.722768
-172.933867,184,1305.888241
-143.094791,205,1309.242262
-194.173574,300,1313.975294
-106.493438,166,1316.810626
-191.149538,225,1320.404914
-268.065986,291,1325.050225
-203.573666,300,1329.501886
-173.047265,215,1332.909713
-146.971368,155,1335.38059
-157.192307,169,1337.970286
-195.593415,300,1342.393868
-199.985552,278,1346.264428
-224.426789,300,1351.116546
-239.738325,295,1355.564884
-182.473881,236,1359.267552
-169.063607,232,1362.777845
-118.635303,177,1365.763706
-239.598426,300,1370.386816
-115.086587,208,1373.634668
-169.649632,232,1377.253058
-199.105,265,1381.359889
-167.638533,224,1384.978275
-237.672619,300,1389.509896
-203.241132,269,1393.803131
-139.611914,234,1397.514869
-201.746779,291,1402.20256
-155.617835,218,1405.558346
-172.17004,181,1408.207303
-198.31667,300,1412.531568
-130.186224,191,1415.730026
-232.768412,300,1419.987616
-201.969595,265,1424.291887
-175.321028,185,1427.212117
-221.016228,300,1431.979767
-113.033578,204,1435.165326
-254.020745,300,1439.750629
-110.27072,133,1441.947154
-179.150552,200,1445.132935
-205.13454,298,1449.577066
-225.096261,300,1453.974564
-192.671398,250,1457.811475
-231.750367,292,1461.950243
-258.678442,300,1465.846746
-210.292122,288,1470.277826
-215.276344,252,1473.997769
-238.995848,300,1478.750244
-216.856423,300,1483.387528
-160.071507,214,1486.466388
-116.256442,141,1488.673118
-168.436557,300,1493.054336
-93.25166,165,1495.638691
-109.847355,196,1498.718282
-189.800131,246,1500.968583
-112.055637,130,1501.992235
-77.487348,82,1502.830857
-193.306282,253,1504.48495
-109.162441,148,1505.520394
-244.183282,300,1510.025278
-84.085046,148,1512.685762
-190.789428,300,1516.943288
-170.644993,300,1521.558666
-106.521124,111,1523.467586
-167.348735,243,1527.159954
-194.699569,269,1531.187366
-178.626343,252,1535.187821
-226.352401,300,1539.90277
-203.717977,261,1543.922173
-193.223968,300,1548.46879
-175.229465,300,1553.070227
-205.681629,275,1557.153261
-208.189611,220,1560.642307
-211.011895,236,1564.302994
-208.50265,252,1568.206161
-196.975387,295,1572.686994
-71.207517,152,1575.191561
-227.372171,300,1579.702732
-149.445554,208,1583.163195
-223.611953,300,1587.649683
-216.080461,300,1592.139956
-149.677143,268,1596.166816
-196.233966,281,1600.254213
-145.864068,167,1602.869006
-234.218287,300,1607.375023
-218.022782,300,1612.259784
-222.341987,300,1617.119272
-153.604171,186,1620.112753
-222.712966,300,1624.727879
-253.977312,300,1629.354666
-198.15147,219,1632.755035
-206.959215,300,1637.230191
-223.230335,300,1641.561139
-79.280861,160,1644.133041
-121.737674,127,1646.337267
-85.521467,153,1648.780291
-191.929674,300,1653.381254
-245.509871,300,1657.814672
-224.034769,300,1662.390714
-208.409622,300,1667.035325
-231.356812,263,1671.071816
-228.434636,300,1675.676203
-162.276594,233,1679.229809
-234.150805,294,1683.570312
-173.445123,240,1687.119613
-113.117435,133,1689.329325
-121.727987,236,1692.877978
-212.098316,239,1696.820337
-181.57911,276,1701.011584
-208.128394,300,1705.754702
-217.938895,258,1709.683785
-133.033542,246,1713.506722
-142.098033,176,1716.382822
-174.537814,241,1720.007499
-111.643181,230,1723.438737
-176.260034,300,1727.80794
-132.77889,159,1730.366597
-89.551162,173,1733.253794
-82.323299,158,1735.728895
-170.095552,239,1738.778708
-196.221645,300,1740.454684
-164.617848,272,1741.994474
-86.671435,149,1742.962942
-206.454269,300,1744.591027
-128.668398,194,1747.444269
-211.600499,271,1751.19342
-185.499179,262,1755.285561
-283.770361,300,1759.784837
-161.053734,300,1764.137976
-204.326529,255,1768.068391
-222.043745,300,1772.59607
-77.173981,161,1774.904554
-205.024444,300,1779.036232
-103.152347,148,1781.392966
-236.97058,300,1785.894475
-110.714944,129,1788.05419
-203.207646,300,1792.532454
-266.30688,300,1797.149277
-184.66846,250,1800.768566
-209.385459,275,1805.003942
-204.690474,297,1809.449855
-214.088892,300,1813.948532
-121.045022,142,1816.359109
-227.388857,255,1820.226923
