#{"t_start": 1725891949.9188614, "env_id": "None"}
r,l,t
-72.667889,134,4.687156
-277.662255,300,7.311743
-213.068804,261,9.878356
-70.140235,131,12.130208
-242.058548,300,15.013618
-263.385935,300,17.776975
-237.991466,300,20.624152
-225.240854,233,23.068652
-269.91477,277,26.760236
-232.099499,300,29.547924
-277.816652,300,32.257222
-274.543522,300,34.986683
-278.955815,300,37.777044
-241.483002,300,40.560804
-285.560111,300,43.230562
-260.580542,268,47.183233
-240.468672,300,49.759103
-202.066238,300,56.316406
-289.037603,300,59.862591
-290.324764,300,63.763871
-230.253344,300,68.928894
-289.697469,300,72.501021
-258.972105,300,76.573419
-276.029261,300,79.488877
-287.15649,300,81.475979
-266.42533,300,84.478093
-288.735951,300,91.19617
-253.487188,300,94.311036
-274.156485,300,98.400874
-219.962328,300,101.563468
-242.533613,249,104.311056
-262.945166,281,107.1807
-245.121815,258,109.862732
-286.478389,300,122.69893
-278.97193,289,127.862963
-260.218966,300,130.680015
