Real_Time_Elapsed,vx,vy,vz
0.3808259963989258,0.0,0.0,-0.046904399749029754
0.3825666904449463,0.0,0.0,-0.09381254022572759
0.3825666904449463,0.0,0.0,-0.09381254022572759
0.3862464427947998,0.0,0.0,-0.1407237724348045
0.3862464427947998,0.0,0.0,-0.1407237724348045
0.3862464427947998,0.0,0.0,-0.1407237724348045
0.3878960609436035,0.0,0.0,-0.18763743720624348
0.3878960609436035,0.0,0.0,-0.18763743720624348
0.3878960609436035,0.0,0.0,-0.18763743720624348
0.3878960609436035,0.0,0.0,-0.18763743720624348
0.3896002769470215,0.0,0.0,-0.23455279633359083
0.3896002769470215,0.0,0.0,-0.23455279633359083
0.3896002769470215,0.0,0.0,-0.23455279633359083
0.3896002769470215,0.0,0.0,-0.23455279633359083
0.3896002769470215,0.0,0.0,-0.23455279633359083
0.39257025718688965,0.0,0.0,-0.2814691296469301
0.39257025718688965,0.0,0.0,-0.2814691296469301
0.39257025718688965,0.0,0.0,-0.2814691296469301
0.39257025718688965,0.0,0.0,-0.2814691296469301
0.39257025718688965,0.0,0.0,-0.2814691296469301
0.39257025718688965,0.0,0.0,-0.2814691296469301
0.39412760734558105,0.0,0.0,-0.3283858119962362
0.39412760734558105,0.0,0.0,-0.3283858119962362
0.39412760734558105,0.0,0.0,-0.3283858119962362
0.39412760734558105,0.0,0.0,-0.3283858119962362
0.39412760734558105,0.0,0.0,-0.3283858119962362
0.39412760734558105,0.0,0.0,-0.3283858119962362
0.39412760734558105,0.0,0.0,-0.3283858119962362
0.39569830894470215,0.0,0.0,-0.3753023576996792
0.39569830894470215,0.0,0.0,-0.3753023576996792
0.39569830894470215,0.0,0.0,-0.3753023576996792
0.39569830894470215,0.0,0.0,-0.3753023576996792
0.39569830894470215,0.0,0.0,-0.3753023576996792
0.39569830894470215,0.0,0.0,-0.3753023576996792
0.39569830894470215,0.0,0.0,-0.3753023576996792
0.39569830894470215,0.0,0.0,-0.3753023576996792
0.397235631942749,0.0,0.0,-0.42221843612390775
0.397235631942749,0.0,0.0,-0.42221843612390775
0.397235631942749,0.0,0.0,-0.42221843612390775
0.397235631942749,0.0,0.0,-0.42221843612390775
0.397235631942749,0.0,0.0,-0.42221843612390775
0.397235631942749,0.0,0.0,-0.42221843612390775
0.397235631942749,0.0,0.0,-0.42221843612390775
