#{"t_start": 1725762875.4967823, "env_id": "None"}
r,l,t
-256.75931,300,4.656609
-248.206547,300,7.591624
-175.50548,300,10.648124
22.399225,300,12.738097
22.959753,300,13.650334
52.578119,300,14.53228
-126.766564,300,15.42842
-138.916167,300,16.31351
-234.214744,300,19.512864
-247.777351,300,22.76349
-238.103423,300,26.145847
49.232497,300,28.473249
56.077313,300,29.448253
54.998919,300,30.457041
86.218774,300,31.561655
46.74581,300,32.647293
-213.392364,300,36.015472
-209.870697,300,39.18571
-260.047682,300,42.391031
22.957002,300,44.722672
25.564381,300,45.788706
35.183542,300,46.733672
22.886178,300,47.64843
28.750991,300,48.780486
-258.133206,300,52.392502
-258.190912,300,55.892409
-275.324146,300,59.161819
17.519258,300,61.4101
31.913828,300,62.344441
27.145443,300,63.291837
33.197411,300,64.212742
39.414484,300,65.11935
-238.915202,300,68.50622
-271.11607,300,71.976854
-247.526187,300,75.15819
52.79002,300,77.394689
50.500646,300,78.332297
51.854013,300,79.311862
59.010617,300,80.309444
49.082047,300,81.342216
-254.420159,300,84.571099
-85.222579,300,87.73259
-254.494249,300,90.932828
54.838881,300,93.148479
45.543807,300,94.071485
52.614643,300,94.983182
78.68812,300,95.881105
51.801699,300,96.771056
-258.914991,300,100.167999
-270.778277,300,103.344746
-216.654413,300,106.695361
-67.740944,266,108.910955
-95.768329,248,109.772349
-18.656522,300,110.704306
-185.215945,300,111.670559
-93.111315,300,112.619527
-16.799282,300,115.744108
-266.298397,300,118.922709
-253.942781,300,121.955615
-177.362507,237,124.029866
-218.929788,300,125.030492
-217.266822,300,126.000901
-232.043151,300,126.978237
-240.700144,300,127.954628
-257.584907,300,131.534941
-242.353841,284,134.660521
-212.220662,300,137.89106
-217.614475,300,140.332222
-252.061001,300,141.338549
-252.287953,300,142.298623
-248.303415,300,143.224903
-159.998111,246,143.993143
-267.76635,300,147.164678
-254.727883,291,150.26092
-245.126904,275,153.157789
-223.589039,300,155.711716
-248.469126,300,156.604138
-222.258939,300,157.536089
-249.670079,300,158.520021
-251.189585,300,159.392769
-257.595848,300,162.976451
-277.201391,300,166.41876
-184.500306,253,169.265883
-249.8579,300,172.206607
-249.123629,300,173.06207
-254.121515,300,174.038368
-260.553575,300,174.981722
-222.572085,300,176.050834
-255.637718,300,179.247024
-224.220467,300,182.704593
-254.083102,300,185.823905
-236.846897,300,188.060149
-257.421266,300,188.970227
-268.192392,300,189.858611
-261.956677,300,190.785737
-260.362207,300,191.690168
-206.428024,237,194.109252
-263.493895,300,197.187342
-256.942624,300,200.831862
-259.072786,300,203.971755
-268.332986,300,204.816067
-244.629113,300,205.739996
-262.074741,300,206.657106
-261.497853,300,207.584769
-102.660148,300,211.099859
-83.674376,131,212.810812
-250.121042,300,216.19859
-255.018539,300,220.33375
-155.994179,222,221.133945
-60.177726,141,221.770525
-69.296803,134,222.398341
-71.121119,136,222.980929
