#{"t_start": 1726011227.0385203, "env_id": "None"}
r,l,t
44.211592,300,5.125472
75.30677,300,8.734793
-49.857356,300,12.416749
81.399413,300,16.076542
44.400958,300,19.7426
40.178866,300,21.627164
127.932217,300,23.223339
108.411114,300,24.847263
83.504017,300,26.538754
112.281684,300,28.30768
-30.469,131,30.373165
1.67387,272,33.668175
22.013315,300,37.22067
53.264291,300,40.735941
47.42256,300,44.186373
90.706457,300,48.326257
85.097771,300,49.91652
88.390872,300,51.548978
63.411934,300,53.116046
54.163846,300,54.502191
12.542932,300,58.307221
-0.666366,219,61.061186
2.18345,289,64.443187
-78.055711,300,67.944543
36.716877,263,71.257668
52.982054,300,74.093938
52.726478,300,75.570286
66.748093,300,77.158283
73.098009,300,78.743575
89.142632,300,80.37316
25.900315,202,82.99238
-4.522157,300,86.572156
9.965919,221,89.060794
29.239384,300,92.484259
11.380192,300,95.959428
116.057931,300,99.955327
111.700912,300,101.603208
139.562927,300,103.225539
134.372696,300,104.866404
139.944631,300,106.544233
58.342942,300,109.938371
98.198041,300,113.993234
26.882979,300,117.965679
32.981484,300,121.404566
86.731688,300,125.097777
106.01428,300,127.077798
76.216159,300,128.60193
110.747247,300,130.144893
50.641344,300,131.777004
100.076874,300,133.108043
87.993236,288,136.661875
30.801003,171,138.926114
-21.564736,165,140.978814
-10.959962,300,144.370783
76.188953,300,148.495228
99.352906,300,153.417864
100.847152,300,155.227429
122.208998,300,156.705877
87.288845,300,158.234713
128.579958,300,159.802262
28.901251,181,162.143644
15.703269,186,164.507514
-6.255445,185,166.707482
35.125442,210,169.138121
26.221765,300,172.897297
65.233719,300,177.047148
135.534716,300,180.639274
117.162136,300,182.41966
122.231841,300,183.910049
136.952436,300,185.464576
129.104504,300,187.159292
24.55853,300,191.125309
28.734534,178,193.711886
31.563987,300,198.010958
43.128996,300,203.875354
0.243912,280,209.28058
93.668823,300,214.76152
104.739368,300,217.24346
119.39417,300,219.38325
99.587109,300,221.942713
107.213683,300,223.410944
