#{"t_start": 1725800935.5001185, "env_id": "None"}
r,l,t
-198.896456,300,3.3895
-170.504504,300,6.175253
-145.0436,300,8.982272
-133.542195,300,11.764194
-255.854383,300,21.554639
-230.725167,300,24.947942
-242.180599,300,28.083447
-73.941712,300,30.549595
-83.910343,300,31.55595
-75.104821,300,32.55497
-75.024599,300,33.540946
-85.324429,300,34.539937
-264.839377,300,38.271725
-265.620093,300,41.906598
-168.564791,300,45.430411
-39.23299,300,47.817198
-46.548001,300,48.766818
-108.884812,300,49.750154
-139.873461,300,50.81185
-105.086814,300,51.873657
-233.666721,300,56.492522
-211.470185,300,60.324421
-245.044923,300,64.326713
-136.448814,300,66.909473
-136.680103,300,67.893464
-137.769204,300,68.896921
-82.60481,300,69.940516
-110.44238,300,70.871025
-253.053433,300,74.577813
-262.122395,300,78.753543
-272.877806,300,82.751112
-149.869791,300,85.475747
-141.018512,300,86.438037
-149.44952,300,87.339201
-151.970141,300,88.208589
-142.264635,300,89.145801
-259.756102,300,93.226413
-228.546447,300,96.983901
-250.203301,300,100.938058
-87.261739,300,103.260791
-147.471738,300,104.340258
-144.274131,300,105.518606
-142.6881,300,106.655633
-127.760334,300,107.779632
-202.800122,300,111.661551
-287.502549,300,115.205481
-236.304743,300,118.713049
-158.072484,300,121.232291
-156.414589,300,122.223761
-183.705555,300,123.166776
-195.791778,300,124.054106
-199.407966,300,124.919284
-243.457209,300,128.350518
-250.380038,300,131.736088
-238.693793,300,134.977508
-188.821289,300,137.170067
-176.876184,300,138.015742
-158.355735,300,138.928944
-148.524049,300,139.885812
-148.863648,300,140.911727
-273.669691,300,144.289259
-269.093245,300,148.120306
-266.37758,300,151.967206
-218.441153,300,154.524643
-223.606249,300,155.519947
-192.612726,300,156.474407
-200.35459,300,157.369481
-187.076925,300,158.241624
-190.069917,300,161.80949
-251.668076,300,165.111074
-257.093561,300,168.326969
-146.640249,300,170.631183
-142.14004,300,171.541114
-136.585788,300,172.444099
-167.48654,300,173.417177
-148.202102,300,174.39123
-233.023272,300,177.87787
-234.616867,300,181.417815
-209.281133,300,184.546216
-218.786236,300,186.689131
-211.461245,300,187.530157
-207.782458,300,188.390304
-142.980895,300,189.280229
-266.329151,300,190.198774
-265.776572,300,193.369973
-291.423002,300,196.752782
-254.537928,300,200.149222
-216.646818,300,202.444483
-191.706905,300,203.366692
-209.451983,300,204.350516
-214.860849,300,205.326458
-220.983099,300,206.340656
-264.301755,300,209.811008
-265.179474,300,213.728028
-235.013895,300,217.636958
-252.447495,300,219.858915
-184.202737,300,220.699313
-118.861109,300,221.518597
-228.973549,300,222.316468
-240.968643,300,223.125954
-199.861528,238,226.085052
-239.859582,300,229.679139
-230.560474,300,233.482825
-165.755113,300,236.19839
-266.174499,300,237.151971
-263.072857,300,238.111164
-257.038018,300,239.068759
-262.097537,300,240.120925
-243.75121,300,243.747842
-213.452132,300,247.390743
-183.848483,288,251.2039
-256.239106,300,253.797159
-253.873048,300,254.691436
-250.960198,300,255.672025
-251.216875,300,256.601279
-251.131952,300,257.506033
-258.546857,300,261.00907
-282.950869,300,264.617181
-247.032669,300,268.037685
-260.324875,300,270.441221
