Timestamp,drone_x,drone_y,drone_z,payload_x,payload_y,payload_z,round_bar_x,round_bar_y,round_bar_z,Normalized Timestamp
1716395195912896527,753.8046875,12.8287992477417,2015.978515625,635.0679931640625,4.444144368171692,1032.892333984375,-705.5179239908854,51.838887532552086,1576.4493815104167,0.0
1716395195912963506,753.8046875,12.8287992477417,2015.978515625,634.9562377929688,5.214515447616577,1033.3507080078125,-705.5167236328125,51.83184814453125,1576.4505615234375,6.6979e-05
1716395195912972762,753.8046875,12.8287992477417,2015.978515625,634.844482421875,5.984886527061462,1033.80908203125,-705.5167236328125,51.83184814453125,1576.4505615234375,7.6235e-05
1716395195912980163,753.7212280273437,12.82907485961914,2016.321142578125,634.7327270507812,6.755257606506348,1034.2674560546875,-705.5167236328125,51.83184814453125,1576.4505615234375,8.3636e-05
1716395195913018100,753.6377685546875,12.829350471496582,2016.66376953125,634.7327270507812,6.755257606506348,1034.2674560546875,-705.5167236328125,51.83184814453125,1576.4505615234375,0.000121573
1716395195913025549,753.5543090820313,12.829626083374023,2017.006396484375,634.7327270507812,6.755257606506348,1034.2674560546875,-705.4917907714844,51.8383674621582,1576.4631958007812,0.000129022
1716395195922482857,753.470849609375,12.829901695251465,2017.3490234375,634.6727294921875,7.839749654134114,1034.8243408203125,-705.4668579101562,51.84488677978516,1576.475830078125,0.00958633
1716395195922508189,753.3873901367188,12.830177307128906,2017.691650390625,634.6127319335938,8.924241701761881,1035.3812255859375,-705.4668579101562,51.84488677978516,1576.475830078125,0.009611662
1716395195922515272,753.3873901367188,12.830177307128906,2017.691650390625,634.552734375,10.008733749389648,1035.9381103515625,-705.4668579101562,51.84488677978516,1576.475830078125,0.009618745
1716395195923022563,753.3873901367188,12.830177307128906,2017.691650390625,634.552734375,10.008733749389648,1035.9381103515625,-705.4668579101562,51.84488677978516,1576.475830078125,0.010126036
1716395195923031721,753.3873901367188,12.830177307128906,2017.691650390625,634.552734375,10.008733749389648,1035.9381103515625,-705.4662882486979,51.85984675089518,1576.4731038411458,0.010135194
1716395195923038266,753.2787068684896,12.848858833312988,2018.2660725911455,634.552734375,10.008733749389648,1035.9381103515625,-705.4657185872396,51.87480672200521,1576.4703776041667,0.010141739
1716395195932818129,753.1700236002604,12.86754035949707,2018.8404947916667,634.4820963541666,11.081620216369627,1036.4325764973958,-705.4651489257812,51.889766693115234,1576.4676513671875,0.019921602
1716395195932824769,753.0613403320312,12.886221885681152,2019.4149169921875,634.4114583333334,12.15450668334961,1036.9270426432292,-705.4651489257812,51.889766693115234,1576.4676513671875,0.019928242
1716395195932831517,753.0613403320312,12.886221885681152,2019.4149169921875,634.3408203125,13.22739315032959,1037.4215087890625,-705.4651489257812,51.889766693115234,1576.4676513671875,0.01993499
