#{"t_start": 1725993562.726218, "env_id": "None"}
r,l,t
263.940386,300,5.301712
278.652275,300,9.350207
113.608797,179,11.846243
107.175499,210,14.562243
169.219117,232,17.545035
169.926914,274,21.098827
431.681803,300,23.616917
417.807079,300,25.608925
378.158117,300,27.466146
419.351458,300,29.558426
368.62726,300,31.520309
262.99723,295,35.378229
269.911833,300,38.844883
258.876252,300,42.727654
147.440075,300,46.41957
157.403434,287,50.449071
400.504161,300,53.197766
427.811433,300,55.421771
413.503491,300,57.327
411.5712,300,59.207377
409.465692,300,61.387433
174.639602,300,65.174489
96.617245,213,67.933361
140.542568,173,70.18522
152.224392,223,73.284357
253.899408,300,77.52273
140.040683,189,80.069758
363.538456,300,83.234025
331.872378,300,85.220829
333.149023,300,87.196418
343.722536,300,89.077396
360.612045,300,91.020908
181.674344,202,94.024751
198.079749,232,97.354686
227.773446,300,101.421872
202.076229,274,104.95505
271.238328,300,109.021177
358.725542,300,113.887593
340.219218,300,116.04547
319.97037,300,117.994064
325.503968,300,119.964777
325.947154,300,122.07542
135.933802,287,125.844784
151.815523,198,128.311466
259.859614,300,131.726409
95.105855,194,134.297827
302.330125,300,138.206802
95.573396,208,140.984375
343.851949,300,143.353696
345.358506,300,145.373238
352.432425,300,147.716254
342.711078,300,149.573078
416.853291,300,151.941014
221.1409,300,156.194013
147.914822,176,158.738492
269.039387,300,162.720783
155.644945,300,166.767179
269.332684,300,170.578898
401.567944,300,174.059608
354.175912,300,176.015993
424.414934,300,178.396253
420.935738,300,180.380533
418.995837,300,182.240595
133.20751,300,185.82957
281.881034,300,189.364388
155.415341,300,193.410877
191.719006,300,197.104856
259.232258,300,200.996539
396.090467,300,203.158735
373.555975,300,204.907115
402.067333,300,206.7924
383.87248,300,208.641732
392.899138,300,210.483204
117.71099,300,214.73737
251.17744,270,218.458752
271.349387,291,222.35346
267.348276,300,226.182986
122.433176,300,230.509096
442.438027,300,233.289073
428.204509,300,235.46342
388.195839,300,237.609726
396.751679,300,239.590192
342.798028,300,241.622936
