x,y,z
1.4378462928003368,0.0,3.3093487823349506
1.4305503015895549,0.0,3.3114084737759923
1.4232338591032243,0.0,3.3134019430637762
1.415899005367906,0.0,3.3153321624760355
1.4085477804101607,0.0,3.3172021042905024
1.4011822242565486,0.0,3.319014740784911
1.393804376933631,0.0,3.3207730442369923
1.3864162784679688,0.0,3.3224799869244817
1.3790199688861218,0.0,3.324138541125112
1.3716174882146515,0.0,3.3257516791166153
1.3642108764801182,0.0,3.327322373176725
1.3568021737090827,0.0,3.328853595583175
1.3493934199281057,0.0,3.330348318613697
1.3419866551637483,0.0,3.3318095145460256
1.3345839194425708,0.0,3.3332401556578923
1.327187252791134,0.0,3.334643214227031
1.319798392780025,0.0,3.3360213572465898
1.3124174857589557,0.0,3.3373756456075125
1.3050441566435393,0.0,3.3387066138901185
1.2976780300469328,0.0,3.340014796369442
1.2903187305822945,0.0,3.3413007273205166
1.2829658828627808,0.0,3.342564941018379
1.2756191115015496,0.0,3.3438079717380615
1.268278041111758,0.0,3.3450303537546002
1.2609422963065637,0.0,3.3462326213430282
1.2536115016991238,0.0,3.347415308778382
1.2462852819025962,0.0,3.3485789503356935
1.2389632615301378,0.0,3.3497240802899992
1.231645065194906,0.0,3.350851232916333
1.2243303175100582,0.0,3.351960942489729
1.217018643088752,0.0,3.353053743285222
1.2097096665441447,0.0,3.354130169577847
1.2024030124893934,0.0,3.3551907556426377
1.195098305537656,0.0,3.3562360357546286
1.1877951703020897,0.0,3.357266544188855
1.1804932313958516,0.0,3.358282815220351
1.1731921134320995,0.0,3.359285383124151
1.1658914410239904,0.0,3.360274782175289
1.1585908387846815,0.0,3.3612515466488007
1.151289931327331,0.0,3.362216210819719
1.143988343265096,0.0,3.3631693089630805
1.136685699211133,0.0,3.3641113753539176
1.129381623778601,0.0,3.365042944267266
1.1220757415806557,0.0,3.3659645499781603
1.1147676772304558,0.0,3.366876726761634
1.107457055341158,0.0,3.3677800088927228
1.1001435005259197,0.0,3.3686749306464603
1.0928266375532731,0.0,3.369562026133121
1.0855061804859345,0.0,3.3704417347747007
1.0781820821163555,0.0,3.3713142428422462
1.0708543347078139,0.0,3.372179694751621
1.063522930523587,0.0,3.3730382349186883
1.056187861826953,0.0,3.3738900077593086
1.0488491208811892,0.0,3.3747351576893463
1.0415066999495735,0.0,3.375573829124664
1.0341605912953837,0.0,3.376406166481124
1.0268107871818974,0.0,3.3772323141745884
1.0194572798723927,0.0,3.378052416620921
1.012100061630147,0.0,3.378866618235984
1.004739124718438,0.0,3.3796750634356396
0.9973744614005438,0.0,3.3804778966357514
0.9900060639397417,0.0,3.381275262252181
0.9826339245993093,0.0,3.3820673047007914
0.9752580356425251,0.0,3.382854168397446
0.9678783893326661,0.0,3.3836359977580064
0.9604949779330104,0.0,3.384412937198336
0.9531077937068354,0.0,3.3851851311342966
0.9457168289174196,0.0,3.3859527239817524
0.9383220758280397,0.0,3.386715860156565
0.9309235267019741,0.0,3.3874746840745966
0.9235211738025003,0.0,3.3882293401517116
0.9161150093928961,0.0,3.3889799728037704
0.9087050257364391,0.0,3.389726726446637
0.9012912150964077,0.0,3.390469745496174
0.8938735697360787,0.0,3.3912091743682446
0.8864520819187303,0.0,3.3919451574787094
0.8790267439076401,0.0,3.392677839243434
0.8715975479660859,0.0,3.3934073640782785
0.8641644863573457,0.0,3.3941338763991067
0.8567275566689744,0.0,3.394857516486272
0.8492870159638736,0.0,3.395578223078658
0.8418434923405469,0.0,3.3962956467218346
0.8343976424322984,0.0,3.3970094157976254
0.8269501228724326,0.0,3.3977191586878517
0.8195015902942535,0.0,3.3984245037743372
0.8120527013310653,0.0,3.3991250794389063
0.8046041126161725,0.0,3.399820514063381
0.797156480782879,0.0,3.4005104360295837
0.7897104624644898,0.0,3.4011944737193383
0.7822667142943084,0.0,3.4018722555144683
0.7748258929056392,0.0,3.402543409796796
0.7673886549317865,0.0,3.403207564948145
0.7599556570060548,0.0,3.4038643493503375
0.7525275557617481,0.0,3.4045133913851973
0.7451050078321709,0.0,3.4051543194345473
0.7376886698506272,0.0,3.4057867618802105
0.7302791984504213,0.0,3.4064103471040106
0.7228772502648574,0.0,3.4070247034877696
0.7154834819272399,0.0,3.4076294594133114
0.7080985500708733,0.0,3.4082242432624588
0.7007231113290614,0.0,3.4088086834170346
0.6933578223351083,0.0,3.409382408258862
0.6860033397223188,0.0,3.4099450461697645
0.6786603201239969,0.0,3.410496225531565
0.671329420173447,0.0,3.4110355747260863
0.6640112965039734,0.0,3.411562722135151
0.6567066057488798,0.0,3.4120772961405836
0.6494160045414711,0.0,3.412578925124206
0.6421401495150513,0.0,3.4130672374678417
0.6348796973029246,0.0,3.4135418615533135
0.6276353045383956,0.0,3.4140024257624453
0.6204074605996996,0.0,3.4144485590512095
0.6131940598611982,0.0,3.4148798992836755
0.6059909507345945,0.0,3.415296091347264
0.5987939261336643,0.0,3.4156967803199088
0.5915987789721846,0.0,3.416081611279543
0.5844013021639306,0.0,3.4164502293041004
0.5771972886226794,0.0,3.4168022794715145
0.5699825312622068,0.0,3.417137406859719
0.5627528229962891,0.0,3.4174552565466483
0.5555039567387032,0.0,3.4177554736102342
0.5482317254032244,0.0,3.4180377031284115
0.5409319219036297,0.0,3.418301590179113
0.5336003391536948,0.0,3.4185467798402733
0.5262327700671963,0.0,3.4187729171898247
0.5188250075579104,0.0,3.4189796473057017
0.5113728445396136,0.0,3.4191666152658375
0.5038720739260816,0.0,3.419333466148166
0.49631848863109096,0.0,3.41947984503062
0.48870788156841805,0.0,3.419605396991134
0.481036045651839,0.0,3.4197097671076415
0.4732987737951304,0.0,3.419792600458075
0.46549185891206785,0.0,3.419853542120369
0.457611093916428,0.0,3.4198922371724567
0.4496522717219871,0.0,3.4199083306922717
0.44161118524252135,0.0,3.419901467757748
0.43348362739180707,0.0,3.4198712934468185
0.42526539108362077,0.0,3.419817452837417
0.4169522692317382,0.0,3.4197395910074775
0.4085400547499358,0.0,3.4196373530349335
0.40002454055198994,0.0,3.4195103839977183
0.39140151955167685,0.0,3.419358328973765
0.382666784662773,0.0,3.4191808330410076
0.3738180622883682,0.0,3.41897770645852
0.3648665628640263,0.0,3.4187499114482276
0.35582923894378093,0.0,3.418498900790585
0.34672306429965616,0.0,3.418226129078735
0.3375650127036758,0.0,3.417933050905822
0.32837205792786284,0.0,3.4176211208649874
0.31916117374424136,0.0,3.417291793549375
0.3099493339248351,0.0,3.4169465235521277
0.3007535122416676,0.0,3.416586765466389
0.291590682466763,0.0,3.4162139738853003
0.28247781837214425,0.0,3.4158296034020066
0.2734318937298354,0.0,3.4154351086096497
0.2644698823118601,0.0,3.4150319441013726
0.25560875789024207,0.0,3.414621564470319
0.246865494237005,0.0,3.414205424309631
0.2382570651241728,0.0,3.4137849782124516
0.22980044432376864,0.0,3.4133616807719247
0.22151260560781647,0.0,3.412936986581193
0.21341052274833996,0.0,3.4125123502333987
0.20551116951736276,0.0,3.412089226321686
0.19783151968690896,0.0,3.411669069439197
0.19038854702900154,0.0,3.411253334179075
0.18319922531566457,0.0,3.4108434751344627
0.17628052831892163,0.0,3.4104409468985035
0.1696494298107965,0.0,3.4100472040643406
0.1633229035633128,0.0,3.409663701225116
0.1573179233484945,0.0,3.4092918929739735
0.15165146293836473,0.0,3.408933233904056
0.14634049610494754,0.0,3.4085891786085063
0.14140199662026648,0.0,3.4082611816804675
0.1368529382563453,0.0,3.4079506977130825
0.13271029425495406,0.0,3.4076591812644734
0.12898458838094068,0.0,3.40738766093441
0.12566382823221095,0.0,3.407135678233163
0.12273111072626514,0.0,3.4069024503431002
0.12016953278060347,0.0,3.4066871944465884
0.11796219131272623,0.0,3.4064891277259948
0.11609218324013354,0.0,3.4063074673636855
0.11454260548032565,0.0,3.4061414305420286
0.11329655495080286,0.0,3.405990234443391
0.11233712856906534,0.0,3.4058530962501385
0.1116474232526134,0.0,3.40572923314464
0.11121053591894717,0.0,3.405617862309261
0.11100956348556694,0.0,3.4055182009263687
0.11102760286997293,0.0,3.4054294661783304
0.1112477509896654,0.0,3.405350875247513
0.1116531047621445,0.0,3.4052816453162835
0.11222676110491056,0.0,3.405220993567009
0.11295181693546377,0.0,3.405168137182056
0.11381136917130434,0.0,3.4051222933437924
0.11478851472993257,0.0,3.4050826792345843
0.1158663505288486,0.0,3.405048512036799
0.11702797348555269,0.0,3.4050190089328036
0.11825648051754513,0.0,3.4049933871049647
0.11953496854232609,0.0,3.40497086373565
0.12084653447739585,0.0,3.404950656007226
0.12217427524025462,0.0,3.40493198110206
0.1235012877484026,0.0,3.4049140562025184
0.12481066891934,0.0,3.404896098490968
0.12608551567056714,0.0,3.4048773251497777
0.12730892491958423,0.0,3.4048569533613127
0.1284639935838915,0.0,3.4048342003079397
0.1295338185809891,0.0,3.4048082831720268
0.13050156942581959,0.0,3.404778421962938
0.13135750329472234,0.0,3.4047441126886726
0.13210481315272435,0.0,3.4047053550861577
0.13274806862746086,0.0,3.4046622025005524
0.13329183934656708,0.0,3.4046147082770135
0.13374069493767823,0.0,3.4045629257607017
0.1340992050284296,0.0,3.4045069082967747
0.13437193924645635,0.0,3.4044467092303914
0.13456346721939377,0.0,3.4043823819067107
0.13467835857487703,0.0,3.404313979670891
0.1347211829405414,0.0,3.404241555868092
0.13469650994402207,0.0,3.4041651638434702
0.13460890921295432,0.0,3.4040848569421867
0.13446295037497336,0.0,3.4040006885093987
0.1342632030577144,0.0,3.403912711890266
0.13401423688881267,0.0,3.4038209804299466
0.1337206214959034,0.0,3.4037255474736
0.13338692650662182,0.0,3.4036264663663838
0.13301772154860322,0.0,3.403523790453457
0.1326175762494827,0.0,3.403417573079979
0.13219106023689559,0.0,3.4033078675911077
0.13174274313847714,0.0,3.4031947273320027
0.13127719458186246,0.0,3.403078205647822
0.13079898419468688,0.0,3.4029583558837246
0.1303126816045856,0.0,3.402835231384869
0.12982285643919383,0.0,3.402708885496415
0.1293340783261468,0.0,3.4025793715635198
0.12885091689307981,0.0,3.4024467429313425
0.12837794176762796,0.0,3.4023110529450418
0.12791972257742656,0.0,3.402172354949777
0.12748082895011087,0.0,3.402030702290707
0.12706583051331605,0.0,3.401886148312989
0.12667917547985968,0.0,3.4017387574609326
0.12632251952175255,0.0,3.401588849459269
0.12599472577019888,0.0,3.401436999313156
0.12569453594158503,0.0,3.401283793126901
0.12542069175229745,0.0,3.401129817004809
0.1251719349187226,0.0,3.4009756570511875
0.1249470071572469,0.0,3.4008218993703427
0.12474465018425684,0.0,3.400669130066581
0.12456360571613881,0.0,3.400517935244209
0.12440261546927926,0.0,3.400368901007533
0.12426042116006465,0.0,3.4002226134608593
0.1241357645048814,0.0,3.4000796587084947
0.12402738722011597,0.0,3.3999406228547455
0.12393403102215478,0.0,3.3998060920039186
0.1238544376273843,0.0,3.3996766522603195
0.12378734875219094,0.0,3.3995528897282563
0.12373150611296116,0.0,3.399435390512034
0.1236856514260814,0.0,3.3993247407159584
0.1236485264079381,0.0,3.399221526444338
0.1236188727749177,0.0,3.3991263338014788
0.12359543224340665,0.0,3.3990397488916857
0.12357694652979134,0.0,3.398962357819267
0.12356215735045828,0.0,3.3988947466885278
0.12354980642179388,0.0,3.398837501603776
0.12353863546018459,0.0,3.398791208669317
0.12352738618201684,0.0,3.3987564539894577
0.12351480030367706,0.0,3.398733823668504
0.12349961954155171,0.0,3.398723903810763
0.12348058561202725,0.0,3.3987272805205406
0.1234564402314901,0.0,3.398744539902144
0.1234259251163267,0.0,3.398776268059879
0.12338778198292347,0.0,3.398823051098053
0.12334084439195142,0.0,3.3988852948295123
0.12328480891746614,0.0,3.3989617109612276
0.12321984498808188,0.0,3.399050082980861
0.12314612687576389,0.0,3.399148184868517
0.12306382885247732,0.0,3.3992537906043
0.12297312519018744,0.0,3.3993646741683157
0.12287419016085943,0.0,3.399478609540666
0.12276719803645855,0.0,3.399593370701458
0.12265232308894998,0.0,3.399706731630795
0.12252973959029892,0.0,3.399816466308782
0.12239962181247062,0.0,3.399920348715524
0.12226214402743026,0.0,3.4000161528311237
0.12211748050714308,0.0,3.400101652635688
0.12196580552357428,0.0,3.40017462210932
0.12180729334868909,0.0,3.4002328352321243
0.12164211825445269,0.0,3.4002740659842057
0.1214704545128303,0.0,3.400296088345669
0.12129247639578719,0.0,3.4002966762966187
0.12110835817528852,0.0,3.400273603817159
0.12091827412329949,0.0,3.400224644887394
0.12072239851178536,0.0,3.4001475734874287
0.12052090561271132,0.0,3.4000401635973683
0.1203139696980426,0.0,3.399900189197317
0.12010176503974437,0.0,3.3997254242673787
0.11988446590978193,0.0,3.399513642787659
0.11966224658012041,0.0,3.3992626187382613
0.11943528132272502,0.0,3.398970126099291
0.11920374440956104,0.0,3.398633938850852
0.11896781011259365,0.0,3.398251830973049
0.11872765270378806,0.0,3.397821576445987
0.1184834464551095,0.0,3.3973409492497706
0.11823536563852315,0.0,3.3968077233645033
0.11798295717010851,0.0,3.3962203276099974
0.11772289145012857,0.0,3.395580193339104
0.1174510149365466,0.0,3.3948896119430447
0.1171631740195841,0.0,3.3941508748837514
0.11685521508946253,0.0,3.3933662736231542
0.11652298453640351,0.0,3.392538099623186
0.11616232875062853,0.0,3.3916686443457778
0.11576909412235913,0.0,3.390760199252861
0.11533912704181683,0.0,3.389815055806367
0.11486827389922309,0.0,3.388835505468227
0.11435238108479956,0.0,3.3878238397003733
0.11378729498876763,0.0,3.386782349964737
0.11316886200134896,0.0,3.3857133277232485
0.11249292851276502,0.0,3.3846190644378407
0.11175534091323726,0.0,3.383501851570444
0.11095194559298732,0.0,3.38236398058299
0.11007858894223661,0.0,3.3812077429374106
0.10913111735120681,0.0,3.3800354300956377
0.10810537721011929,0.0,3.3788493335196015
0.10699721490919571,0.0,3.3776517446712337
0.10580247683865755,0.0,3.3764449550124667
0.1045170093887262,0.0,3.37523125600523
0.10313665894962344,0.0,3.374012939111458
0.10165727191157051,0.0,3.37279229579308
0.10007469466478922,0.0,3.371571617512028
0.09838477359950096,0.0,3.370353195730233
0.09658335510592712,0.0,3.3691393219096275
0.09466628557428951,0.0,3.3679322875121414
0.09262941139480933,0.0,3.3667343839997077
0.09046857895770846,0.0,3.365547902834257
0.08817963465320826,0.0,3.364375135477721
0.0857584347680679,0.0,3.3632183689541133
0.08320351383960117,0.0,3.3620786892760806
0.08051969565492087,0.0,3.360954362159827
0.07771270582315172,0.0,3.3598432489163437
0.07478826995341777,0.0,3.358743210856621
0.07175211365484303,0.0,3.3576521092916507
0.06860996253655227,0.0,3.356567805532423
0.06536754220766926,0.0,3.3554881608899287
0.06203057827731876,0.0,3.354411036675159
0.05860479635462481,0.0,3.3533342941991053
0.055095922048711374,0.0,3.352255794772758
0.05150968096870327,0.0,3.3511733997071076
0.047851798723724234,0.0,3.3500849703131457
0.04412800092289908,0.0,3.348988367901862
0.04034401317535179,0.0,3.347881453784249
0.03650556109020635,0.0,3.346762089271297
0.032618370276587594,0.0,3.3456281356739965
0.028688166343619207,0.0,3.3444774543033384
0.02472067490042607,0.0,3.343307906470314
0.020721621556132136,0.0,3.3421173534859143
0.016696731919861367,0.0,3.34090365666113
0.012651731600738647,0.0,3.339664677306952
0.008592346207887621,0.0,3.3383982767343707
0.00452430135043318,0.0,3.3371023162543776
0.0004533226374989728,0.0,3.3357746571779634
-0.0036148643217901143,0.0,3.334413160816119
-0.007674533918310116,0.0,3.3330156884798354
-0.01171996054293711,0.0,3.3315801014801036
-0.015745418586546156,0.0,3.3301042611279144
-0.019745182440013647,0.0,3.328586028734258
-0.02371352649421468,0.0,3.3270232656101264
-0.027644725140025295,0.0,3.32541383306651
-0.031533105524029846,0.0,3.3237556431206507
-0.03537493966203072,0.0,3.3220484771046
-0.03916896635148984,0.0,3.320294487302369
-0.042914083380665095,0.0,3.3184959788122814
-0.0466091885378153,0.0,3.3166552567326595
-0.050253179611199225,0.0,3.3147746261618276
-0.053844954389074794,0.0,3.312856392198108
-0.05738341065970106,0.0,3.3109028599398234
-0.06086744621133597,0.0,3.308916334485299
-0.0642959588322383,0.0,3.3068991209328558
-0.06766784631066679,0.0,3.304853524380819
-0.07098200643487941,0.0,3.3027818499275097
-0.0742373369931352,0.0,3.300686402671253
-0.07743273577369213,0.0,3.2985694877103713
-0.08056710056480894,0.0,3.2964334101431874
-0.08363932915474438,0.0,3.2942804750680246
-0.08664831933175644,0.0,3.2921129875832067
-0.08959296888410409,0.0,3.289933252787057
-0.0924721756000454,0.0,3.287743575777898
-0.09528483726783929,0.0,3.2855462616540527
-0.09802985167574382,0.0,3.2833436155138456
-0.10070611661201767,0.0,3.2811379424555986
-0.1033125298649196,0.0,3.2789315475776353
-0.10584798922270765,0.0,3.2767267359782792
-0.10831139247364072,0.0,3.274525812755854
-0.11070163740597694,0.0,3.272331083008681
-0.11301762180797498,0.0,3.2701448518350853
-0.11525824346789353,0.0,3.267969424333389
-0.1174224001739907,0.0,3.265807105601916
-0.11950898971452532,0.0,3.2636602007389888
-0.12151690987775562,0.0,3.2615310148429315
-0.12344505845194018,0.0,3.259421853012067
-0.12529253459985562,0.0,3.2573347121922316
-0.12706105594010866,0.0,3.2552675824485378
-0.12875417124909483,0.0,3.2532156517248025
-0.13037546687746324,0.0,3.251174050467002
-0.13192852917586342,0.0,3.249137909121112
-0.13341694449494482,0.0,3.247102358133109
-0.13484429918535662,0.0,3.2450625279489698
-0.13621417959774834,0.0,3.243013549014669
-0.1375301720827692,0.0,3.240950551776186
-0.13879586299106858,0.0,3.238868666679494
-0.14001483867329603,0.0,3.2367630241705707
-0.14119068548010072,0.0,3.2346287546953922
-0.14232698976213215,0.0,3.2324609886999354
-0.1434273378700395,0.0,3.2302548566301756
-0.14449531615447228,0.0,3.22800548893209
-0.1455345109660799,0.0,3.225708016051654
-0.14654850865551156,0.0,3.2233575684348446
-0.1475408955734168,0.0,3.2209492765276373
-0.14851525807044477,0.0,3.21847827077601
-0.14947518249724503,0.0,3.215939681625937
-0.15042425520446695,0.0,3.2133286395233958
-0.15136606254275972,0.0,3.210640274914363
-0.15230419086277291,0.0,3.2078697182448135
-0.1532422265151557,0.0,3.2050120999607254
-0.1541837558505576,0.0,3.202062550508073
-0.1551323652196278,0.0,3.1990162003328346
-0.15609164097301584,0.0,3.195868179880985
-0.15706516946137106,0.0,3.192613619598501
-0.15805653703534273,0.0,3.1892476499313593
-0.15906933004558033,0.0,3.1857654013255354
-0.16010713484273312,0.0,3.1821620042270062
-0.16117353777745047,0.0,3.178432589081748
-0.16227155231769863,0.0,3.1745730931993887
-0.16340072698930674,0.0,3.1705843340089044
-0.16455931429527357,0.0,3.166468954293299
-0.16574556448348268,0.0,3.1622296000117442
-0.16695772780181792,0.0,3.157868917123409
-0.1681940544981632,0.0,3.1533895515874644
-0.16945279482040207,0.0,3.1487941493630807
-0.17073219901641848,0.0,3.144085356409428
-0.172030517334096,0.0,3.139265818685677
-0.1733460000213185,0.0,3.134338182150998
-0.17467689732596983,0.0,3.129305092764561
-0.17602145949593356,0.0,3.124169196485536
-0.17737793677909364,0.0,3.1189331392730937
-0.1787445794233337,0.0,3.113599567086405
-0.1801196376765375,0.0,3.1081711258846405
-0.181501361786589,0.0,3.1026504616269683
-0.1828880020013717,0.0,3.0970402202725613
-0.18427780856876963,0.0,3.0913430477805885
-0.18566903173666627,0.0,3.08556159011022
-0.18705992175294567,0.0,3.0796984932206266
-0.18844872886549133,0.0,3.073756403070979
-0.18983370332218713,0.0,3.0677379656204478
-0.19121309537091696,0.0,3.0616458268282014
-0.19258515525956438,0.0,3.055482632653412
-0.19394813323601334,0.0,3.0492510290552497
-0.19530027954814738,0.0,3.0429536619928843
-0.19663984444385038,0.0,3.036593177425486
-0.19796507817100625,0.0,3.0301722213122253
-0.19927423097749852,0.0,3.0236934396122725
-0.20056555311121116,0.0,3.017159478284799
-0.2018372948200277,0.0,3.0105729832889736
-0.20308770647394117,0.0,3.0039366004007833
-0.20431524895898628,0.0,2.997252659585777
-0.20551902557703103,0.0,2.9905225270747695
-0.20669826173901656,0.0,2.983747385913863
-0.20785218285588386,0.0,2.9769284191491616
-0.208980014338574,0.0,2.9700668098267715
-0.21008098159802818,0.0,2.9631637409927953
-0.21115431004518734,0.0,2.956220395693339
-0.21219922509099268,0.0,2.9492379569745055
-0.2132149521463851,0.0,2.9422176078824007
-0.21420071662230583,0.0,2.9351605314631284
-0.21515574392969594,0.0,2.9280679107627927
-0.2160792594794964,0.0,2.9209409288274983
-0.2169704886826484,0.0,2.9137807687033495
-0.21782865695009287,0.0,2.9065886134364516
-0.218652989692771,0.0,2.899365646072909
-0.21944271232162388,0.0,2.8921130496588243
-0.2201970502475925,0.0,2.884832007240304
-0.22091522888161802,0.0,2.8775237018634514
-0.22159647363464138,0.0,2.870189316574372
-0.2222400099176038,0.0,2.86283003441917
-0.22284506314144634,0.0,2.855447038443948
-0.22341085871710994,0.0,2.848041511694813
-0.22393662205553586,0.0,2.8406146372178678
-0.224421578567665,0.0,2.8331675980592177
-0.2248649536644386,0.0,2.825701577264966
-0.2252659727567976,0.0,2.8182177578812193
-0.22562386125568312,0.0,2.8107173229540803
-0.22593784457203625,0.0,2.803201455529653
-0.22620714811679807,0.0,2.795671338654044
-0.22643099730090963,0.0,2.7881281553733555
-0.22660861753531203,0.0,2.7805730887336932
-0.22673923572176954,0.0,2.773007317636667
-0.2268221788036757,0.0,2.7654317428677397
-0.22685693520709524,0.0,2.7578468162898777
-0.22684300802727225,0.0,2.750252948985666
-0.2267799003594508,0.0,2.742650552037692
-0.2266671152988749,0.0,2.7350400365285394
-0.22650415594078865,0.0,2.7274218135407953
-0.22629052538043604,0.0,2.719796294157046
-0.2260257267130611,0.0,2.7121638894598763
-0.22570926303390795,0.0,2.7045250105318734
-0.2253406374382206,0.0,2.6968800684556227
-0.22491935302124308,0.0,2.689229474313709
-0.22444491287821952,0.0,2.68157363918872
-0.22391682010439382,0.0,2.67391297416324
-0.22333457779501018,0.0,2.6662478903198563
-0.22269768904531256,0.0,2.658578798741154
-0.22200565695054503,0.0,2.6509061105097187
-0.22125798460595164,0.0,2.643230236708137
-0.2204541751067764,0.0,2.635551588418995
-0.21959373154826342,0.0,2.6278705767248773
-0.2186761570256567,0.0,2.6201876127083708
-0.2177009546342004,0.0,2.6125031074520617
-0.2166676274691384,0.0,2.604817472038535
-0.21557567862571478,0.0,2.597131117550377
-0.21442461119917372,0.0,2.5894444550701743
-0.2132139282847591,0.0,2.581757895680511
-0.21194313297771514,0.0,2.5740718504639752
-0.2106117283732858,0.0,2.566386730503151
-0.20921921756671494,0.0,2.5587029468806253
-0.207765103653247,0.0,2.551020910678984
-0.20624888972812566,0.0,2.5433410329808117
-0.20467007888659525,0.0,2.535663724868696
-0.20302821986186584,0.0,2.5279893882743347
-0.20132371688772602,0.0,2.5203182535926314
-0.1995577339855865,0.0,2.512650398873151
-0.19773146158771743,0.0,2.504985896869798
-0.1958460901263896,0.0,2.4973248203364844
-0.19390281003387336,0.0,2.4896672420271164
-0.19190281174243895,0.0,2.4820132346956028
