#{"t_start": 1725885915.3669047, "env_id": "None"}
r,l,t
131.168534,300,3.479811
150.805594,300,6.269473
102.834521,300,9.053301
140.298401,300,11.848824
138.319572,300,22.658513
66.412809,300,26.830866
105.758123,300,30.521204
101.080672,300,34.552676
76.253455,300,38.299409
61.611612,228,40.97927
124.783759,300,44.604139
97.889061,300,48.02492
109.04067,295,52.913092
122.769458,264,58.022433
46.509232,300,64.83169
93.904567,226,70.495927
119.788497,260,76.97945
72.804082,273,83.855258
128.843188,300,91.791214
125.134123,300,99.553462
89.31853,300,107.141386
91.059967,261,113.566546
76.515171,248,119.755672
120.977596,278,126.554191
64.410418,230,132.310658
103.55713,244,138.383676
79.912853,300,145.771143
128.536996,300,153.077973
116.123109,300,160.530602
101.777216,275,167.596481
72.97432,300,175.327134
66.952835,219,181.011301
95.620793,243,187.182616
53.771185,178,191.716407
51.725765,239,197.676152
46.823003,256,203.896715
115.572911,300,211.340309
87.065824,300,218.782036
116.323343,264,225.287539
134.853644,300,232.818964
118.516144,300,240.418896
77.456842,300,247.95122
102.336957,294,255.524596
107.566434,253,261.549479
104.953872,300,268.605714
112.126282,300,276.281709
112.171868,300,283.9133
147.11034,300,291.278992
191.245144,300,298.569492
76.042409,300,305.820053
101.784182,255,312.332416
97.714575,197,317.780061
135.587163,300,325.280602
71.427628,300,332.775131
115.101431,300,339.659528
121.866835,300,346.79503
41.979697,160,350.861572
6.897105,163,354.976431
164.436384,300,362.406588
103.110054,300,364.826649
-8.703423,105,366.045881
161.783038,300,368.665869
33.755022,150,369.99909
-9.308443,103,372.996317
11.774406,124,376.321739
126.039637,300,383.700526
59.899034,254,389.923776
62.499296,249,395.976229
42.064704,214,401.035967
104.828936,300,408.034704
81.121546,213,413.253182
114.661218,300,420.58476
47.271282,167,425.017689
47.815701,283,431.446946
29.436553,178,435.66105
64.88865,241,439.361293
108.93572,300,444.216266
111.113972,300,449.403092
23.573923,224,453.15582
91.528326,300,458.050744
107.982156,300,463.109848
108.893715,300,468.297463
43.336299,207,471.876644
87.456517,250,476.466524
130.626065,300,483.174981
94.903248,300,489.21225
49.443484,300,494.283957
-13.762444,125,496.507349
98.129315,259,500.706822
105.476276,263,505.319057
51.111483,165,508.234079
57.299467,174,511.706852
81.142391,300,516.800572
131.072511,300,521.464699
105.503954,300,526.435671
112.086624,300,531.400061
52.848442,168,534.166414
22.847342,239,538.069846
76.223591,271,542.732961
125.739091,300,547.466182
8.762637,300,552.266324
85.141282,300,557.239591
28.261099,160,560.03178
29.677133,206,563.307213
9.579854,247,567.623236
72.497376,290,573.149803
124.319757,300,577.881959
93.083998,232,581.962702
134.073231,300,586.907183
-6.824905,235,590.800622
33.128089,208,594.237342
112.910677,269,598.61079
38.32548,212,602.776206
57.238066,246,607.040482
103.353887,300,612.178247
44.368637,241,616.259954
79.62818,300,621.187465
43.044465,300,625.611325
45.83632,300,630.128949
17.440263,165,633.033803
113.933343,300,637.790836
101.592282,300,642.303723
71.306703,167,645.581461
140.713056,300,647.440139
109.21518,287,649.316318
127.957526,291,651.196823
151.565475,300,653.090814
