#{"t_start": 1725923458.6582181, "env_id": "None"}
r,l,t
51.960422,300,8.516461
0.012535,267,15.036313
89.282262,300,22.35691
15.767907,171,27.373491
-63.700524,300,34.721493
168.956825,300,41.396008
200.649804,300,45.089144
183.739191,300,48.582153
177.510745,300,52.190971
191.749244,300,55.645848
88.182103,300,63.185651
31.154492,300,70.706902
33.031378,300,78.011709
30.900895,268,84.964538
38.451197,259,91.902908
157.264125,300,98.5228
173.204286,300,102.234737
173.343756,300,105.856441
