Drone_X,Drone_Y,Drone_Z
1.9733738,2.0059675e-10,3.024974
1.9729677,-2.0960128e-05,3.010377
1.9708848,-7.946545e-05,3.0021267
1.9662046,-0.00016469882,2.9975605
1.9596015,-0.0002536735,2.9956486
1.880103,-0.000867251,2.9936936
1.8104607,-0.0012486712,2.988204
1.7366295,-0.001599441,2.9787767
1.5485437,-0.002348272,2.949714
1.4598168,-0.0026477312,2.9375937
1.3406762,-0.0030049498,2.9247782
1.2406769,-0.0032674116,2.9170542
1.0605526,-0.003653227,2.9088993
0.8293412,-0.0039619342,2.9054449
0.68267655,-0.004013736,2.9072213
0.35921368,-0.0034864096,2.9184918
0.2862051,-0.0031512638,2.9183142
0.23895106,-0.0028363434,2.9153564
0.21011432,-0.0025736252,2.911335
0.18041779,-0.0021868888,2.9037416
0.16448855,-0.0018688049,2.896641
0.15093946,-0.0014087376,2.8855946
0.14538585,-0.00091050356,2.8733544
0.14540017,-0.00064838567,2.867148
0.14868142,-0.00024110745,2.8582659
0.15287468,3.820226e-05,2.8528836
0.1618089,0.00046535934,2.8459737
0.17341849,0.00089755526,2.8408017
0.18251054,0.0011856594,2.8391235
0.20326334,0.0017555814,2.8412323
0.23163155,0.002443018,2.8527262
0.25430775,0.0029618705,2.8677042
0.28044167,0.0035598197,2.8919683
0.30219656,0.004092632,2.9206483
0.33300304,0.0050585386,2.976531
0.3366744,0.00526779,2.9872334
0.3375558,0.0054480876,2.9963307
0.3354254,0.0055984166,3.003857
0.3322734,0.005681848,3.008019
0.32461184,0.0057790023,3.013505
0.31319115,0.00584095,3.0186179
0.28859106,0.0058911177,3.0231643
0.2511588,0.0058660405,3.024029
0.17123407,0.005617335,3.0206347
0.11618117,0.0053466037,3.0164647
0.07795227,0.0051098247,3.010383
0.05600778,0.0049378946,3.0026107
0.049388703,0.0048691663,2.998001
0.04537507,0.004800482,2.9916952
0.04683645,0.0047619455,2.9859145
0.05342914,0.0047561396,2.9813952
0.06456962,0.0047839335,2.978887
0.07951194,0.0048447293,2.97919
0.09734248,0.004936232,2.9829154
0.11200226,0.005022752,2.9881747
0.14274123,0.0052331453,3.0052216
0.16785288,0.0054364908,3.0261617
0.19078703,0.0056547215,3.052536
0.2103149,0.005878986,3.0831897
0.2253978,0.0061026434,3.1181514
