Drone_X,Drone_Y,Drone_Z
1.9733655,0.0,3.0250196
1.9732784,1.4980145e-07,2.9897504
1.9727167,7.430859e-07,2.9736247
1.9714595,1.7056864e-06,2.9621851
1.9699028,2.6852706e-06,2.9551594
1.9688253,3.294061e-06,2.9518654
1.9675057,3.989409e-06,2.9487286
1.9659085,4.7762537e-06,2.9457529
1.9639963,5.65884e-06,2.9429388
1.9617308,6.6407915e-06,2.9402823
1.9590759,7.724806e-06,2.9377751
1.9560001,8.912795e-06,2.9354029
1.9524744,1.0206028e-05,2.9331503
1.9484723,1.1604675e-05,2.9309993
1.9439704,1.3108001e-05,2.9289298
1.9333891,1.6423981e-05,2.9249516
1.9205998,2.0138443e-05,2.9210434
1.8970981,2.6414222e-05,2.9149454
1.7949629,4.998589e-05,2.890975
1.683778,7.38878e-05,2.8644981
1.6471999,8.188155e-05,2.8559961
1.6086046,9.0514266e-05,2.8473303
1.5471559,0.00010484187,2.8344226
1.5040052,0.00011542773,2.8261304
1.4818292,0.00012106315,2.822137
1.4363734,0.00013307418,2.8145468
1.4131345,0.00013947234,2.8109837
1.3657416,0.00015311033,2.804395
1.3416314,0.00016037269,2.8013952
1.2926939,0.00017584153,2.7960393
1.2429457,0.00019265595,2.7916129
1.2178187,0.0002016103,2.7897863
1.1925498,0.00021095663,2.788243
1.167161,0.00022071124,2.7870011
1.1416767,0.00023088606,2.7860785
1.1161226,0.00024149031,2.78549
1.090526,0.00025252905,2.7852507
1.0649157,0.00026400466,2.7853749
1.0393214,0.00027591691,2.7858758
1.013774,0.00028826186,2.7867646
0.988305,0.0003010326,2.7880502
0.9629466,0.00031421913,2.7897391
0.9377315,0.00032780913,2.791836
0.9126921,0.0003417862,2.7943394
0.8878606,0.00035613237,2.7972443
0.86326367,0.00037082282,2.8005223
0.83892643,0.0003858292,2.8041403
0.81487423,0.00040111973,2.808069
0.79113203,0.0004166637,2.8122816
0.76772463,0.00043243062,2.8167534
0.7446764,0.0004483882,2.8214614
0.7220117,0.00046450424,2.8263838
0.67792803,0.0004970873,2.8367903
0.6565558,0.0005134928,2.8422356
0.61525536,0.0005463889,2.8535066
0.57598037,0.00057921966,2.8651018
0.5571359,0.00059554575,2.8709524
0.5211002,0.0006279745,2.8826363
0.48735872,0.0006601738,2.894152
0.45600796,0.00069245044,2.9053357
0.42712563,0.00072534365,2.9160354
0.40076783,0.0007595386,2.9261127
0.3557282,0.00083408586,2.9439406
0.29107252,0.0010232006,2.9703472
0.2778191,0.0010963301,2.9760373
0.27458486,0.0011240187,2.9777951
0.27379006,0.0011347667,2.9784684
0.2735324,0.0011430935,2.979037
0.2738017,0.0011487238,2.9795277
0.27587113,0.0011508492,2.9803843
0.293129,0.0010692378,2.9837275
0.30201077,0.0010088262,2.9856749
0.3121158,0.00093123835,2.9882224
0.3232197,0.0008369023,2.9914212
0.34125644,0.00066601025,2.9974947
0.35387737,0.0005343901,3.0023916
0.36672735,0.00039027387,3.0080097
0.3731734,0.00031407087,3.0110917
0.38598102,0.00015464422,3.0177672
0.3922942,7.1970535e-05,3.0213435
0.404624,-9.792893e-05,3.0289268
0.41059664,-0.00018461286,3.0329165
0.42205408,-0.00036009453,3.041246
0.43273327,-0.00053664023,3.0499785
0.43773684,-0.00062467455,3.0544708
0.44699243,-0.0007990684,3.063657
0.4551522,-0.00096971914,3.0730455
0.45879,-0.0010531242,3.0777903
0.4651283,-0.0012151344,3.0873318
0.46781087,-0.0012933856,3.0921097
0.47015887,-0.0013695888,3.0968804
0.472166,-0.0014435877,3.101636
0.47382706,-0.0015152642,3.1063685
0.47513816,-0.0015844522,3.1110709
0.4760962,-0.0016510448,3.115737
0.47669908,-0.001714898,3.1203604
0.476946,-0.0017759054,3.1249368
0.47683686,-0.0018339696,3.1294615
0.47637236,-0.0018890118,3.1339307
0.47555453,-0.0019408789,3.138342
0.4743854,-0.0019895493,3.1426938
0.47286922,-0.002034908,3.1469836
0.47101173,-0.0020769176,3.1512082
0.4688197,-0.0021155342,3.1553643
0.46629933,-0.0021506776,3.159449
0.46345764,-0.002182343,3.1634622
0.460302,-0.0022106555,3.1674035
0.45308134,-0.0022566982,3.1750777
0.44470638,-0.0022887622,3.1824858
0.43525413,-0.0023066709,3.1896453
0.43015036,-0.002310531,3.1931386
0.41924307,-0.0023078637,3.1999664
0.40748057,-0.0022919762,3.2066002
0.3949597,-0.0022634955,3.2130609
0.38177857,-0.0022233822,3.2193806
0.36803666,-0.0021726065,3.2255948
0.3018804,-0.0018422817,3.253732
0.27929407,-0.0017101107,3.2638972
0.26438624,-0.0016209254,3.2710834
0.2497189,-0.0015332969,3.2786188
0.2353937,-0.0014493357,3.2865224
0.22150768,-0.0013711515,3.2948074
0.2081508,-0.0013008958,3.3034728
0.20169555,-0.0012693176,3.3079386
0.18927377,-0.001214567,3.317098
0.17755076,-0.0011722215,3.3264894
0.17196673,-0.0011561753,3.3312423
0.16138402,-0.0011350969,3.3408158
0.15162604,-0.0011298704,3.3504508
0.14707337,-0.0011336729,3.3552895
0.13864793,-0.0011547827,3.3650033
0.13115495,-0.001194753,3.3747578
0.12461756,-0.0012543304,3.3845525
0.11904563,-0.001334075,3.3943884
0.114435494,-0.0014343588,3.4042675
0.11077234,-0.0015552824,3.4141924
0.10803053,-0.0016970615,3.4241705
0.10617384,-0.0018585761,3.4342067
0.10515776,-0.0020409266,3.4443095
0.10492995,-0.002242538,3.4544876
0.1050936,-0.0023503483,3.4596057
0.10593455,-0.0025787775,3.4699013
0.10740254,-0.0028233721,3.4802732
0.109426714,-0.0030829143,3.4907186
0.11193247,-0.0033562277,3.5012329
0.11484443,-0.0036416457,3.5118108
0.11808568,-0.0039367923,3.5224464
0.12339989,-0.0043953713,3.5384877
0.1384436,-0.005657961,3.5809152
0.14537641,-0.006284675,3.6014216
0.15123698,-0.006889914,3.621214
0.15466246,-0.007322167,3.6355884
