0.000000000000000000e+00,9.426847626984822259e-01
2.083333333333333218e-02,9.397493739145904579e-01
4.166666666666666435e-02,9.410227055959599074e-01
6.250000000000000000e-02,9.477053634363432622e-01
8.333333333333332871e-02,9.608306412155231957e-01
1.041666666666666574e-01,9.810550203653506385e-01
1.250000000000000000e-01,1.008579451634517232e+00
1.458333333333333148e-01,1.041736207649158752e+00
1.666666666666666574e-01,1.080020542058309996e+00
1.875000000000000000e-01,1.123883127706986729e+00
2.083333333333333148e-01,1.173723774513812046e+00
2.291666666666666574e-01,1.229383195609808244e+00
2.500000000000000000e-01,1.289981461569826626e+00
2.708333333333333148e-01,1.354465581370278393e+00
2.916666666666666297e-01,1.421034114838689355e+00
3.125000000000000000e-01,1.487406668115516473e+00
3.333333333333333148e-01,1.551944911171520225e+00
3.541666666666666297e-01,1.613556759929233086e+00
3.750000000000000000e-01,1.670913310717851319e+00
3.958333333333333148e-01,1.725453671243671216e+00
4.166666666666666297e-01,1.778585708786577957e+00
4.375000000000000000e-01,1.830536970428275678e+00
4.583333333333333148e-01,1.881496146848592677e+00
4.791666666666666297e-01,1.931435838133963578e+00
5.000000000000000000e-01,1.980563294158936616e+00
5.208333333333332593e-01,2.028573914083221297e+00
5.416666666666666297e-01,2.074940104799047447e+00
5.625000000000000000e-01,2.119016013182038805e+00
5.833333333333332593e-01,2.160366639080864903e+00
6.041666666666666297e-01,2.198086152656482994e+00
6.250000000000000000e-01,2.232119470780328463e+00
6.458333333333332593e-01,2.262417028951146492e+00
6.666666666666666297e-01,2.288954031837048486e+00
6.875000000000000000e-01,2.311691150361040670e+00
7.083333333333332593e-01,2.330508053397564616e+00
7.291666666666666297e-01,2.345241981476441140e+00
7.500000000000000000e-01,2.355754693496730834e+00
7.708333333333332593e-01,2.362007669835889612e+00
7.916666666666666297e-01,2.364044481642075368e+00
8.125000000000000000e-01,2.361919518482971103e+00
8.333333333333332593e-01,2.355691095090992615e+00
8.541666666666666297e-01,2.345461731021248220e+00
8.750000000000000000e-01,2.331354393547643955e+00
8.958333333333332593e-01,2.313506865564274317e+00
9.166666666666666297e-01,2.292072081203065714e+00
9.375000000000000000e-01,2.267316145886094425e+00
9.583333333333332593e-01,2.239804840416132592e+00
9.791666666666666297e-01,2.210592069495553869e+00
1.000000000000000000e+00,2.181833838027352090e+00
1.020833333333333259e+00,2.160145973961860033e+00
1.041666666666666519e+00,2.159721637970115182e+00
1.062500000000000000e+00,2.179284469759208864e+00
1.083333333333333259e+00,2.211269491916743046e+00
1.104166666666666519e+00,2.250067411475276558e+00
1.125000000000000000e+00,2.291099660706245711e+00
1.145833333333333259e+00,2.331665655739913134e+00
1.166666666666666519e+00,2.370450680006008337e+00
1.187500000000000000e+00,2.406711889797034321e+00
1.208333333333333259e+00,2.440010546722683582e+00
1.229166666666666519e+00,2.470151335952332161e+00
1.250000000000000000e+00,2.497069360097095014e+00
1.270833333333333259e+00,2.520728511479157774e+00
1.291666666666666519e+00,2.541115775800969701e+00
1.312500000000000000e+00,2.558338858542593020e+00
1.333333333333333259e+00,2.572610819642341173e+00
1.354166666666666519e+00,2.584176518940193290e+00
1.375000000000000000e+00,2.593251527170386872e+00
1.395833333333333259e+00,2.599851255000755756e+00
1.416666666666666519e+00,2.603820165399170605e+00
1.437500000000000000e+00,2.605014154433531903e+00
1.458333333333333259e+00,2.603582365655280562e+00
1.479166666666666519e+00,2.600305994407780208e+00
1.500000000000000000e+00,2.596777956917373675e+00
1.520833333333333259e+00,2.595895940630840393e+00
1.541666666666666519e+00,2.598961153571574201e+00
1.562500000000000000e+00,2.603240968870657479e+00
1.583333333333333259e+00,2.606083550578410790e+00
1.604166666666666519e+00,2.606068157002769503e+00
1.625000000000000000e+00,2.602527374962293472e+00
1.645833333333333259e+00,2.595093874395318245e+00
1.666666666666666519e+00,2.583862823585637347e+00
1.687500000000000000e+00,2.569254389382960024e+00
1.708333333333333259e+00,2.551816370085825181e+00
1.729166666666666519e+00,2.532359898369101359e+00
1.750000000000000000e+00,2.512070438123731098e+00
1.770833333333333259e+00,2.492516482985690285e+00
1.791666666666666519e+00,2.475028791228655045e+00
1.812500000000000000e+00,2.460640471472185453e+00
1.833333333333333259e+00,2.449331074796887275e+00
1.854166666666666519e+00,2.440221517149687713e+00
1.875000000000000000e+00,2.430865722060623568e+00
1.895833333333333259e+00,2.419732415368327061e+00
1.916666666666666519e+00,2.406836672716615499e+00
1.937500000000000000e+00,2.392805151647909412e+00
1.958333333333333259e+00,2.379623787916389066e+00
1.979166666666666519e+00,2.370141455936751296e+00
2.000000000000000000e+00,2.364478982002404805e+00
2.020833333333333037e+00,2.361607785550152272e+00
2.041666666666666519e+00,2.361135950322135635e+00
2.062500000000000000e+00,2.363109815777130418e+00
2.083333333333333037e+00,2.369415168963759477e+00
2.104166666666666519e+00,2.381023676842310088e+00
2.125000000000000000e+00,2.401198016862833740e+00
2.145833333333333037e+00,2.434762139422184557e+00
2.166666666666666519e+00,2.480753703133865784e+00
2.187500000000000000e+00,2.537503056556947190e+00
2.208333333333333037e+00,2.595164236619777132e+00
2.229166666666666519e+00,2.649558679110683990e+00
2.250000000000000000e+00,2.700023752151318845e+00
2.270833333333333037e+00,2.746115617847312951e+00
