drone_x,drone_y,drone_z,num_wraps
-1046.6999370117187,239.31969379806517,3693.7756083984377,1.0
-972.5206462402343,197.2136681022644,3646.7487376708987,1.0
-869.9185954589843,133.6722150586446,3601.7591746826174,1.0
-742.7890788574218,50.72552672449748,3577.477843302409,1.0
-602.2927409667968,-49.482262378692624,3591.959064819336,1.0
-503.41459765625,-126.71283539708455,3636.4376414794924,1.0
-447.7222860514323,-172.42227244949342,3671.5128774820964,1.0
-431.7036296386719,-192.4337165412903,3686.19582019043,1.0
-456.8535625,-184.46175202306114,3671.2194407958987,1.0
-533.7545939941406,-138.6730964241028,3627.749286987305,1.0
-633.5897075195312,-70.92274547195434,3590.860828735352,1.0
-770.3505412597656,26.535691493988036,3574.4017528076174,1.0
-885.5636556803385,112.86481149419147,3595.3979279378254,1.0
-982.6092082519531,191.45542835617061,3640.9652293701174,1.0
-1038.5954549967448,241.4095909538269,3680.510619181315,1.0
-1059.3593303222656,266.2546684684753,3700.8061514078777,1.0
-1034.9395712076823,259.6699414990743,3685.0843089599607,1.0
-966.8094035644531,220.4078158480326,3639.4301748453777,1.0
-870.875545328776,154.11812265141805,3595.5792837320964,1.0
-751.7918254394531,65.70245289230347,3571.564777709961,1.0
-624.3233806152343,-31.051180606842046,3580.0521434326174,1.0
-534.6618002115885,-105.29856181716919,3611.6095775146487,1.0
-476.77701424153645,-161.2919217007955,3648.341185587565,1.0
-454.6723796386719,-187.38058543777467,3666.136799194336,1.0
-475.75047412109376,-180.21067882156373,3654.720478393555,1.0
-531.4932414550781,-145.89175995763145,3623.539305704752,1.0
-630.462439046224,-75.92908549880981,3585.3029572347004,1.0
-746.3270427246093,13.0238659324646,3568.7884715576174,1.0
-858.4854289550781,104.65138172531127,3582.685810424805,1.0
-951.5028850097657,181.96182178878783,3619.3124583740237,1.0
-1016.9744426269531,242.13305591964718,3662.2823680419924,1.0
-1039.2428752441406,270.2431328239441,3684.812763549805,1.0
-1023.9345663248696,266.7311699333191,3675.276630737305,1.0
-972.6038371582031,232.65321277999877,3639.2643016357424,1.0
-893.6813314615885,175.16442290369667,3598.3100983479817,1.0
-779.1609660644531,85.70233590825399,3569.2024323323567,1.0
-657.6257182617187,-16.171864753723145,3570.6373485107424,1.0
-558.5536662597656,-104.88577851231892,3601.6667267659504,1.0
-499.9500692545573,-162.1455339647929,3634.900165893555,1.0
-475.05403247070313,-192.21105011876426,3655.254210489909,1.0
-488.7453573404948,-192.1188259976705,3649.20705065918,1.0
-537.5714885253906,-159.96698070144654,3621.351927775065,1.0
-620.7562419433593,-97.19593120193481,3587.1015208740237,1.0
-719.0727092285156,-17.886393314361573,3567.016478556315,1.0
-835.1970378417968,81.31926146570842,3573.0444733479817,1.0
-925.9453492024741,161.83758981450399,3602.5133250732424,1.0
