#{"t_start": 1725996123.389366, "env_id": "None"}
r,l,t
555.126804,300,5.068344
532.327258,300,8.972776
79.399229,273,12.298549
260.431529,185,14.76983
469.869948,300,18.170303
198.262341,300,22.090891
499.980758,300,24.166981
442.942935,300,26.348856
291.506476,300,28.507945
464.714156,300,30.223635
204.543007,300,33.820187
237.805269,300,37.466385
521.912479,300,41.214654
322.116562,292,44.912292
272.193372,300,48.836088
271.566549,300,51.085145
389.428151,300,53.241252
286.759316,300,55.494759
272.0805,300,57.78101
348.802351,300,59.787945
243.354731,210,62.345763
260.564832,283,65.951122
287.859332,174,68.236634
343.174388,222,70.978869
559.605419,300,74.831023
279.802144,178,77.270239
426.128383,300,81.134379
435.214775,300,83.180997
484.826014,300,85.26542
504.599611,300,87.471357
528.35386,300,89.722395
292.453389,195,92.568573
232.399662,300,96.581275
162.265775,267,99.845837
173.970844,300,103.736125
278.948026,300,107.710962
430.834327,300,111.668814
529.05996,300,113.670687
524.350364,300,115.647995
527.264861,300,117.567713
530.533027,300,119.66543
475.342436,300,123.402606
299.180018,186,126.06091
281.465032,284,129.715058
248.012739,300,133.674294
72.156669,133,135.528553
439.711832,284,138.688498
413.636916,300,141.112345
535.335844,300,143.154021
525.779532,300,145.332557
480.504825,300,147.238186
540.108857,300,149.079526
525.473215,300,152.900129
379.228865,288,156.59903
376.689265,300,160.113204
446.564802,300,164.104305
576.660929,300,168.161684
448.881729,300,170.378368
547.632204,300,172.308771
504.775426,300,174.060681
504.736234,300,176.26699
549.983442,300,178.156142
96.559952,175,180.557846
369.65566,225,183.698471
327.089605,300,187.561472
303.984781,242,190.920774
257.704402,182,193.176808
480.702457,300,197.183459
459.850253,300,200.124691
489.669413,300,202.026192
512.626118,300,203.932256
492.712718,300,205.681311
531.64969,300,207.560569
275.658798,243,210.582269
278.112254,297,214.185809
435.513287,281,217.671716
393.24717,300,221.272981
177.28996,300,225.175767
550.370227,300,228.140215
381.737358,300,230.270009
428.76908,300,232.4116
465.444982,300,234.306209
517.154487,300,236.074227
