#{"t_start": 1725981748.2905302, "env_id": "None"}
r,l,t
103.434959,300,3.424047
92.099063,300,6.216018
21.405498,300,9.01792
121.716712,300,11.801594
-0.055284,211,21.945366
-99.189036,209,25.172362
-107.517439,300,29.832912
-105.229986,239,33.883678
-110.426815,300,38.726536
182.723101,300,44.919249
181.597131,300,47.152171
138.426193,300,49.452653
197.604659,300,51.679467
151.443795,300,53.843562
8.177101,188,57.157378
-170.949961,284,61.622023
64.271611,300,66.771894
34.377805,300,71.947682
29.344285,197,75.316161
-31.968561,201,78.506669
188.714159,300,81.573166
185.889514,300,83.880926
171.354727,300,86.147758
147.360841,300,88.366027
128.298037,300,90.55645
-37.780675,300,95.069899
-72.738149,182,98.115817
-42.831437,141,100.700165
-6.388556,300,105.850713
